"symbol1" "symbol2" "CC"
"PNMT" "TCAP" 0.155
"PNMT" "SP1" 0.033
"SH3GL1" "ARPC4" 0.089
"SH3GL1" "IGF2R" 0.079
"SH3GL1" "RAB5C" 0.082
"SH3GL1" "TNIP1" 0.111
"SH3GL1" "SYT8" 0.198
"SH3GL1" "MICAL1" 0.119
"SH3GL1" "PTMS" 0.046
"SH3GL1" "ARPC5" 0.077
"SH3GL1" "AKT1" 0.075
"SH3GL1" "MTA2" 0.036
"SH3GL1" "NDP" 0.018
"SH3GL1" "DNM2" 0.179
"SH3GL1" "HINT1" 0.081
"SH3GL1" "AP2A1" 0.106
"SH3GL1" "PCNT" 0.099
"SH3GL1" "LPXN" 0.075
"SH3GL1" "TNFRSF10C" 0.022
"SH3GL1" "ARR3" 0.17
"SH3GL1" "NES" 0.068
"SH3GL1" "RAB5B" 0.07
"SH3GL1" "CYGB" 0.124
"SH3GL1" "ECE1" 0.06
"SH3GL1" "TGOLN2" 0.091
"SH3GL1" "CTNNBL1" 0.032
"SH3GL1" "MCL1" 0.094
"DNMT3L" "HIST1H2AC" 0.159
"DNMT3L" "IGF2R" 0.099
"AKT1" "ARF1" 0.141
"AKT1" "TPM2" 0.16
"AKT1" "MGAM" 0.146
"AKT1" "IRF3" 0.134
"AKT1" "SOS1" 0.105
"AKT1" "FKBP1C" NA
"AKT1" "GNB1" 0.168
"AKT1" "SQSTM1" 0.156
"AKT1" "STAT5A" 0.136
"AKT1" "STK11" 0.153
"AKT1" "MSN" 0.122
"AKT1" "EIF4A2" 0.109
"AKT1" "ACTA1" 0.143
"AKT1" "SOCS1" 0.174
"AKT1" "HRAS" 0.124
"AKT1" "TAL1" 0.158
"AKT1" "NFKB2" 0.152
"AKT1" "IL13" 0
"AKT1" "GATA2" 0.114
"AKT1" "TUBB" 0.166
"AKT1" "IL32" 0.092
"AKT1" "FOXM1" 0.244
"AKT1" "SYTL1" 0.149
"AKT1" "GNAI2" 0.193
"AKT1" "CDC25A" 0.134
"AKT1" "WDTC1" 0.244
"AKT1" "CREB3L1" 0.129
"AKT1" "EEF2" 0.158
"AKT1" "CRK" 0.154
"AKT1" "NQO2" 0.157
"AKT1" "BAD" 0.116
"AKT1" "FSHR" 0.097
"AKT1" "GNB2" 0.132
"AKT1" "EIF4EBP1" 0.081
"AKT1" "STAT4" 0.136
"AKT1" "CDKN1C" 0.091
"AKT1" "PIK3R5" 0.167
"AKT1" "ANXA5" 0.107
"AKT1" "CRTC2" 0.135
"AKT1" "SDHC" 0.124
"AKT1" "RHOG" 0.136
"AKT1" "CXCR4" 0.147
"AKT1" "SPHK1" 0.105
"AKT1" "TH" 0.132
"AKT1" "FHIT" 0.156
"AKT1" "NES" 0.127
"AKT1" "TNK2" 0.155
"AKT1" "ZFP36L1" 0.151
"AKT1" "GYS1" 0.092
"AKT1" "MCL1" 0.139
"AKT1" "IL6R" 0.116
"AKT1" "NFKBIB" 0.227
"AKT1" "NPM1" 0.182
"AKT1" "CTF1" 0
"AKT1" "TNF" 0.116
"AKT1" "PPP2R4" NA
"AKT1" "VAV1" 0.106
"AKT1" "BBC3" 0.082
"AKT1" "HDAC3" 0.191
"AKT1" "SLC3A2" 0.143
"AKT1" "KHSRP" 0.162
"AKT1" "MEF2D" 0.124
"AKT1" "PLAUR" 0.123
"AKT1" "PCBP1" 0.186
"AKT1" "DNM2" 0.135
"AKT1" "SP1" 0.15
"GEMIN7" "KHSRP" 0.186
"GEMIN7" "GEMIN4" 0.339
"GEMIN7" "PRMT5" 0.21
"GEMIN7" "LSM2" 0.196
"GEMIN7" "TPST2" 0.107
"TM4SF5" "TSPAN1" 0.326
"CD53" "VAV1" 0.122
"CD53" "ALOX5AP" 0.153
"CD53" "FYB" NA
"MEF2D" "CAMK2A" 0.108
"MEF2D" "HDAC3" 0.135
"MEF2D" "NFATC4" 0.152
"MEF2D" "SP1" 0.198
"ARF1" "HLA-DRA" 0.228
"ARF1" "DNM2" 0.19
"ARF1" "ADRBK1" NA
"ARF1" "KIF1A" 0.068
"ARF1" "TUBB" 0.143
"ARF1" "RAB5B" 0.17
"ARF1" "TGOLN2" 0.194
"ARF1" "SURF4" 0.192
"ARF1" "ACTA1" 0.165
"ARF1" "IGF2R" 0.233
"ARF1" "HLA-DRB1" 0.23
"ARF1" "RAB5C" 0.184
"ARF1" "KLC2" 0.139
"ARF1" "HLA-DQA2" 0.224
"ARF1" "RAB11B" 0.187
"ARF1" "DYNC1H1" 0.171
"ARF1" "KIF25" 0.084
"ARF1" "WDTC1" 0.12
"ARF1" "BET1L" 0.195
"RQCD1" "PSME4" NA
"RQCD1" "EIF4A2" NA
"RQCD1" "HLA-DRB1" NA
"DYNC1LI1" "RANGAP1" 0.212
"DYNC1LI1" "TUBB" 0.201
"DYNC1LI1" "PCNT" 0.263
"DYNC1LI1" "DYNC1H1" 0.324
"DYNC1LI1" "DNAH11" 0.603
"RPL37" "RPL36AL" 0.258
"RPL37" "RPL7" 0.214
"RPL37" "RPS21" 0.361
"RPL37" "RPL27A" 0.285
"RPL37" "RPL11" 0.247
"RPL37" "MRPL16" 0.279
"RPL37" "RPLP2" 0.238
"RPL37" "RPS9" 0.216
"RPL37" "RPS2" 0.194
"RPL37" "LSM2" 0.247
"RPL37" "RPL4" 0.205
"RPL37" "DDOST" 0.112
"RPL37" "RPL18" 0.243
"RPL37" "RPL10" 0.232
"RPL37" "RPL15" 0.353
"RPL37" "RPL13A" 0.265
"RPL37" "GSPT2" 0.217
"RPL37" "RPN1" 0.152
"RPL37" "EEF2" 0.125
"RPL37" "EXOSC3" 0.176
"RPL37" "RPL37A" 0.248
"RPL37" "MRPS12" 0.325
"RPL37" "RPL41" 0.409
"RPL37" "RPLP0" 0.19
"RPL37" "RPL30" 0.225
"RPL37" "RPL14" 0.247
"RPL37" "RPL32" 0.341
"RPL37" "EEF1G" 0.129
"RPL37" "RPS23" 0.29
"RPL37" "EIF4A2" 0.196
"RPL37" "FAU" NA
"KCNMB1" "CYP4A11" 0.153
"SLC22A3" "IGF2R" 0.081
"NDUFB11" "NDUFV1" 0.38
"NDUFB11" "NDUFA3" 0.425
"NDUFB11" "COX5A" 0.439
"NDUFB11" "SURF4" 0.181
"NDUFB11" "ACAD9" 0.289
"NDUFB11" "SDHC" 0.4
"NONO" "CRTC2" 0.155
"NONO" "COX5A" 0.134
"NONO" "RRM2" 0.046
"NONO" "TPM2" 0.091
"PPRC1" "HCFC1" 0.159
"SCGB1A1" "SLC3A2" 0.123
"SCGB1A1" "IL13" 0.198
"SCGB1A1" "FAU" NA
"TNNT3" "MYL6" 0.209
"TNNT3" "TCAP" 0.389
"TNNT3" "MYL3" 0.418
"TNNT3" "TNNI1" 0.482
"TNNT3" "TNNT2" 0.539
"TNNT3" "ACTA1" 0.263
"TNNT3" "TPM2" 0.439
"MTA2" "TCF20" 0.19
"MTA2" "TAF1C" 0.162
"MTA2" "FADS2" 0.1
"MTA2" "PRMT5" 0.195
"MTA2" "MTA1" 0.266
"MTA2" "NES" 0.11
"MTA2" "HIST1H2AA" 0.216
"MTA2" "SIN3B" 0.319
"MTA2" "SAP30" 0.303
"MTA2" "HDAC3" 0.259
"MTA2" "CES2" 0.109
"MTA2" "ZFPM1" 0.294
"MTA2" "HINT1" 0.25
"MTA2" "HIST1H2AC" 0.209
"MTA2" "PCNT" 0.132
"MTA2" "SUDS3" 0.316
"FADS2" "PLA2G2F" 0.05
"PLCB3" "GNB1" 0.124
"PLCB3" "PLCD1" 0.105
"PLCB3" "GNB2" 0.083
"PLCB3" "PIK3R5" 0.15
"PLCB3" "PROK2" 0
"PLCB3" "GNAI2" 0.134
"PLCB3" "P2RY11" 0.018
"PLCB3" "SLC9A3R2" 0.035
"PLCB3" "CAMK2A" 0.143
"PLCB3" "PIP5K1C" 0.135
"PLCB3" "UTS2R" 0.015
"PLCB3" "CALML5" 0.105
"PLCB3" "FAU" NA
"PLCB3" "SMYD3" 0.181
"CTF1" "SOCS1" 0
"CTF1" "CSF3R" 0
"CTF1" "IL7R" 0
"CTF1" "IL6R" 0.214
"CTF1" "TLX1" NA
"CTF1" "SOS1" 0
"CATSPER3" "CACNA2D4" 0.411
"CATSPER3" "PPP2R4" NA
"CATSPER3" "CACNA1H" 0.355
"CENPH" "RANGAP1" 0.211
"CENPH" "INCENP" 0.274
"CENPH" "KIAA0101" NA
"CENPH" "HIST1H2AC" 0.201
"CENPH" "NUDC" 0.189
"CENPH" "NPM1" 0.188
"CENPH" "PLK1" 0.249
"TMSB4Y" "TMSB4X" 0.097
"BATF" "CEBPA" 0.16
"RPL30" "HINT1" 0.179
"RPL30" "RPL7" 0.303
"RPL30" "RPS21" 0.292
"RPL30" "RPL27A" 0.22
"RPL30" "RPL11" 0.278
"RPL30" "UQCRQ" 0.116
"RPL30" "MRPL16" 0.201
"RPL30" "RPLP2" 0.308
"RPL30" "RPS9" 0.279
"RPL30" "RPS2" 0.283
"RPL30" "RPL4" 0.274
"RPL30" "DDOST" 0.135
"RPL30" "RPL36AL" 0.218
"RPL30" "RPL18" 0.307
"RPL30" "RPL15" 0.244
"RPL30" "RPN1" 0.134
"RPL30" "RPL13A" 0.285
"RPL30" "RPL32" 0.286
"RPL30" "GSPT2" 0.112
"RPL30" "EEF2" 0.187
"RPL30" "EXOSC3" 0.149
"RPL30" "RPL10" 0.209
"RPL30" "RPL37A" 0.306
"RPL30" "MRPS12" 0.222
"RPL30" "RPL41" 0.291
"RPL30" "RPLP0" 0.317
"RPL30" "RPL14" 0.306
"RPL30" "EEF1G" 0.16
"RPL30" "RPS23" 0.274
"RPL30" "EIF4A2" 0.112
"RPL30" "FAU" NA
"NTAN1" "NUMA1" NA
"MRPL17" "MRPL16" 0.434
"MRPL17" "RPS9" 0.203
"MRPL17" "RPS2" 0.179
"MRPL17" "RPL4" 0.186
"MRPL17" "RPL13A" 0.242
"MRPL17" "MRPL52" 0.434
"MRPL17" "EEF2" 0.137
"MRPL17" "RPL10" 0.203
"MRPL17" "MRPS12" 0.459
"MRPL17" "RPLP0" 0.175
"MRPL17" "MRPS24" 0.441
"MRPL17" "RPS23" 0.261
"MRPL17" "PSTPIP1" 0.143
"MRPL17" "MRPL21" 0.434
"MRPL17" "RPL11" 0.226
"MRPL17" "RPL7" 0.191
"MRPL17" "RPL27A" 0.232
"RHPN1" "RGS14" 0.097
"RHPN1" "ZFYVE1" 0.113
"F11R" "KCNE1" 0.091
"F11R" "S100A8" 0.14
"ARHGAP17" "RHOBTB1" 0.108
"ARHGAP17" "RHOG" 0.097
"ARHGAP17" "TNK2" 0.078
"ARHGAP17" "RHOT2" 0.105
"PSMB4" "ANAPC2" 0.23
"PSMB4" "PSME4" 0.337
"PSMB4" "OAZ2" 0.119
"PSMB4" "TNF" 0.093
"PSMB4" "NFKBIB" 0.227
"PSMB4" "FAU" NA
"PSMB4" "NFKB2" 0.173
"PSMB4" "PSMA7" 0.335
"PSMB4" "CDC25A" 0.137
"PSMB4" "RPN1" 0.176
"PSMB4" "PLK1" 0.153
"TEPP" "DPH5" NA
"FTCD" "GLUD2" 0.113
"MCM3AP" "KPNA6" 0.251
"FCN2" "FCN1" 0.188
"LILRA4" "HLA-G" 0.153
"HIPK4" "PLK1" NA
"SHKBP1" "GNB2" NA
"MYL3" "TCAP" 0.45
"MYL3" "MYO18B" 0.611
"MYL3" "TNNT2" 0.445
"MYL3" "ACTA1" 0.284
"MYL3" "TPM2" 0.42
"MYL3" "MIB2" 0.143
"MYL3" "CAMK2A" 0.118
"MYL3" "TNNI1" 0.418
"AZGP1" "SARDH" 0.057
"HK3" "MRPL52" 0.131
"HK3" "MGAM" 0.301
"HK3" "MDH2" 0.173
"HK3" "FCN1" 0.336
"HK3" "WDTC1" 0.191
"HK3" "PGK1" 0.173
"HK3" "UGP2" 0.19
"HK3" "HCK" 0.112
"HK3" "IDH2" 0.186
"HK3" "SLC3A2" 0.133
"HK3" "ACTA1" 0.149
"LY6E" "LY6H" 0.173
"HBE1" "TH" 0.089
"HBE1" "PAH" 0.227
"HBE1" "HBD" 0.575
"HBE1" "DCXR" 0.116
"HBE1" "ECHS1" 0.076
"CYGB" "ECHS1" 0.152
"CYGB" "TH" 0.106
"CYGB" "PAH" 0.227
"CABP2" "CACNA1A" 0.104
"CABP2" "ACTA1" 0.06
"CABP2" "OBSCN" 0.13
"CABP2" "TUBB" 0.097
"CABP2" "POR" 0.139
"CABP2" "MYO18B" 0.074
"CABP2" "CAMK2A" 0.102
"CABP2" "TNNI1" 0.09
"CABP2" "EEF1G" 0.127
"CABP2" "FAU" NA
"CABP2" "MYO1A" 0.119
"TAL1" "GATA2" 0.16
"TAL1" "TLX1" NA
"TAL1" "ZFPM1" 0.251
"PROK2" "GNB1" 0.214
"PROK2" "FGF8" 0.214
"PROK2" "S100A12" 0.214
"PROK2" "UTS2R" 0
"PROK2" "GNB2" 0.214
"PROK2" "ADRBK1" NA
"PROK2" "P2RY11" 0
"CHCHD4" "TIMM8A" 0.443
"CHCHD4" "RAB5B" 0.089
"CHCHD4" "RHOT2" 0.208
"CHCHD4" "CHCHD2" 0.375
"PF4" "GNB1" 0.156
"PF4" "NPW" 0.214
"PF4" "VEGFB" 0.283
"PF4" "GNB2" 0.153
"PF4" "GP9" 0.011
"PF4" "TNF" 0.128
"PF4" "TMSB4X" 0.213
"PF4" "FLII" 0.092
"PF4" "ADCY1" 0.158
"PF4" "WDTC1" 0.191
"PF4" "GNAI2" 0.148
"PF4" "CXCR4" 0.151
"PF4" "CORT" 0.149
"PF4" "GRM4" 0.074
"DTX3L" "ANAPC2" 0.179
"DTX3L" "SOCS1" 0.172
"DTX3L" "H2AFY" 0.17
"DTX3L" "RNF130" 0.097
"DTX3L" "MIB2" 0.107
"DTX3L" "IRF7" 0.187
"DTX3L" "ASB2" 0.138
"DTX3L" "HECTD3" 0.113
"DTX3L" "UBE2V1" 0.183
"RPN1" "RPS9" 0.138
"RPN1" "RPL15" 0.15
"RPN1" "RPL41" 0.155
"RPN1" "RPS2" 0.135
"RPN1" "RPL36AL" 0.226
"RPN1" "DDOST" 0.286
"RPN1" "OS9" 0.292
"RPN1" "RPL4" 0.225
"RPN1" "RPL18" 0.2
"RPN1" "PPIB" 0.21
"RPN1" "RPL13A" 0.148
"RPN1" "RPL10" 0.229
"RPN1" "RPL37A" 0.127
"RPN1" "RAB5B" 0.147
"RPN1" "RPLP0" 0.174
"RPN1" "RPL14" 0.145
"RPN1" "RPL32" 0.163
"RPN1" "RPS23" 0.222
"RPN1" "RAB5C" 0.152
"RPN1" "PSMA7" 0.166
"RPN1" "RPL7" 0.134
"RPN1" "RPL27A" 0.239
"RPN1" "RPS21" 0.155
"RPN1" "RPL11" 0.149
"RPN1" "RPLP2" 0.139
"SAP30" "HINT1" 0.228
"SAP30" "SUDS3" 0.356
"SAP30" "FOXK1" 0.219
"SAP30" "HIST1H2AC" 0.195
"SAP30" "HIST1H2AA" 0.177
"SAP30" "SIN3B" 0.327
"SAP30" "HDAC3" 0.215
"ANXA5" "STAT5A" 0.084
"ANXA5" "EIF4EBP1" 0.077
"ANXA5" "SDHC" 0.086
"ANXA5" "CXCR4" 0.133
"ANXA5" "MCL1" 0.094
"ANXA5" "SPN" 0.115
"ANXA5" "NPM1" 0.122
"ANXA5" "HRAS" 0.102
"ANXA5" "IL13" 0.105
"ANXA5" "TUBB" 0.123
"ANXA5" "IL7R" 0.104
"ANXA5" "WDTC1" 0.082
"ANXA5" "LAMP1" 0.154
"ANXA5" "BBC3" 0.063
"ANXA5" "TNF" 0.134
"ANXA5" "HDAC3" 0.09
"RPS23" "RPL7" 0.235
"RPS23" "RPS21" 0.385
"RPS23" "RPL27A" 0.302
"RPS23" "RPS9" 0.258
"RPS23" "RPL11" 0.296
"RPS23" "MRPL16" 0.261
"RPS23" "RPLP2" 0.244
"RPS23" "RPL4" 0.25
"RPS23" "RPS2" 0.256
"RPS23" "DDOST" 0.187
"RPS23" "RPL36AL" 0.291
"RPS23" "RPL18" 0.314
"RPS23" "RPL15" 0.293
"RPS23" "RPL13A" 0.267
"RPS23" "GSPT2" 0.155
"RPS23" "EEF2" 0.178
"RPS23" "RPL10" 0.284
"RPS23" "RPL37A" 0.239
"RPS23" "RPL41" 0.356
"RPS23" "RPLP0" 0.231
"RPS23" "MRPS24" 0.293
"RPS23" "CSNK1E" 0.159
"RPS23" "RPL14" 0.249
"RPS23" "EEF1G" 0.169
"RPS23" "RPL32" 0.345
"RPS23" "EIF4A2" 0.151
"RPS23" "EIF5A" 0.177
"RPS23" "FAU" NA
"RPS23" "MYBBP1A" 0.162
"NPM1" "PRAM1" 0.081
"NPM1" "NPM3" 0.165
"NPM1" "IDH2" 0.088
"NPM1" "RPL37A" 0.212
"NPM1" "RPL14" 0.161
"NPM1" "TNF" 0.069
"NPM1" "SURF4" 0.089
"NPM1" "PADI4" 0.154
"NPM1" "SP1" 0.191
"NPM1" "MYBBP1A" 0.172
"NPM1" "HRAS" 0.09
"NPM1" "RPL11" 0.2
"NPM1" "STAT5A" 0.117
"NPM1" "RPL4" 0.224
"NPM1" "CD7" 0.041
"NPM1" "HIST1H2AC" 0.111
"NPM1" "FOXM1" 0.244
"NPM1" "CEBPA" 0.136
"NPM1" "ADRBK1" NA
"NPM1" "AQP7" 0.098
"NPM1" "RPL13A" 0.241
"NPM1" "PLK1" 0.257
"NPM1" "NUMA1" 0.29
"HIST1H2AA" "FOXK1" 0.167
"HIST1H2AA" "HDAC3" 0.125
"HIST1H2AA" "HCFC1" 0.141
"HIST1H2AA" "SUDS3" 0.259
"HIST1H2AA" "HIST1H2AC" 0.307
"HIST1H2AA" "PRMT5" 0.132
"HIST1H2AA" "MTA1" 0.206
"ADCY1" "GNB2" 0.171
"ADCY1" "CXCR4" 0.17
"ADCY1" "GPR20" 0.15
"ADCY1" "GNB1" 0.212
"ADCY1" "HRAS" 0.129
"ADCY1" "NPW" 0.214
"ADCY1" "GNAI2" 0.174
"ADCY1" "CORT" 0.122
"ADCY1" "P2RY11" 0.175
"ADCY1" "GRM4" 0.208
"ADCY1" "HTR4" 0.151
"ADCY1" "FSHR" 0.16
"ADCY1" "ADM2" 0.214
"RAPSN" "ACHE" 0.082
"RAPSN" "CHRNG" 0.102
"RAPSN" "ACTA1" 0.15
"SCN3B" "WNT11" 0.034
"PPIB" "FKBP10" NA
"PPIB" "RANGAP1" 0.173
"PPIB" "HINT1" 0.154
"PPIB" "PCBP2" 0.185
"PPIB" "STAT5A" 0.099
"PPIB" "CRTAP" 0.237
"PPIB" "OS9" 0.249
"PPIB" "ECHS1" 0.095
"PPIB" "ISYNA1" 0.069
"PPIB" "COL9A3" 0.232
"PPIB" "ADAMTS13" 0.203
"PPIB" "IRF3" 0.102
"PPIB" "FKBP1C" NA
"KIAA0101" "FOXM1" NA
"KIAA0101" "WDTC1" NA
"KIAA0101" "PLK1" NA
"KIAA0101" "SPHK1" NA
"KIAA0101" "CSNK2B" NA
"KIAA0101" "NUMA1" NA
"KIAA0101" "TNF" NA
"KIAA0101" "RRM2" NA
"KIAA0101" "CKS1B" NA
"PLK1" "BRSK1" 0.211
"PLK1" "FOXM1" 0.244
"PLK1" "CDC25A" 0.147
"PLK1" "CSNK1E" 0.147
"PLK1" "PPP2R4" NA
"PLK1" "NUDC" 0.147
"PLK1" "MUS81" 0.14
"PLK1" "TBC1D2B" 0.227
"PLK1" "DYRK2" 0.153
"PLK1" "AZI1" NA
"PLK1" "PCNT" 0.262
"PLK1" "RRM2" 0.227
"PLK1" "SCNN1D" 0.17
"PLK1" "KIFC1" 0.271
"PLK1" "EIF4EBP1" 0.074
"PLK1" "DUSP23" 0.132
"PLK1" "HIST1H2AC" 0.206
"PLK1" "ANAPC2" 0.158
"PLK1" "PSME4" 0.159
"PLK1" "DYRK1B" 0.146
"PLK1" "MYT1" 0.15
"PLK1" "ACTA1" 0.2
"PLK1" "CALML5" 0.118
"PLK1" "CNTROB" 0.26
"PLK1" "INCENP" 0.372
"PLK1" "CKS1B" 0.143
"PLK1" "HRAS" 0.096
"PLK1" "RANGAP1" 0.215
"PLK1" "PSMA7" 0.147
"PLK1" "TUBB" 0.208
"PLK1" "MIB2" 0.074
"PLK1" "TACC3" 0.284
"PLK1" "KIF25" 0.268
"PLK1" "DYNC1H1" 0.244
"MYO1A" "CALML5" 0.065
"MYO1A" "ACTA1" 0.259
"MYO1A" "ARPC4" 0.16
"MYO1A" "TPM2" 0.25
"MYO1A" "HRAS" 0.117
"MYO1A" "MYL6" 0.256
"MYO1A" "RAB5B" 0.111
"MYO1A" "ARPC5" 0.149
"MYO1A" "CALB2" 0.113
"MRPL16" "MRPL52" 0.434
"MRPL16" "MRPS24" 0.441
"MRPL16" "RPL14" 0.208
"MRPL16" "RPL32" 0.28
"MRPL16" "PSTPIP1" 0.143
"MRPL16" "MRPL21" 0.434
"MRPL16" "EIF5A" 0.168
"MRPL16" "RPL7" 0.191
"MRPL16" "RPS9" 0.203
"MRPL16" "RPS2" 0.179
"MRPL16" "RPL4" 0.186
"MRPL16" "RPL36AL" 0.216
"MRPL16" "RPL18" 0.216
"MRPL16" "EEF2" 0.137
"MRPL16" "RPLP0" 0.175
"MRPL16" "EEF1G" 0.107
"MRPL16" "FAU" NA
"MRPL16" "RPL27A" 0.232
"MRPL16" "RPS21" 0.301
"MRPL16" "RPL11" 0.226
"MRPL16" "RPLP2" 0.199
"MRPL16" "RPL15" 0.277
"MRPL16" "RPL13A" 0.242
"MRPL16" "MRPS12" 0.459
"MRPL16" "MARCKSL1" 0.096
"MRPL16" "RPL37A" 0.197
"CRK" "SOCS1" 0.158
"CRK" "KCTD17" 0.102
"CRK" "LPXN" 0.12
"CRK" "STAT5A" 0.132
"CRK" "PIK3R5" 0.129
"CRK" "FYB" NA
"CRK" "HCK" 0.092
"CRK" "EPHB3" 0.13
"CRK" "VAV1" 0.088
"CRK" "DNM2" 0.096
"CRK" "SOS1" 0.089
"TBC1D2B" "DUSP23" 0.097
"PCSK4" "DDOST" 0.22
"PCSK4" "CNDP2" 0.181
"PCSK4" "MGAM" 0.35
"WNT10B" "TCF7" 0
"WNT10B" "PORCN" 0
"WNT10B" "WNT11" 0.189
"WNT10B" "FGF8" 0.214
"WNT10B" "CEBPA" 0
"KRT16" "MIB2" 0.098
"VPS37C" "VPS28" 0.366
"LTBP3" "MSX1" 0.049
"KCNK9" "KCNK3" 0.256
"GBX2" "FGF8" NA
"GBX2" "PAX8" NA
"GBX2" "LHX2" NA
"LRG1" "GNB1" 0.19
"LRG1" "HRAS" 0.117
"LRG1" "LRRC20" NA
"LRG1" "DIRAS3" NA
"LRG1" "DIRAS2" 0.117
"LRG1" "EEF1G" 0.188
"LRG1" "GNB2" 0.181
"LRG1" "GNAI2" 0.18
"RPS9" "RPL7" 0.263
"RPS9" "RPS21" 0.275
"RPS9" "RPL27A" 0.213
"RPS9" "RPL11" 0.265
"RPS9" "RPLP2" 0.285
"RPS9" "RPS2" 0.294
"RPS9" "LENG8" NA
"RPS9" "DDOST" 0.138
"RPS9" "RPL4" 0.28
"RPS9" "RPL36AL" 0.213
"RPS9" "RPL18" 0.281
"RPS9" "RPL15" 0.234
"RPS9" "RPL13A" 0.286
"RPS9" "GSPT2" 0.113
"RPS9" "EEF2" 0.195
"RPS9" "RPL10" 0.206
"RPS9" "EXOSC3" 0.181
"RPS9" "MRPS12" 0.237
"RPS9" "RPL37A" 0.285
"RPS9" "RPL41" 0.232
"RPS9" "RPLP0" 0.248
"RPS9" "RPL14" 0.231
"RPS9" "CSNK1E" 0.137
"RPS9" "EEF1G" 0.151
"RPS9" "RPL32" 0.232
"RPS9" "EIF4A2" 0.113
"RPS9" "FAU" NA
"RPS9" "EIF5A" 0.15
"HDAC3" "TPM2" 0.166
"HDAC3" "GATA2" 0.13
"HDAC3" "TCF7" 0.169
"HDAC3" "PRAM1" 0.097
"HDAC3" "SIN3B" 0.215
"HDAC3" "H2AFY" 0.161
"HDAC3" "BAZ1B" 0.164
"HDAC3" "FAU" NA
"HDAC3" "SP1" 0.217
"HDAC3" "POLR2L" 0.213
"HDAC3" "IRF3" 0.148
"HDAC3" "HIST1H2AC" 0.133
"HDAC3" "CEBPA" 0.141
"HDAC3" "ZNF148" 0.167
"HDAC3" "PRMT5" 0.213
"HDAC3" "KLF6" 0.151
"HDAC3" "MTA1" 0.258
"HDAC3" "ISYNA1" 0.088
"HDAC3" "ACTA1" 0.134
"HDAC3" "HINT1" 0.24
"HDAC3" "SUDS3" 0.268
"ACHE" "MGAM" 0.18
"ACHE" "CALB2" 0.086
"ACHE" "HTR3A" 0.123
"ACHE" "CNGA2" 0.123
"ACHE" "TH" 0.089
"DCXR" "SPHK1" 0.106
"DCXR" "NES" 0.193
"CDC25A" "PRMT5" 0.172
"CDC25A" "CAMKK2" 0.115
"CDC25A" "PSME4" 0.158
"CDC25A" "CKS1B" 0.117
"CDC25A" "RRM2" 0.227
"CDC25A" "HRAS" 0.123
"CDC25A" "PSMA7" 0.128
"CDC25A" "BRSK1" 0.122
"CDC25A" "FOXM1" 0.244
"OR5A2" "GNB1" 0.187
"OR5A2" "ADRBK1" NA
"GP9" "GNB2" 0.076
"GP9" "PIK3R5" 0.104
"GP9" "DIRAS2" 0.187
"GP9" "EEF1G" 0.055
"GP9" "GNB1" 0.139
"GP9" "HRAS" 0.104
"GP9" "WDTC1" 0.022
"GP9" "DIRAS3" NA
"GP9" "GNAI2" 0.093
"HINT1" "FAU" NA
"HINT1" "UBE2V1" 0.219
"HINT1" "TBCA" 0.156
"HINT1" "SIN3B" 0.23
"HINT1" "RPLP0" 0.163
"HINT1" "RPS21" 0.184
"HINT1" "RPL11" 0.206
"HINT1" "SUDS3" 0.288
"HINT1" "UQCRQ" 0.15
"HINT1" "RPL15" 0.167
"HINT1" "PFDN2" 0.137
"HINT1" "FHIT" 0.177
"RAB24" "RBM10" 0.09
"ZNHIT1" "ANP32E" 0.356
"ZNHIT1" "CSNK2B" 0.139
"ZNHIT1" "ACTA1" 0.107
"ORMDL3" "IL13" 0
"ORMDL3" "DDOST" 0.297
"IL13" "SOCS1" 0
"IL13" "GATA2" 0
"IL13" "CSF3R" 0
"IL13" "STAT5A" 0
"IL13" "IL7R" 0
"IL13" "STAT4" 0
"IL13" "CXCR4" 0.056
"IL13" "SERPINB5" 0.183
"IL13" "IL6R" 0.11
"IL13" "TNF" 0.086
"IL13" "HBD" 0.122
"RFXANK" "HLA-DRA" 0.111
"RFXANK" "POU3F4" 0.146
"TRIM56" "TRIM22" 0.112
"TRIM56" "LSM2" 0.086
"GNB2" "GNB1" 0.237
"GNB2" "FSHR" 0.073
"GNB2" "WNT11" 0.117
"GNB2" "CACNA1A" 0.088
"GNB2" "HRAS" 0.119
"GNB2" "ADM2" 0.214
"GNB2" "OPTC" 0.086
"GNB2" "NPW" 0.214
"GNB2" "DIRAS3" NA
"GNB2" "PIK3R5" 0.108
"GNB2" "RTN4RL2" 0.163
"GNB2" "ADRBK1" NA
"GNB2" "GNAI2" 0.174
"GNB2" "CXCR4" 0.183
"GNB2" "RHOG" 0.23
"GNB2" "CACNA1H" 0.088
"GNB2" "CORT" 0.09
"GNB2" "P2RY11" 0.076
"GNB2" "GRM4" 0.138
"GNB2" "HTR4" 0.087
"GNB2" "IGFALS" 0.164
"GNB2" "UTS2R" 0.08
"GNB2" "DIRAS2" 0.187
"GNB2" "GPR20" 0.07
"SOX14" "GATA2" 0.144
"PCBP1" "GTF2F1" 0.167
"PCBP1" "POLR2L" 0.198
"PCBP1" "XAB2" 0.195
"PCBP1" "CTNNBL1" 0.175
"PCBP1" "FTL" 0.189
"PCBP1" "PCBP2" 0.18
"PCBP1" "LSM2" 0.247
