"symbol1" "symbol2" "BP"
"GNAI2" "PCBP1" 0.027
"GNAI2" "PCBP2" 0.089
"GNAI2" "PGK1" 0.093
"GNAI2" "PLK1" 0.15
"GNAI2" "PPIB" 0.132
"GNAI2" "RPL7" 0.05
"GNAI2" "RPLP0" 0.116
"GNAI2" "RPS9" 0.104
"GNAI2" "SP1" 0.129
"GNAI2" "ZBED1" 0.189
"GNAI2" "PTPRU" 0.153
"GNAI2" "ARPC5" 0.141
"GNAI2" "ARPC1B" 0.165
"GNAI2" "RGS14" 0.227
"GNAI2" "ARHGAP17" 0.118
"GNAI2" "PDCL3" 0.123
"GNAI2" "SLC44A4" 0.105
"GNAI2" "TUBB" 0.114
"GNB1" "GNB2" 0.288
"GNB1" "MARS" 0.227
"GNB1" "MSN" 0.191
"GNB1" "NONO" 0.185
"GNB1" "PCBP2" 0.107
"GNB1" "PEPD" 0.034
"GNB1" "PGK1" 0.159
"GNB1" "PLK1" 0.097
"GNB1" "PPIB" 0.145
"GNB1" "PPP3CC" 0.197
"GNB1" "PSMA7" 0.034
"GNB1" "PSMB4" 0.034
"GNB1" "PSMC4" 0.067
"GNB1" "RAB5C" 0.202
"GNB1" "RPL4" 0.058
"GNB1" "RPL7" 0.052
"GNB1" "RPL8" 0.056
"GNB1" "RPL10" 0.076
"GNB1" "RPL11" 0.114
"GNB1" "RPL18" 0.056
"GNB1" "RPL30" 0.108
"GNB1" "RPL27A" 0.058
"GNB1" "RPLP0" 0.147
"GNB1" "RPLP2" 0.058
"GNB1" "RPN1" 0.034
"GNB1" "RPS2" 0.066
"GNB1" "RPS9" 0.085
"GNB1" "SH3GL1" 0.157
"GNB1" "SURF4" 0.126
"GNB1" "UGP2" 0.034
"GNB1" "RPL14" 0.053
"GNB1" "ATP6V1F" 0.203
"GNB1" "ARPC5" 0.179
"GNB1" "ARPC1B" 0.191
"GNB1" "AGPAT1" 0.172
"GNB1" "CAMKK2" 0.219
"GNB1" "USP22" 0.079
"GNB1" "HARS2" 0.034
"GNB1" "RPL13A" 0.146
"GNB1" "PYCR2" 0.161
"GNB1" "SEC61A1" 0.037
"GNB1" "VPS28" 0.059
"GNB1" "CAB39" 0.202
"GNB1" "PPAN" 0.034
"GNB1" "THOC2" 0.044
"GNB1" "UBL5" 0.072
"GNB1" "SMAP1" 0.095
"GNB1" "YIF1B" 0
"GNB1" "TRAPPC5" 0.032
"GNB1" "TUBB" 0.109
"GNB2" "GNL1" 0.131
"GNB2" "GTF2H4" 0.099
"GNB2" "MARS" 0.102
"GNB2" "MYL6" 0.021
"GNB2" "NONO" 0.097
"GNB2" "PCBP1" 0.028
"GNB2" "PGK1" 0.06
"GNB2" "PLK1" 0.066
"GNB2" "POR" 0.08
"GNB2" "PPIB" 0.162
"GNB2" "PSMA4" 0.034
"GNB2" "PSMA7" 0.034
"GNB2" "PSMB4" 0.034
"GNB2" "PSMC4" 0.049
"GNB2" "RAB5C" 0.086
"GNB2" "RPL4" 0.043
"GNB2" "RPL7" 0.036
"GNB2" "RPL11" 0.062
"GNB2" "RPLP0" 0.068
"GNB2" "RPLP2" 0.043
"GNB2" "RPN1" 0.034
"GNB2" "RPS2" 0.051
"GNB2" "RPS9" 0.056
"GNB2" "SH3GL1" 0.098
"GNB2" "STAT3" 0.111
"GNB2" "STAT5A" 0.097
"GNB2" "SURF4" 0.066
"GNB2" "RAB11B" 0.064
"GNB2" "ATP6V1F" 0.066
"GNB2" "ARPC5" 0.098
"GNB2" "ARPC1B" 0.134
"GNB2" "PRMT5" 0.091
"GNB2" "CAMKK2" 0.107
"GNB2" "GABARAP" 0.087
"GNB2" "HARS2" 0.034
"GNB2" "RPL13A" 0.075
"GNB2" "TIMM13" 0.023
"GNB2" "ANAPC2" 0.09
"GNB2" "SEC61A1" 0.011
"GNB2" "FIS1" 0.078
"GNB2" "VPS28" 0.045
"GNB2" "PPAN" 0.034
"GNB2" "LSM2" 0.056
"GNB2" "UBL5" 0.059
"GNB2" "SMAP1" 0.095
"GNB2" "PDCL3" 0.082
"GNB2" "FTSJ3" 0.034
"GNB2" "TRAPPC5" 0.026
"GNB2" "TUBB" 0.057
"GNB2" "POLR2J2" NA
"GNB2" "TUBB2B" 0.057
"GNL1" "P2RY11" 0.17
"GNL1" "RANGAP1" 0.052
"GNL1" "RPL4" 0.037
"GNL1" "RPL7" 0.033
"GNL1" "RPL10" 0.05
"GNL1" "RPL11" 0.07
"GNL1" "RPL15" 0.037
"GNL1" "RPL30" 0.087
"GNL1" "RPL27A" 0.037
"GNL1" "RPL32" 0.037
"GNL1" "RPLP0" 0.084
"GNL1" "RPLP2" 0.037
"GNL1" "RPS2" 0.045
"GNL1" "RPS9" 0.05
"GNL1" "RPS23" 0.036
"GNL1" "EIF4G3" 0.095
"GNL1" "RPL14" 0.033
"GNL1" "MYBBP1A" 0.136
"GNL1" "RPL13A" 0.128
"GNL1" "KPNA6" 0
"GNL1" "GSPT2" 0.043
"GNL1" "CPSF1" 0.027
"GNL1" "PRMT8" 0.046
"GNL1" "PPAN" 0.034
"GNL1" "SH3GLB2" NA
"GNL1" "ZNF598" 0.049
"GNL1" "FTSJ3" 0.029
"GP9" "ITGA2B" 0.106
"GP9" "VWF" 0.352
"UTS2R" "FFAR2" 0.164
"UTS2R" "PLCB2" 0.171
"UTS2R" "PLCB3" 0.284
"UTS2R" "RGS2" 0.297
"UTS2R" "PROK2" 0.179
"FFAR2" "PLCB2" 0.15
"FFAR2" "PLCB3" 0.192
"FFAR2" "RGS2" 0.214
"FFAR2" "PROK2" 0.26
"GRN" "HK3" 0.202
"GRN" "NPM1" 0.109
"GRN" "IFI30" 0.243
"GRN" "SEC61A1" 0.143
"GRM4" "NPY" 0.247
"GRM4" "CXCR4" 0.216
"GRM4" "RGS14" 0.262
"GRM4" "NPW" 0.214
"GSS" "GSTM1" 0.294
"GSS" "IRF3" 0.172
"GSS" "MSN" 0.09
"GSS" "CNDP2" 0.729
"GTF2F1" "GTF2H4" 0.321
"GTF2F1" "IRF2" 0.283
"GTF2F1" "IRF3" 0.24
"GTF2F1" "IRF7" 0.234
"GTF2F1" "PCBP1" 0.241
"GTF2F1" "PCBP2" 0.269
"GTF2F1" "POLR2L" 0.407
"GTF2F1" "PSMA7" 0.117
"GTF2F1" "PSMB4" 0.117
"GTF2F1" "SRF" 0.227
"GTF2F1" "SF3A2" 0.267
"GTF2F1" "HDAC3" 0.189
"GTF2F1" "MTA2" 0.183
"GTF2F1" "PRMT5" 0.195
"GTF2F1" "NUDC" 0.023
"GTF2F1" "CPSF1" 0.273
"GTF2F1" "PAF1" 0.285
"GTF2F1" "XAB2" 0.257
"GTF2F1" "MUS81" 0.211
"GTF2F1" "TUBB" 0.056
"GTF2F1" "POLR2J2" NA
"GTF2H4" "MARS" 0.294
"GTF2H4" "NONO" 0.245
"GTF2H4" "NPM1" 0.276
"GTF2H4" "P2RY11" 0.144
"GTF2H4" "POLR2L" 0.484
"GTF2H4" "PPIB" 0.141
"GTF2H4" "PSMA4" 0.167
"GTF2H4" "PSMB4" 0.167
"GTF2H4" "PSMC4" 0.301
"GTF2H4" "RPL4" 0.211
"GTF2H4" "RPLP2" 0.211
"GTF2H4" "RPN1" 0.181
"GTF2H4" "RPS2" 0.226
"GTF2H4" "SH3GL1" 0.097
"GTF2H4" "USP5" 0.165
"GTF2H4" "SF3A2" 0.274
"GTF2H4" "CLPP" 0.155
"GTF2H4" "HDAC3" 0.244
"GTF2H4" "ZBED1" 0.299
"GTF2H4" "PRMT5" 0.255
"GTF2H4" "ZNHIT1" 0.208
"GTF2H4" "MYBBP1A" 0.244
"GTF2H4" "POLD3" 0.421
"GTF2H4" "RPL35" 0.226
"GTF2H4" "USP22" 0.208
"GTF2H4" "HARS2" 0.206
"GTF2H4" "GSPT2" 0.243
"GTF2H4" "TIMM13" 0.063
"GTF2H4" "ANAPC2" 0.18
"GTF2H4" "CPSF1" 0.338
"GTF2H4" "PYCR2" 0.257
"GTF2H4" "PAF1" 0.29
"GTF2H4" "PPAN" 0.374
"GTF2H4" "XAB2" 0.4
"GTF2H4" "MUS81" 0.325
"GTF2H4" "FTSJ3" 0.24
"GTF2H4" "TRAPPC5" 0.085
"GTF2H4" "TUBB" 0.117
"GTF2H4" "POLR2J2" NA
"GYS1" "MDH2" 0.52
"GYS1" "UGP2" 0.644
"GYS1" "GABARAP" 0.114
"GYS1" "DNAJC9" 0
"GYS1" "SLC44A4" 0.197
"HBD" "HBE1" 0.585
"HBD" "HBQ1" 0.511
"HBD" "HBZ" 0.511
"HBD" "CYGB" 0.129
"HBE1" "HBQ1" 0.511
"HBE1" "HBZ" 0.511
"HBZ" "SP1" 0.124
"HCFC1" "IRF2" 0.229
"HCFC1" "NONO" 0.165
"HCFC1" "SP1" 0.236
"HCFC1" "SAP30" 0.258
"HCFC1" "MTA1" 0.246
"HCFC1" "MTA2" 0.285
"HCFC1" "SIN3B" 0.269
"HCFC1" "ANAPC2" 0.22
"HCFC1" "SUDS3" 0.265
"HCK" "HRAS" 0.313
"HCK" "IL6R" 0.333
"HCK" "IRF2" 0.261
"HCK" "MSN" 0.324
"HCK" "PLAUR" 0.302
"HCK" "RPL10" 0.193
"HCK" "SOS1" 0.297
"HCK" "STAT3" 0.295
"HCK" "VAV1" 0.289
"HCK" "ADAM15" 0.267
"HCK" "PSTPIP1" 0.154
"HCK" "ARPC1B" 0.276
"HCK" "TNK2" 0.292
"HCK" "SH3BP1" 0.272
"HCK" "ILKAP" NA
"HINT1" "MDH2" 0.211
"HINT1" "NDUFB7" 0.195
"HINT1" "NDUFB10" 0.195
"HINT1" "NDUFV1" 0.23
"HINT1" "P2RY11" 0.158
"HINT1" "PGK1" 0.223
"HINT1" "POLR2L" 0.224
"HINT1" "PPIB" 0.09
"HINT1" "PSMA4" 0.22
"HINT1" "PSMA7" 0.22
"HINT1" "PSMB4" 0.22
"HINT1" "PSMC4" 0.182
"HINT1" "RPL11" 0.211
"HINT1" "RPL32" 0.207
"HINT1" "RPL36AL" NA
"HINT1" "RPS2" 0.209
"HINT1" "RPS9" 0.206
"HINT1" "RPS23" 0.193
"HINT1" "SP1" 0.223
"HINT1" "TBCA" 0.034
"HINT1" "UQCRC2" 0.207
"HINT1" "CLPP" 0.213
"HINT1" "SAP30" 0.258
"HINT1" "HDAC3" 0.187
"HINT1" "RPL14" 0.186
"HINT1" "MTA2" 0.148
"HINT1" "ATP6V1F" 0.083
"HINT1" "NUDC" 0.022
"HINT1" "RPL35" 0.207
"HINT1" "DNAJC9" 0.046
"HINT1" "RPL13A" 0.224
"HINT1" "TXN2" 0.355
"HINT1" "TIMM13" 0.026
"HINT1" "UQCRQ" 0.441
"HINT1" "CHCHD2" 0.176
"HINT1" "LSM7" 0.237
"HINT1" "MRPL16" 0.165
"HINT1" "PPAN" 0.034
"HINT1" "UBL5" 0.152
"HINT1" "MRPL17" 0.157
"HINT1" "MRPL21" 0.157
"HK3" "UGP2" 0.335
"HLA-DMA" "HLA-DQA2" 0.422
"HLA-DMA" "HLA-DRA" 0.519
"HLA-DMA" "HLA-DRB1" 0.565
"HLA-DMA" "HLA-G" 0.311
"HLA-DMA" "VAMP8" 0.254
"HLA-DMA" "IFI30" 0.53
"HLA-DQA2" "HLA-DRB1" 0.556
"HLA-DQA2" "HLA-G" 0.415
"HLA-DRA" "HLA-DRB1" 0.599
"HLA-DRB1" "HLA-G" 0.426
"HLA-DRB1" "IRF2" 0.297
"HLA-DRB1" "IRF3" 0.254
"HLA-DRB1" "IRF7" 0.255
"HLA-DRB1" "MSN" 0.19
"HLA-DRB1" "CXCR4" 0.206
"HLA-DRB1" "IFI30" 0.559
"HLA-DRB1" "OSBPL1A" 0.291
"HLA-G" "KIR2DL1" 0.323
"HLA-G" "SEC61A1" 0.055
"HMGN2" "RPL4" 0
"HMGN2" "RPL7" 0
"HMGN2" "RPL8" 0
"HMGN2" "RPLP0" 0
"HMGN2" "RPLP2" 0
"HMGN2" "RPS2" 0
"TLX1" "PPP2R5A" NA
"HOXC4" "NCK2" 0.14
"HRAS" "ITGB4" 0.191
"HRAS" "NPM1" 0.352
"HRAS" "PRKCG" 0.251
"HRAS" "RAB5B" 0.2
"HRAS" "SOS1" 0.28
"HRAS" "STK11" 0.311
"HRAS" "TP73" 0.304
"HRAS" "TSC2" 0.311
"HRAS" "VAV1" 0.285
"HRAS" "SOCS1" 0.264
"HRAS" "SLC9A3R2" 0.28
"HRAS" "RASGRP2" 0.219
"HRAS" "RABAC1" NA
"HRAS" "RGS14" 0.286
"HRAS" "FRS3" 0.195
"DNAJB2" "FIS1" 0.244
"HSPB1" "NPM1" 0.243
"HSPB1" "PSMA4" 0.131
"HSPB1" "PSMA7" 0.131
"HSPB1" "PSMB4" 0.131
"HSPB1" "PSMC4" 0.157
"HSPB1" "STAT3" 0.298
"HSPB1" "TNF" 0.352
"HSPB1" "UNG" 0.185
"HSPB1" "SQSTM1" 0.284
"HSPB1" "PSME4" 0.209
"HTR3A" "HTR4" 0.175
"HTR4" "SCTR" 0.243
"HTR4" "ADM2" 0.176
"IDH2" "MDH2" 0.502
"IDH2" "NDUFB10" 0.314
"IDH2" "NDUFV1" 0.341
"IDH2" "PEPD" 0.35
"IDH2" "PPIB" 0.07
"IDH2" "PSMA4" 0.15
"IDH2" "PSMA7" 0.15
"IDH2" "PSMC4" 0.15
"IDH2" "RPL4" 0.13
"IDH2" "RPL11" 0.104
"IDH2" "RPLP0" 0.118
"IDH2" "RPLP2" 0.13
"IDH2" "MRPS12" 0.147
"IDH2" "RPS2" 0.139
"IDH2" "RPS9" 0.13
"IDH2" "SDHC" 0.442
"IDH2" "UGP2" 0.419
"IDH2" "UQCRC2" 0.366
"IDH2" "CLPP" 0.14
"IDH2" "RPL14" 0.123
"IDH2" "COX5A" 0.609
"IDH2" "CCS" 0.119
"IDH2" "RPL35" 0.136
"IDH2" "GABARAP" 0.086
"IDH2" "TIMM13" 0.023
"IDH2" "FIS1" 0.061
"IDH2" "MRPL17" 0.14
"IDH2" "TRAPPC5" 0.025
"IDH2" "TUBB" 0.028
"IFIT2" "IRF2" 0.311
"IFIT2" "IRF3" 0.307
"IFIT2" "IRF7" 0.295
"IGF2R" "LAMP1" 0.334
"IGF2R" "MSN" 0.202
"IGF2R" "PLAUR" 0.255
"IGF2R" "RPL8" 0.107
"IGF2R" "RPN1" 0.021
"IGF2R" "SLC1A5" 0.155
"IGF2R" "VAMP8" 0.277
"IGF2R" "RPL14" 0.134
"IGF2R" "TGOLN2" 0.089
"IGF2R" "SEC61A1" 0.151
"IL6R" "SOS1" 0.294
"IL6R" "STAT3" 0.334
"IL6R" "PIAS1" 0.322
"IL7R" "ITGA2B" 0.184
"IL7R" "MSN" 0.189
"IL7R" "SPI1" 0.21
"IL7R" "STAT3" 0.249
"IL7R" "STAT5A" 0.278
"IL13" "STAT4" 0.245
"INCENP" "KIFC1" 0.37
"INCENP" "PLK1" 0.218
"INCENP" "RANGAP1" 0.026
"INCENP" "TACC3" 0.268
"INCENP" "POLD3" 0.085
"INCENP" "NUDC" 0.017
"INCENP" "CENPH" 0.034
"INCENP" "TUBB" 0.186
"IRF2" "IRF3" 0.333
"IRF2" "IRF7" 0.349
"IRF2" "SPI1" 0.278
"IRF2" "CXCR4" 0.27
"IRF2" "IFI30" 0.292
"IRF2" "FOXK1" 0.147
"IRF2" "IRF2BP2" 0.234
"IRF3" "IRF7" 0.537
"IRF3" "PITX1" 0.058
"IRF3" "PPIB" 0.185
"IRF3" "STAT3" 0.283
"IRF3" "KHSRP" 0.247
"IRF3" "SOCS1" 0.308
"IRF3" "RIPK1" 0.334
"IRF3" "HDAC3" 0.22
"IRF3" "IFI30" 0.222
"IRF7" "UBE2V1" 0.289
"IRF7" "RIPK1" 0.348
"IRF7" "IFI30" 0.221
"ITGA2B" "ITGB4" 0.225
"ITGA2B" "PF4" 0.261
"ITGA2B" "SOS1" 0.222
"ITGA2B" "STAT5A" 0.143
"ITGA2B" "VWF" 0.228
"ITGA2B" "GIT1" 0.137
"ITGB4" "LAMA5" 0.329
"KIFC1" "P2RY11" 0.028
"KIFC1" "PCBP1" 0.03
"KIFC1" "PCNT" 0.424
"KIFC1" "PLK1" 0.276
"KIFC1" "POLR2L" 0.033
"KIFC1" "PPIB" 0.019
"KIFC1" "PSMA4" 0.034
"KIFC1" "PSMC4" 0.129
"KIFC1" "RANGAP1" 0.119
"KIFC1" "RPL4" 0.102
"KIFC1" "RPL18" 0.094
"KIFC1" "RPLP0" 0.168
"KIFC1" "RPLP2" 0.102
"KIFC1" "RPN1" 0.034
"KIFC1" "RPS9" 0.14
"KIFC1" "RRM2" 0.283
"KIFC1" "SH3GL1" 0.029
"KIFC1" "TBCA" 0.034
"KIFC1" "HDAC3" 0.184
"KIFC1" "PKMYT1" 0.325
"KIFC1" "NUBP2" 0.28
"KIFC1" "TACC3" 0.414
"KIFC1" "POLD3" 0.143
"KIFC1" "NUDC" 0.022
"KIFC1" "TUBGCP2" 0.439
"KIFC1" "DNAJC9" 0
"KIFC1" "TIMM13" 0.203
"KIFC1" "PPAN" 0.396
"KIFC1" "CHTF18" 0.034
"KIFC1" "MUS81" 0.226
"KIFC1" "TRAPPC5" 0.292
"KIFC1" "TUBB" 0.294
"KIFC1" "TUBB2B" 0.37
"LAMA5" "RAPSN" 0.068
"LAMA5" "SPARC" 0.279
"LAMA5" "CRTAP" 0.044
"LAMP1" "PPIB" 0.147
"LAMP1" "RAB5B" 0.327
"LAMP1" "RAB5C" 0.334
"LAMP1" "RPN1" 0.021
"LAMP1" "SLC3A2" 0.197
"LAMP1" "STAT3" 0.2
"LAMP1" "VAMP8" 0.357
"LAMP1" "GABARAP" 0.214
"LAMP1" "SEC61A1" 0.246
"LAMP1" "VPS37C" 0.151
"LIMK2" "POR" 0.082
"LIMK2" "ILKAP" NA
"FADS3" "FADS2" 0.561
"LSS" "POR" 0.102
"LSS" "FADS2" 0.261
"LSS" "AGPAT1" 0.254
"MARS" "MDH2" 0.194
"MARS" "NFKB2" 0.218
"MARS" "NONO" 0.22
"MARS" "P2RY11" 0.223
"MARS" "PCBP1" 0.127
"MARS" "PCBP2" 0.167
"MARS" "PLK1" 0.134
"MARS" "POLR2L" 0.393
"MARS" "PSMA4" 0.142
"MARS" "PSMA7" 0.142
"MARS" "PSMB4" 0.142
"MARS" "PSMC4" 0.175
"MARS" "RANGAP1" 0.047
"MARS" "RPL4" 0.197
"MARS" "RPL7" 0.264
"MARS" "RPL8" 0.212
"MARS" "RPL10" 0.189
"MARS" "RPL11" 0.223
"MARS" "RPL15" 0.212
"MARS" "RPL18" 0.212
"MARS" "RPL30" 0.236
"MARS" "RPL27A" 0.197
"MARS" "RPL32" 0.212
"MARS" "RPL36AL" NA
"MARS" "RPL37" 0.197
"MARS" "RPLP0" 0.263
"MARS" "RPLP2" 0.197
"MARS" "RPN1" 0.171
"MARS" "RPS2" 0.267
"MARS" "RPS9" 0.27
"MARS" "RPS23" 0.212
"MARS" "UQCRC2" 0.153
"MARS" "CLPP" 0.124
"MARS" "EIF4G3" 0.391
"MARS" "RPL14" 0.248
"MARS" "ZBED1" 0.345
"MARS" "ATP6V1F" 0.177
"MARS" "NUBP2" 0.114
"MARS" "PRMT5" 0.169
"MARS" "MYBBP1A" 0.247
"MARS" "AGPAT1" 0.222
"MARS" "NUDC" 0.026
"MARS" "TUBGCP2" 0.034
"MARS" "WDR6" 0.095
"MARS" "RPL35" 0.267
"MARS" "PDAP1" 0.1
"MARS" "PSME4" 0.197
"MARS" "SIN3B" 0.157
"MARS" "HARS2" 0.345
"MARS" "RPL13A" 0.292
"MARS" "KPNA6" 0
"MARS" "HSPBP1" 0.138
"MARS" "GSPT2" 0.215
"MARS" "TIMM13" 0.029
"MARS" "CPSF1" 0.167
"MARS" "PYCR2" 0.325
"MARS" "SEC61A1" 0.021
"MARS" "EXOSC3" 0.334
"MARS" "PCBP3" 0.211
"MARS" "PAF1" 0.234
"MARS" "MRPL16" 0.23
"MARS" "PRMT8" 0.153
"MARS" "PPAN" 0.034
"MARS" "EXOSC5" 0.316
"MARS" "XAB2" 0.219
"MARS" "THOC2" 0.109
"MARS" "LSM2" 0.142
"MARS" "SMAP1" 0.095
"MARS" "CHTF18" 0.327
"MARS" "PDCL3" 0.137
"MARS" "MUS81" 0.267
"MARS" "ZNF598" 0.198
"MARS" "FTSJ3" 0.314
"MARS" "TRAPPC5" 0.031
"MARS" "TUBB" 0.079
"MARS" "POLR2J2" NA
"MCL1" "STAT3" 0.284
"MCL1" "STAT5A" 0.216
"MCL1" "HRK" 0.304
"MCL1" "BBC3" 0.355
"MDH2" "NDUFA3" 0.34
"MDH2" "NDUFB7" 0.34
"MDH2" "NDUFB10" 0.34
"MDH2" "NDUFV1" 0.365
"MDH2" "PCBP1" 0.104
"MDH2" "PEPD" 0.35
"MDH2" "PGK1" 0.239
"MDH2" "PPIB" 0.079
"MDH2" "PSMA4" 0.175
"MDH2" "PSMB4" 0.175
"MDH2" "PSMC4" 0.179
"MDH2" "RPL4" 0.144
"MDH2" "RPLP0" 0.13
"MDH2" "RPLP2" 0.144
"MDH2" "MRPS12" 0.172
"MDH2" "RPS2" 0.152
"MDH2" "RPS9" 0.138
"MDH2" "SDHC" 0.431
"MDH2" "SET" 0.198
"MDH2" "UGP2" 0.411
"MDH2" "UQCRC2" 0.406
"MDH2" "CLPP" 0.152
"MDH2" "NIPSNAP1" 0
"MDH2" "RPL14" 0.129
"MDH2" "COX7A2L" 0.302
"MDH2" "RAB11B" 0.061
"MDH2" "COX5A" 0.609
"MDH2" "PRMT5" 0.128
"MDH2" "NUDC" 0.019
"MDH2" "RPL35" 0.142
"MDH2" "PDAP1" 0.026
"MDH2" "TXN2" 0.35
"MDH2" "TIMM13" 0.023
"MDH2" "UQCRQ" 0.535
"MDH2" "CPSF1" 0.137
"MDH2" "PYCR2" 0.274
"MDH2" "FIS1" 0.064
"MDH2" "CHCHD2" 0.119
"MDH2" "VPS28" 0.113
"MDH2" "ISYNA1" 0.303
"MDH2" "NDUFB11" 0.034
"MDH2" "MRPL17" 0.164
"MDH2" "MRPS24" 0.169
"MDH2" "PDCL3" 0.128
"MDH2" "CHCHD4" 0.212
"MDH2" "TUBB" 0.028
"MEF2D" "MYOG" 0.322
"MEF2D" "PPP3CC" 0.081
"MEF2D" "SP1" 0.271
"MEF2D" "HDAC3" 0.153
"MEF2D" "PRMT5" 0.169
"MFNG" "LHX2" 0.218
"MSI1" "PRMT8" 0
"MSN" "MYL6" 0.128
"MSN" "NPM1" 0.269
"MSN" "PGK1" 0.191
"MSN" "PPIB" 0.13
"MSN" "RAB5C" 0.21
"MSN" "RPL4" 0.146
"MSN" "RPL7" 0.176
"MSN" "RPL8" 0.149
"MSN" "RPL11" 0.235
"MSN" "RPL27A" 0.146
"MSN" "RPLP2" 0.146
"MSN" "RPN1" 0.055
"MSN" "RPS2" 0.176
"MSN" "RPS9" 0.199
"MSN" "RPS23" 0.18
"MSN" "SELL" 0.248
"MSN" "SET" 0.14
"MSN" "SPN" 0.343
"MSN" "STAT3" 0.286
"MSN" "STAT5A" 0.231
"MSN" "TMSB4X" 0.252
"MSN" "CXCR4" 0.248
"MSN" "STK24" 0.235
"MSN" "RPL14" 0.172
"MSN" "SLC9A3R2" 0.28
"MSN" "ARPC5" 0.237
"MSN" "ARPC1B" 0.209
"MSN" "RPL35" 0.168
"MSN" "FTSJ3" 0.095
"MSX1" "SP1" 0.171
"MSX1" "PIAS1" 0.136
"MSX1" "LHX2" 0.189
"MYL2" "MYL3" 0.532
"MYL2" "TNNI1" 0.403
"MYL2" "TNNI2" 0.403
"MYL2" "TNNT3" 0.465
"MYL2" "TPM2" 0.349
"MYL2" "TCAP" 0.465
"MYL3" "TNNI1" 0.456
"MYL3" "TNNI2" 0.426
"MYL3" "TNNT3" 0.546
"MYL3" "TPM2" 0.48
"MYL3" "TCAP" 0.397
"MYL6" "NPM1" 0.033
"MYL6" "PCBP1" 0.017
"MYL6" "PGK1" 0.146
"MYL6" "PPIB" 0.096
"MYL6" "RAB5C" 0.017
"MYL6" "RPL4" 0.02
"MYL6" "RPL7" 0.021
"MYL6" "RPL8" 0.022
"MYL6" "RPL11" 0.02
"MYL6" "RPL15" 0.022
"MYL6" "RPL18" 0.022
"MYL6" "RPL27A" 0.02
"MYL6" "RPL36AL" NA
"MYL6" "RPLP0" 0.024
"MYL6" "RPLP2" 0.02
"MYL6" "RPS2" 0.023
"MYL6" "RPS9" 0.024
"MYL6" "RPS23" 0.024
"MYL6" "TMSB4X" 0.139
"MYL6" "RBM10" NA
"MYL6" "RPL14" 0.019
"MYL6" "RAB11B" 0.019
"MYL6" "ARPC5" 0.162
"MYL6" "RPL35" 0.022
"MYL6" "GABARAP" 0.025
"MYL6" "RPL13A" 0.024
"MYL6" "TXN2" 0.034
"MYL6" "SEC61A1" 0.077
"MYL6" "VPS28" 0.019
"MYL6" "TUBB" 0.024
"MYOG" "SP1" 0.281
"MYOG" "SRF" 0.388
"MYOG" "TFAP4" 0.238
"MYOG" "PRMT5" 0.228
"MYOG" "NES" 0.208
"MYOG" "CCDC28A" NA
"MYT1" "PLK1" 0.258
"MYT1" "SIN3B" 0.258
"NDUFA3" "NDUFB7" 0.632
"NDUFA3" "NDUFB10" 0.632
"NDUFA3" "NDUFV1" 0.628
"NDUFA3" "UQCRC2" 0.506
"NDUFA3" "COX5A" 0.609
"NDUFA3" "UQCRQ" 0.609
"NDUFA3" "FIS1" 0.254
"NDUFA3" "NDUFB11" 0.605
"NDUFA3" "NDUFS7" 0.511
"NDUFB7" "NDUFB10" 0.632
"NDUFB7" "NDUFV1" 0.628
"NDUFB7" "PSMB4" 0.153
"NDUFB7" "MRPS12" 0.221
"NDUFB7" "SDHC" 0.389
"NDUFB7" "UQCRC2" 0.506
"NDUFB7" "CLPP" 0.139
"NDUFB7" "COX7A2L" 0.498
"NDUFB7" "COX5A" 0.609
"NDUFB7" "ZNHIT1" 0.261
"NDUFB7" "NUDC" 0.017
"NDUFB7" "TIMM13" 0.217
"NDUFB7" "UQCRQ" 0.609
"NDUFB7" "FIS1" 0.254
"NDUFB7" "CHCHD2" 0.249
"NDUFB7" "NDUFB11" 0.605
"NDUFB7" "MRPL17" 0.245
"NDUFB7" "MRPS24" 0.231
"NDUFB7" "RHOT2" 0.207
"NDUFB7" "POLR2J2" NA
"NDUFB7" "NDUFS7" 0.511
"NDUFB10" "NDUFV1" 0.628
"NDUFB10" "PSMA7" 0.153
"NDUFB10" "MRPS12" 0.221
"NDUFB10" "SDHC" 0.389
"NDUFB10" "UQCRC2" 0.506
"NDUFB10" "CLPP" 0.139
"NDUFB10" "NIPSNAP1" 0
"NDUFB10" "COX7A2L" 0.498
"NDUFB10" "ATP6V1F" 0.017
"NDUFB10" "COX5A" 0.609
"NDUFB10" "ZNHIT1" 0.261
"NDUFB10" "TXN2" 0.284
"NDUFB10" "TIMM13" 0.217
"NDUFB10" "UQCRQ" 0.609
"NDUFB10" "CHCHD2" 0.249
"NDUFB10" "NDUFB11" 0.605
"NDUFB10" "MRPL16" 0.231
"NDUFB10" "MRPL17" 0.245
"NDUFB10" "MRPS24" 0.231
"NDUFB10" "RHOT2" 0.207
"NDUFB10" "MRPL52" 0.231
"NDUFB10" "CHCHD4" 0.308
"NDUFB10" "NDUFS7" 0.511
"NDUFV1" "PFDN1" NA
"NDUFV1" "PGK1" 0.196
"NDUFV1" "PSMA4" 0.156
"NDUFV1" "PSMA7" 0.156
"NDUFV1" "PSMB4" 0.156
"NDUFV1" "PSMC4" 0.233
"NDUFV1" "RPL4" 0.133
"NDUFV1" "RPL8" 0.138
"NDUFV1" "RPL18" 0.138
