"symbol1"	"symbol2"	"CC"
"FOXM1"	"SP1"	0.244
"FOXM1"	"STAT3"	0.244
"FOXM1"	"TACC3"	0.12
"FLII"	"GNAI2"	0.158
"FLII"	"HSPB1"	0.138
"FLII"	"RPL7"	0.134
"FLII"	"RPLP2"	0.135
"FLII"	"RPS9"	0.15
"FLII"	"HDAC3"	0.183
"FLII"	"ARPC1B"	0.189
"FLII"	"MYBBP1A"	0.139
"FLII"	"NUDC"	0.193
"FRG1"	"GTF2F1"	0.191
"FRG1"	"MSN"	0.072
"FRG1"	"NPM1"	0.192
"FRG1"	"PCBP1"	0.175
"FRG1"	"PSMA4"	0.21
"FRG1"	"PSMA7"	0.188
"FRG1"	"PSMB4"	0.203
"FRG1"	"RPL4"	0.184
"FRG1"	"RPL11"	0.211
"FRG1"	"RPL18"	0.202
"FRG1"	"RPL32"	0.208
"FRG1"	"RPL36AL"	0.178
"FRG1"	"RPL37"	0.229
"FRG1"	"RPL37A"	0.171
"FRG1"	"RPS9"	0.2
"FRG1"	"RPS23"	0.21
"FRG1"	"RRM2"	0.113
"FRG1"	"SET"	0.167
"FRG1"	"SF3A2"	0.361
"FRG1"	"PIAS1"	0.18
"FRG1"	"HDAC3"	0.178
"FRG1"	"RPL14"	0.161
"FRG1"	"MTA2"	0.209
"FRG1"	"MPHOSPH6"	0.276
"FRG1"	"NUDC"	0.156
"FRG1"	"RPL35"	0.235
"FRG1"	"PSME4"	0.218
"FRG1"	"CPSF1"	0.18
"FRG1"	"EXOSC3"	0.245
"FRG1"	"LSM7"	0.322
"FRG1"	"PAF1"	0.172
"FRG1"	"CTNNBL1"	0.229
"FRG1"	"XAB2"	0.304
"FRG1"	"LSM2"	0.301
"FRG1"	"FTSJ3"	0.28
"FSHR"	"HTR4"	0.157
"FSHR"	"SCTR"	0.117
"FSHR"	"ADM2"	0
"FTL"	"MYOG"	0.11
"FTL"	"RPLP0"	0.163
"FTL"	"MPHOSPH6"	0.116
"NR5A1"	"PITX1"	0.18
"NR5A1"	"SMARCD3"	0.201
"NR5A1"	"SP1"	0.194
"NR5A1"	"THRA"	0.264
"NR5A1"	"PIAS1"	0.202
"NR5A1"	"THOC2"	0.2
"GATA2"	"SPI1"	0.172
"GATA2"	"STAT3"	0.149
"GATA2"	"TAL1"	0.16
"GATA2"	"HDAC3"	0.13
"GATA2"	"ZBTB32"	0.165
"GATA2"	"ZFPM1"	0.125
"GGT1"	"GCLM"	0.013
"GGT1"	"GSS"	0.191
"GGT1"	"GSTM1"	0.132
"GGT1"	"CSAD"	NA
"GJA8"	"LIM2"	0.187
"GCLM"	"GSS"	0.142
"GCLM"	"CNDP2"	0.123
"GLUD2"	"GNB2"	0.113
"GLUD2"	"GYS1"	0.113
"GLUD2"	"IDH2"	0.286
"GLUD2"	"MDH2"	0.286
"GLUD2"	"PGK1"	0.113
"GLUD2"	"PSMA4"	0.113
"GLUD2"	"PSMA7"	0.113
"GLUD2"	"PSMB4"	0.113
"GLUD2"	"PSMC4"	0.113
"GLUD2"	"RRM2"	0.113
"GLUD2"	"SDHC"	0.286
"GLUD2"	"ATP6V1F"	0.113
"GLUD2"	"COX5A"	0.286
"GNAI2"	"GNB1"	0.248
"GNAI2"	"GNB2"	0.174
"GNAI2"	"HCK"	0.215
"GNAI2"	"HRAS"	0.129
"GNAI2"	"KIFC1"	0.158
"GNAI2"	"MYL6"	0.196
"GNAI2"	"NPM1"	0.185
"GNAI2"	"PCBP1"	0.195
"GNAI2"	"PCBP2"	0.169
"GNAI2"	"PGK1"	0.177
"GNAI2"	"PLK1"	0.249
"GNAI2"	"PPIB"	0.155
"GNAI2"	"RPL7"	0.138
"GNAI2"	"RPLP0"	0.159
"GNAI2"	"RPS9"	0.183
"GNAI2"	"SP1"	0.127
"GNAI2"	"ZBED1"	0.104
"GNAI2"	"PTPRU"	0.085
"GNAI2"	"ARPC5"	0.186
"GNAI2"	"ARPC1B"	0.182
"GNAI2"	"RGS14"	0.17
"GNAI2"	"ARHGAP17"	0.094
"GNAI2"	"PDCL3"	0.098
"GNAI2"	"SLC44A4"	0.168
"GNAI2"	"TUBB"	0.18
"GNB1"	"GNB2"	0.237
"GNB1"	"MARS"	0.186
"GNB1"	"MSN"	0.201
"GNB1"	"NONO"	0.116
"GNB1"	"PCBP2"	0.163
"GNB1"	"PEPD"	0.141
"GNB1"	"PGK1"	0.23
"GNB1"	"PLK1"	0.118
"GNB1"	"PPIB"	0.155
"GNB1"	"PPP3CC"	0.122
"GNB1"	"PSMA7"	0.193
"GNB1"	"PSMB4"	0.204
"GNB1"	"PSMC4"	0.168
"GNB1"	"RAB5C"	0.264
"GNB1"	"RPL4"	0.169
"GNB1"	"RPL7"	0.151
"GNB1"	"RPL8"	0.149
"GNB1"	"RPL10"	0.142
"GNB1"	"RPL11"	0.185
"GNB1"	"RPL18"	0.134
"GNB1"	"RPL30"	0.197
"GNB1"	"RPL27A"	0.144
"GNB1"	"RPLP0"	0.179
"GNB1"	"RPLP2"	0.187
"GNB1"	"RPN1"	0.168
"GNB1"	"RPS2"	0.177
"GNB1"	"RPS9"	0.17
"GNB1"	"SH3GL1"	0.117
"GNB1"	"SURF4"	0.232
"GNB1"	"UGP2"	0.158
"GNB1"	"RPL14"	0.221
"GNB1"	"ATP6V1F"	0.28
"GNB1"	"ARPC5"	0.164
"GNB1"	"ARPC1B"	0.164
"GNB1"	"AGPAT1"	0.127
"GNB1"	"CAMKK2"	0.07
"GNB1"	"USP22"	0.138
"GNB1"	"HARS2"	0.104
"GNB1"	"RPL13A"	0.141
"GNB1"	"PYCR2"	0.081
"GNB1"	"SEC61A1"	0.191
"GNB1"	"VPS28"	0.251
"GNB1"	"CAB39"	0.202
"GNB1"	"PPAN"	0.089
"GNB1"	"THOC2"	0.112
"GNB1"	"UBL5"	0.071
"GNB1"	"SMAP1"	NA
"GNB1"	"YIF1B"	0.194
"GNB1"	"TRAPPC5"	0.164
"GNB1"	"TUBB"	0.177
"GNB2"	"GNL1"	0.107
"GNB2"	"GTF2H4"	0.076
"GNB2"	"MARS"	0.162
"GNB2"	"MYL6"	0.166
"GNB2"	"NONO"	0.087
"GNB2"	"PCBP1"	0.164
"GNB2"	"PGK1"	0.208
"GNB2"	"PLK1"	0.097
"GNB2"	"POR"	0.109
"GNB2"	"PPIB"	0.214
"GNB2"	"PSMA4"	0.132
"GNB2"	"PSMA7"	0.129
"GNB2"	"PSMB4"	0.135
"GNB2"	"PSMC4"	0.102
"GNB2"	"RAB5C"	0.239
"GNB2"	"RPL4"	0.198
"GNB2"	"RPL7"	0.152
"GNB2"	"RPL11"	0.158
"GNB2"	"RPLP0"	0.183
"GNB2"	"RPLP2"	0.237
"GNB2"	"RPN1"	0.111
"GNB2"	"RPS2"	0.221
"GNB2"	"RPS9"	0.194
"GNB2"	"SH3GL1"	0.068
"GNB2"	"STAT3"	0.119
"GNB2"	"STAT5A"	0.09
"GNB2"	"SURF4"	0.189
"GNB2"	"RAB11B"	0.214
"GNB2"	"ATP6V1F"	0.219
"GNB2"	"ARPC5"	0.197
"GNB2"	"ARPC1B"	0.212
"GNB2"	"PRMT5"	0.096
"GNB2"	"CAMKK2"	0.068
"GNB2"	"GABARAP"	0.182
"GNB2"	"HARS2"	0.093
"GNB2"	"RPL13A"	0.145
"GNB2"	"TIMM13"	0.114
"GNB2"	"ANAPC2"	0.093
"GNB2"	"SEC61A1"	0.133
"GNB2"	"FIS1"	0.135
"GNB2"	"VPS28"	0.214
"GNB2"	"PPAN"	0.044
"GNB2"	"LSM2"	0.094
"GNB2"	"UBL5"	0.062
"GNB2"	"SMAP1"	NA
"GNB2"	"PDCL3"	0.089
"GNB2"	"FTSJ3"	0.052
"GNB2"	"TRAPPC5"	0.119
"GNB2"	"TUBB"	0.163
"GNB2"	"POLR2J2"	0.12
"GNB2"	"TUBB2B"	0.069
"GNL1"	"P2RY11"	0.017
"GNL1"	"RANGAP1"	0.086
"GNL1"	"RPL4"	0.102
"GNL1"	"RPL7"	0.061
"GNL1"	"RPL10"	0.068
"GNL1"	"RPL11"	0.109
"GNL1"	"RPL15"	0.081
"GNL1"	"RPL30"	0.107
"GNL1"	"RPL27A"	0.054
"GNL1"	"RPL32"	0.045
"GNL1"	"RPLP0"	0.089
"GNL1"	"RPLP2"	0.103
"GNL1"	"RPS2"	0.12
"GNL1"	"RPS9"	0.103
"GNL1"	"RPS23"	0.073
"GNL1"	"EIF4G3"	0.035
"GNL1"	"RPL14"	0.112
"GNL1"	"MYBBP1A"	0.086
"GNL1"	"RPL13A"	0.058
"GNL1"	"KPNA6"	0.081
"GNL1"	"GSPT2"	0.035
"GNL1"	"CPSF1"	0.117
"GNL1"	"PRMT8"	0.027
"GNL1"	"PPAN"	0.073
"GNL1"	"SH3GLB2"	0.077
"GNL1"	"ZNF598"	NA
"GNL1"	"FTSJ3"	0.088
"GP9"	"ITGA2B"	0.1
"GP9"	"VWF"	0.015
"UTS2R"	"FFAR2"	0.228
"UTS2R"	"PLCB2"	0.022
"UTS2R"	"PLCB3"	0.015
"UTS2R"	"RGS2"	0.133
"UTS2R"	"PROK2"	0
"FFAR2"	"PLCB2"	0.022
"FFAR2"	"PLCB3"	0.018
"FFAR2"	"RGS2"	0.136
"FFAR2"	"PROK2"	0
"GRN"	"HK3"	0.268
"GRN"	"NPM1"	0.086
"GRN"	"IFI30"	0.218
"GRN"	"SEC61A1"	0.181
"GRM4"	"NPY"	0.04
"GRM4"	"CXCR4"	0.169
"GRM4"	"RGS14"	0.167
"GRM4"	"NPW"	0
"GSS"	"GSTM1"	0.207
"GSS"	"IRF3"	0.133
"GSS"	"MSN"	0.114
"GSS"	"CNDP2"	0.237
"GTF2F1"	"GTF2H4"	0.351
"GTF2F1"	"IRF2"	0.196
"GTF2F1"	"IRF3"	0.133
"GTF2F1"	"IRF7"	0.132
"GTF2F1"	"PCBP1"	0.167
"GTF2F1"	"PCBP2"	0.16
"GTF2F1"	"POLR2L"	0.297
"GTF2F1"	"PSMA7"	0.178
"GTF2F1"	"PSMB4"	0.188
"GTF2F1"	"SRF"	0.141
"GTF2F1"	"SF3A2"	0.202
"GTF2F1"	"HDAC3"	0.165
"GTF2F1"	"MTA2"	0.235
"GTF2F1"	"PRMT5"	0.196
"GTF2F1"	"NUDC"	0.131
"GTF2F1"	"CPSF1"	0.212
"GTF2F1"	"PAF1"	0.266
"GTF2F1"	"XAB2"	0.193
"GTF2F1"	"MUS81"	0.174
"GTF2F1"	"TUBB"	0.121
"GTF2F1"	"POLR2J2"	0.559
"GTF2H4"	"MARS"	0.15
"GTF2H4"	"NONO"	0.335
"GTF2H4"	"NPM1"	0.16
"GTF2H4"	"P2RY11"	0.022
"GTF2H4"	"POLR2L"	0.36
"GTF2H4"	"PPIB"	0.137
"GTF2H4"	"PSMA4"	0.21
"GTF2H4"	"PSMB4"	0.219
"GTF2H4"	"PSMC4"	0.21
"GTF2H4"	"RPL4"	0.14
"GTF2H4"	"RPLP2"	0.115
"GTF2H4"	"RPN1"	0.183
"GTF2H4"	"RPS2"	0.161
"GTF2H4"	"SH3GL1"	0.044
"GTF2H4"	"USP5"	0.095
"GTF2H4"	"SF3A2"	0.238
"GTF2H4"	"CLPP"	0.172
"GTF2H4"	"HDAC3"	0.203
"GTF2H4"	"ZBED1"	0.223
"GTF2H4"	"PRMT5"	0.241
"GTF2H4"	"ZNHIT1"	0.248
"GTF2H4"	"MYBBP1A"	0.178
"GTF2H4"	"POLD3"	0.308
"GTF2H4"	"RPL35"	0.166
"GTF2H4"	"USP22"	0.33
"GTF2H4"	"HARS2"	0.142
"GTF2H4"	"GSPT2"	0.124
"GTF2H4"	"TIMM13"	0.182
"GTF2H4"	"ANAPC2"	0.26
"GTF2H4"	"CPSF1"	0.273
"GTF2H4"	"PYCR2"	0.163
"GTF2H4"	"PAF1"	0.275
"GTF2H4"	"PPAN"	0.168
"GTF2H4"	"XAB2"	0.226
"GTF2H4"	"MUS81"	0.213
"GTF2H4"	"FTSJ3"	0.192
"GTF2H4"	"TRAPPC5"	0.157
"GTF2H4"	"TUBB"	0.138
"GTF2H4"	"POLR2J2"	0.559
"GYS1"	"MDH2"	0.064
"GYS1"	"UGP2"	0.099
"GYS1"	"GABARAP"	0.152
"GYS1"	"DNAJC9"	0.11
"GYS1"	"SLC44A4"	0.074
"HBD"	"HBE1"	0.575
"HBD"	"HBQ1"	0.541
"HBD"	"HBZ"	0.538
"HBD"	"CYGB"	0.121
"HBE1"	"HBQ1"	0.541
"HBE1"	"HBZ"	0.538
"HBZ"	"SP1"	0.134
"HCFC1"	"IRF2"	0.148
"HCFC1"	"NONO"	0.222
"HCFC1"	"SP1"	0.177
"HCFC1"	"SAP30"	0.231
"HCFC1"	"MTA1"	0.2
"HCFC1"	"MTA2"	0.227
"HCFC1"	"SIN3B"	0.218
"HCFC1"	"ANAPC2"	0.233
"HCFC1"	"SUDS3"	0.235
"HCK"	"HRAS"	0.142
"HCK"	"IL6R"	0.149
"HCK"	"IRF2"	0.199
"HCK"	"MSN"	0.161
"HCK"	"PLAUR"	0.249
"HCK"	"RPL10"	0.132
"HCK"	"SOS1"	0.137
"HCK"	"STAT3"	0.176
"HCK"	"VAV1"	0.141
"HCK"	"ADAM15"	0.1
"HCK"	"PSTPIP1"	0.221
"HCK"	"ARPC1B"	0.235
"HCK"	"TNK2"	0.147
"HCK"	"SH3BP1"	0.198
"HCK"	"ILKAP"	0.128
"HINT1"	"MDH2"	0.165
"HINT1"	"NDUFB7"	0.154
"HINT1"	"NDUFB10"	0.155
"HINT1"	"NDUFV1"	0.169
"HINT1"	"P2RY11"	0.081
"HINT1"	"PGK1"	0.177
"HINT1"	"POLR2L"	0.219
"HINT1"	"PPIB"	0.154
"HINT1"	"PSMA4"	0.221
"HINT1"	"PSMA7"	0.208
"HINT1"	"PSMB4"	0.221
"HINT1"	"PSMC4"	0.189
"HINT1"	"RPL11"	0.206
"HINT1"	"RPL32"	0.164
"HINT1"	"RPL36AL"	0.175
"HINT1"	"RPS2"	0.196
"HINT1"	"RPS9"	0.191
"HINT1"	"RPS23"	0.181
"HINT1"	"SP1"	0.156
"HINT1"	"TBCA"	0.156
"HINT1"	"UQCRC2"	0.166
"HINT1"	"CLPP"	0.119
"HINT1"	"SAP30"	0.228
"HINT1"	"HDAC3"	0.24
"HINT1"	"RPL14"	0.191
"HINT1"	"MTA2"	0.25
"HINT1"	"ATP6V1F"	0.188
"HINT1"	"NUDC"	0.151
"HINT1"	"RPL35"	0.176
"HINT1"	"DNAJC9"	0.191
"HINT1"	"RPL13A"	0.164
"HINT1"	"TXN2"	0.143
"HINT1"	"TIMM13"	0.15
"HINT1"	"UQCRQ"	0.15
"HINT1"	"CHCHD2"	0.12
"HINT1"	"LSM7"	0.183
"HINT1"	"MRPL16"	0.138
"HINT1"	"PPAN"	0.111
"HINT1"	"UBL5"	0.101
"HINT1"	"MRPL17"	0.138
"HINT1"	"MRPL21"	0.138
"HK3"	"UGP2"	0.19
"HLA-DMA"	"HLA-DQA2"	0.254
"HLA-DMA"	"HLA-DRA"	0.33
"HLA-DMA"	"HLA-DRB1"	0.319
"HLA-DMA"	"HLA-G"	0.207
"HLA-DMA"	"VAMP8"	0.222
"HLA-DMA"	"IFI30"	0.16
"HLA-DQA2"	"HLA-DRB1"	0.438
"HLA-DQA2"	"HLA-G"	0.422
"HLA-DRA"	"HLA-DRB1"	0.488
"HLA-DRB1"	"HLA-G"	0.39
"HLA-DRB1"	"IRF2"	0.086
"HLA-DRB1"	"IRF3"	0.092
"HLA-DRB1"	"IRF7"	0.221
"HLA-DRB1"	"MSN"	0.17
"HLA-DRB1"	"CXCR4"	0.288
"HLA-DRB1"	"IFI30"	0.135
"HLA-DRB1"	"OSBPL1A"	0.215
"HLA-G"	"KIR2DL1"	0.153
"HLA-G"	"SEC61A1"	0.284
"HMGN2"	"RPL4"	0.111
"HMGN2"	"RPL7"	0.074
"HMGN2"	"RPL8"	0.055
"HMGN2"	"RPLP0"	0.099
"HMGN2"	"RPLP2"	0.112
"HMGN2"	"RPS2"	0.125
"TLX1"	"PPP2R5A"	NA
"HOXC4"	"NCK2"	0.101
"HRAS"	"ITGB4"	0.063
"HRAS"	"NPM1"	0.09
"HRAS"	"PRKCG"	0.147
"HRAS"	"RAB5B"	0.144
"HRAS"	"SOS1"	0.162
"HRAS"	"STK11"	0.127
"HRAS"	"TP73"	0.151
"HRAS"	"TSC2"	0.164
"HRAS"	"VAV1"	0.173
"HRAS"	"SOCS1"	0.134
"HRAS"	"SLC9A3R2"	0.083
"HRAS"	"RASGRP2"	0.173
"HRAS"	"RABAC1"	0.117
"HRAS"	"RGS14"	0.093
"HRAS"	"FRS3"	0.187
"DNAJB2"	"FIS1"	0.201
"HSPB1"	"NPM1"	0.193
"HSPB1"	"PSMA4"	0.259
"HSPB1"	"PSMA7"	0.25
"HSPB1"	"PSMB4"	0.264
"HSPB1"	"PSMC4"	0.206
"HSPB1"	"STAT3"	0.131
"HSPB1"	"TNF"	0.102
"HSPB1"	"UNG"	0.088
"HSPB1"	"SQSTM1"	0.156
"HSPB1"	"PSME4"	0.212
"HTR3A"	"HTR4"	0.212
"HTR4"	"SCTR"	0.128
"HTR4"	"ADM2"	0
"IDH2"	"MDH2"	0.312
"IDH2"	"NDUFB10"	0.275
"IDH2"	"NDUFV1"	0.254
"IDH2"	"PEPD"	0.206
"IDH2"	"PPIB"	0.131
"IDH2"	"PSMA4"	0.139
"IDH2"	"PSMA7"	0.135
"IDH2"	"PSMC4"	0.091
"IDH2"	"RPL4"	0.13
"IDH2"	"RPL11"	0.148
"IDH2"	"RPLP0"	0.109
"IDH2"	"RPLP2"	0.14
"IDH2"	"MRPS12"	0.333
"IDH2"	"RPS2"	0.148
"IDH2"	"RPS9"	0.134
"IDH2"	"SDHC"	0.214
"IDH2"	"UGP2"	0.17
"IDH2"	"UQCRC2"	0.274
"IDH2"	"CLPP"	0.26
"IDH2"	"RPL14"	0.148
"IDH2"	"COX5A"	0.275
"IDH2"	"CCS"	0.151
"IDH2"	"RPL35"	0.116
"IDH2"	"GABARAP"	0.112
"IDH2"	"TIMM13"	0.265
"IDH2"	"FIS1"	0.19
"IDH2"	"MRPL17"	0.309
"IDH2"	"TRAPPC5"	0.135
"IDH2"	"TUBB"	0.162
"IFIT2"	"IRF2"	0.127
"IFIT2"	"IRF3"	0.138
"IFIT2"	"IRF7"	0.155
"IGF2R"	"LAMP1"	0.282
"IGF2R"	"MSN"	0.21
"IGF2R"	"PLAUR"	0.279
"IGF2R"	"RPL8"	0.131
"IGF2R"	"RPN1"	0.168
"IGF2R"	"SLC1A5"	0.183
"IGF2R"	"VAMP8"	0.329
"IGF2R"	"RPL14"	0.162
"IGF2R"	"TGOLN2"	0.337
"IGF2R"	"SEC61A1"	0.184
"IL6R"	"SOS1"	0.097
"IL6R"	"STAT3"	0.124
"IL6R"	"PIAS1"	0.015
"IL7R"	"ITGA2B"	0.197
"IL7R"	"MSN"	0.097
"IL7R"	"SPI1"	0.093
"IL7R"	"STAT3"	0.127
"IL7R"	"STAT5A"	0.094
"IL13"	"STAT4"	0
"INCENP"	"KIFC1"	0.199
"INCENP"	"PLK1"	0.372
"INCENP"	"RANGAP1"	0.228
"INCENP"	"TACC3"	0.194
"INCENP"	"POLD3"	0.22
"INCENP"	"NUDC"	0.148
"INCENP"	"CENPH"	0.274
"INCENP"	"TUBB"	0.165
"IRF2"	"IRF3"	0.169
"IRF2"	"IRF7"	0.163
"IRF2"	"SPI1"	0.148
"IRF2"	"CXCR4"	0.067
"IRF2"	"IFI30"	0.218
"IRF2"	"FOXK1"	0.136
"IRF2"	"IRF2BP2"	0.136
"IRF3"	"IRF7"	0.172
"IRF3"	"PITX1"	0.134
"IRF3"	"PPIB"	0.102
"IRF3"	"STAT3"	0.168
"IRF3"	"KHSRP"	0.154
"IRF3"	"SOCS1"	0.155
"IRF3"	"RIPK1"	0.125
"IRF3"	"HDAC3"	0.148
"IRF3"	"IFI30"	0.139
"IRF7"	"UBE2V1"	0.144
"IRF7"	"RIPK1"	0.19
"IRF7"	"IFI30"	0.137
"ITGA2B"	"ITGB4"	0.178
"ITGA2B"	"PF4"	0.246
"ITGA2B"	"SOS1"	0.09
"ITGA2B"	"STAT5A"	0.068
"ITGA2B"	"VWF"	0.314
"ITGA2B"	"GIT1"	0.061
"ITGB4"	"LAMA5"	0.154
"KIFC1"	"P2RY11"	0.063
"KIFC1"	"PCBP1"	0.138
"KIFC1"	"PCNT"	0.234
"KIFC1"	"PLK1"	0.271
"KIFC1"	"POLR2L"	0.151
"KIFC1"	"PPIB"	0.118
"KIFC1"	"PSMA4"	0.139
"KIFC1"	"PSMC4"	0.131
"KIFC1"	"RANGAP1"	0.131
"KIFC1"	"RPL4"	0.133
"KIFC1"	"RPL18"	0.145
"KIFC1"	"RPLP0"	0.123
"KIFC1"	"RPLP2"	0.125
"KIFC1"	"RPN1"	0.12
"KIFC1"	"RPS9"	0.14
"KIFC1"	"RRM2"	0.046
"KIFC1"	"SH3GL1"	0.037
"KIFC1"	"TBCA"	0.208
"KIFC1"	"HDAC3"	0.216
"KIFC1"	"PKMYT1"	0.144
"KIFC1"	"NUBP2"	0.046
"KIFC1"	"TACC3"	0.252
"KIFC1"	"POLD3"	0.156
"KIFC1"	"NUDC"	0.093
"KIFC1"	"TUBGCP2"	0.267
"KIFC1"	"DNAJC9"	0.102
"KIFC1"	"TIMM13"	0.164
"KIFC1"	"PPAN"	0.116
"KIFC1"	"CHTF18"	0.153
"KIFC1"	"MUS81"	0.131
"KIFC1"	"TRAPPC5"	0.132
"KIFC1"	"TUBB"	0.182
"KIFC1"	"TUBB2B"	0.244
"LAMA5"	"RAPSN"	0.026
"LAMA5"	"SPARC"	0.202
"LAMA5"	"CRTAP"	0.205
"LAMP1"	"PPIB"	0.185
"LAMP1"	"RAB5B"	0.263
"LAMP1"	"RAB5C"	0.327
"LAMP1"	"RPN1"	0.151
"LAMP1"	"SLC3A2"	0.173
"LAMP1"	"STAT3"	0.124
"LAMP1"	"VAMP8"	0.354
"LAMP1"	"GABARAP"	0.232
"LAMP1"	"SEC61A1"	0.184
"LAMP1"	"VPS37C"	0.264
"LIMK2"	"POR"	0.083
"LIMK2"	"ILKAP"	0.126
"FADS3"	"FADS2"	0.117
"LSS"	"POR"	0.178
"LSS"	"FADS2"	0.202
"LSS"	"AGPAT1"	0.221
"MARS"	"MDH2"	0.155
"MARS"	"NFKB2"	0.151
"MARS"	"NONO"	0.147
"MARS"	"P2RY11"	0.055
"MARS"	"PCBP1"	0.196
"MARS"	"PCBP2"	0.165
"MARS"	"PLK1"	0.168
"MARS"	"POLR2L"	0.19
"MARS"	"PSMA4"	0.182
"MARS"	"PSMA7"	0.175
"MARS"	"PSMB4"	0.186
"MARS"	"PSMC4"	0.158
"MARS"	"RANGAP1"	0.151
"MARS"	"RPL4"	0.194
"MARS"	"RPL7"	0.165
"MARS"	"RPL8"	0.135
"MARS"	"RPL10"	0.157
"MARS"	"RPL11"	0.217
"MARS"	"RPL15"	0.16
"MARS"	"RPL18"	0.175
"MARS"	"RPL30"	0.176
"MARS"	"RPL27A"	0.159
"MARS"	"RPL32"	0.167
"MARS"	"RPL36AL"	0.158
"MARS"	"RPL37"	0.154
"MARS"	"RPLP0"	0.16
"MARS"	"RPLP2"	0.186
"MARS"	"RPN1"	0.142
"MARS"	"RPS2"	0.186
"MARS"	"RPS9"	0.2
"MARS"	"RPS23"	0.17
"MARS"	"UQCRC2"	0.147
"MARS"	"CLPP"	0.129
"MARS"	"EIF4G3"	0.121
"MARS"	"RPL14"	0.192
"MARS"	"ZBED1"	0.106
"MARS"	"ATP6V1F"	0.192
"MARS"	"NUBP2"	0.227
"MARS"	"PRMT5"	0.153
"MARS"	"MYBBP1A"	0.165
"MARS"	"AGPAT1"	0.103
"MARS"	"NUDC"	0.133
"MARS"	"TUBGCP2"	0.18
"MARS"	"WDR6"	0.153
"MARS"	"RPL35"	0.198
"MARS"	"PDAP1"	0.168
"MARS"	"PSME4"	0.16
"MARS"	"SIN3B"	0.134
"MARS"	"HARS2"	0.127
"MARS"	"RPL13A"	0.177
"MARS"	"KPNA6"	0.166
"MARS"	"HSPBP1"	0.097
"MARS"	"GSPT2"	0.121
"MARS"	"TIMM13"	0.172
"MARS"	"CPSF1"	0.126
"MARS"	"PYCR2"	0.104
"MARS"	"SEC61A1"	0.143
"MARS"	"EXOSC3"	0.184
"MARS"	"PCBP3"	0.171
"MARS"	"PAF1"	0.135
"MARS"	"MRPL16"	0.137
"MARS"	"PRMT8"	0.11
"MARS"	"PPAN"	0.105
"MARS"	"EXOSC5"	0.184
"MARS"	"XAB2"	0.147
"MARS"	"THOC2"	0.142
"MARS"	"LSM2"	0.169
"MARS"	"SMAP1"	NA
"MARS"	"CHTF18"	0.167
"MARS"	"PDCL3"	0.119
"MARS"	"MUS81"	0.123
"MARS"	"ZNF598"	NA
"MARS"	"FTSJ3"	0.155
"MARS"	"TRAPPC5"	0.169
"MARS"	"TUBB"	0.172
"MARS"	"POLR2J2"	0.209
"MCL1"	"STAT3"	0.148
"MCL1"	"STAT5A"	0.119
"MCL1"	"HRK"	0.286
"MCL1"	"BBC3"	0.142
"MDH2"	"NDUFA3"	0.252
"MDH2"	"NDUFB7"	0.262
"MDH2"	"NDUFB10"	0.246
"MDH2"	"NDUFV1"	0.235
"MDH2"	"PCBP1"	0.164
"MDH2"	"PEPD"	0.204
"MDH2"	"PGK1"	0.148
"MDH2"	"PPIB"	0.136
"MDH2"	"PSMA4"	0.143
"MDH2"	"PSMB4"	0.149
"MDH2"	"PSMC4"	0.099
"MDH2"	"RPL4"	0.134
"MDH2"	"RPLP0"	0.114
"MDH2"	"RPLP2"	0.133
"MDH2"	"MRPS12"	0.3
"MDH2"	"RPS2"	0.152
"MDH2"	"RPS9"	0.138
"MDH2"	"SDHC"	0.201
"MDH2"	"SET"	0.115
"MDH2"	"UGP2"	0.173
"MDH2"	"UQCRC2"	0.259
"MDH2"	"CLPP"	0.238
"MDH2"	"NIPSNAP1"	0.286
"MDH2"	"RPL14"	0.141
"MDH2"	"COX7A2L"	0.25
"MDH2"	"RAB11B"	0.2
"MDH2"	"COX5A"	0.246
"MDH2"	"PRMT5"	0.136
"MDH2"	"NUDC"	0.133
"MDH2"	"RPL35"	0.119
"MDH2"	"PDAP1"	0.148
"MDH2"	"TXN2"	0.265
"MDH2"	"TIMM13"	0.25
"MDH2"	"UQCRQ"	0.252
"MDH2"	"CPSF1"	0.15
"MDH2"	"PYCR2"	0.269
"MDH2"	"FIS1"	0.181
"MDH2"	"CHCHD2"	0.231
"MDH2"	"VPS28"	0.175
"MDH2"	"ISYNA1"	0.081
"MDH2"	"NDUFB11"	0.252
"MDH2"	"MRPL17"	0.279
"MDH2"	"MRPS24"	0.278
"MDH2"	"PDCL3"	0.116
"MDH2"	"CHCHD4"	0.238
"MDH2"	"TUBB"	0.164
"MEF2D"	"MYOG"	0.142
"MEF2D"	"PPP3CC"	0.046
"MEF2D"	"SP1"	0.198
"MEF2D"	"HDAC3"	0.135
"MEF2D"	"PRMT5"	0.143
"MFNG"	"LHX2"	NA
"MSI1"	"PRMT8"	0.04
"MSN"	"MYL6"	0.143
"MSN"	"NPM1"	0.123
"MSN"	"PGK1"	0.134
"MSN"	"PPIB"	0.162
"MSN"	"RAB5C"	0.155
"MSN"	"RPL4"	0.159
"MSN"	"RPL7"	0.119
"MSN"	"RPL8"	0.116
"MSN"	"RPL11"	0.135
"MSN"	"RPL27A"	0.086
"MSN"	"RPLP2"	0.167
"MSN"	"RPN1"	0.086
"MSN"	"RPS2"	0.167
"MSN"	"RPS9"	0.162
