"symbol1" "symbol2" "MF"
"SH3GL1" "PCNT" 1
"SH3GL1" "LPXN" 0.776
"SH3GL1" "TNFRSF10C" 0.607
"SH3GL1" "ARR3" 1
"SH3GL1" "NES" 0.249
"SH3GL1" "RAB5B" 0.651
"SH3GL1" "CYGB" 0.548
"SH3GL1" "ECE1" 0.699
"SH3GL1" "TGOLN2" 1
"SH3GL1" "CTNNBL1" 0.84
"SH3GL1" "MCL1" 0.699
"DNMT3L" "HIST1H2AC" 0.741
"DNMT3L" "IGF2R" 0.511
"AKT1" "ARF1" 0.639
"AKT1" "TPM2" 0.499
"AKT1" "MGAM" 0.485
"AKT1" "IRF3" 0.641
"AKT1" "SOS1" 0.619
"AKT1" "FKBP1C" NA
"AKT1" "GNB1" 0.596
"AKT1" "SQSTM1" 0.715
"AKT1" "STAT5A" 0.668
"AKT1" "STK11" 0.729
"AKT1" "MSN" 0.614
"AKT1" "EIF4A2" 0.581
"AKT1" "ACTA1" 0.624
"AKT1" "SOCS1" 0.543
"AKT1" "HRAS" 0.608
"AKT1" "TAL1" 0.609
"AKT1" "NFKB2" 0.567
"AKT1" "IL13" 1
"AKT1" "GATA2" 0.57
"AKT1" "TUBB" 0.591
"AKT1" "IL32" 1
"AKT1" "FOXM1" 0.591
"AKT1" "SYTL1" 0.559
"AKT1" "GNAI2" 0.591
"AKT1" "CDC25A" 0.578
"AKT1" "WDTC1" 1
"AKT1" "CREB3L1" 0.549
"AKT1" "EEF2" 0.591
"AKT1" "CRK" 0.539
"AKT1" "NQO2" 0.541
"AKT1" "BAD" 0.651
"AKT1" "FSHR" 0.527
"AKT1" "GNB2" 0.596
"AKT1" "EIF4EBP1" 0.535
"AKT1" "STAT4" 0.635
"AKT1" "CDKN1C" 0.574
"AKT1" "PIK3R5" 0.256
"AKT1" "ANXA5" 0.593
"AKT1" "CRTC2" 0.555
"AKT1" "SDHC" 0.232
"AKT1" "RHOG" 0.626
"AKT1" "CXCR4" 0.491
"AKT1" "SPHK1" 0.597
"AKT1" "TH" 0.581
"AKT1" "FHIT" 0.677
"AKT1" "NES" 0.249
"AKT1" "TNK2" 0.704
"AKT1" "ZFP36L1" 0.618
"AKT1" "GYS1" 0.565
"AKT1" "MCL1" 0.6
"AKT1" "IL6R" 0.509
"AKT1" "NFKBIB" 0.565
"AKT1" "NPM1" 0.582
"AKT1" "CTF1" 0.587
"AKT1" "TNF" 0.634
"AKT1" "PPP2R4" NA
"AKT1" "VAV1" 0.63
"AKT1" "BBC3" 0.58
"AKT1" "HDAC3" 0.574
"AKT1" "SLC3A2" 0.54
"AKT1" "KHSRP" 0.566
"AKT1" "MEF2D" 0.563
"AKT1" "PLAUR" 0.597
"AKT1" "PCBP1" 0.581
"AKT1" "DNM2" 0.634
"AKT1" "SP1" 0.605
"GEMIN7" "KHSRP" 1
"GEMIN7" "GEMIN4" 1
"GEMIN7" "PRMT5" 1
"GEMIN7" "LSM2" 1
"GEMIN7" "TPST2" 0.7
"TM4SF5" "TSPAN1" NA
"CD53" "VAV1" 1
"CD53" "ALOX5AP" 1
"CD53" "FYB" NA
"MEF2D" "CAMK2A" 0.564
"MEF2D" "HDAC3" 0.63
"MEF2D" "NFATC4" 0.833
"MEF2D" "SP1" 0.864
"ARF1" "HLA-DRA" 0.571
"ARF1" "DNM2" 0.872
"ARF1" "ADRBK1" NA
"ARF1" "KIF1A" 0.613
"ARF1" "TUBB" 0.694
"ARF1" "RAB5B" 0.805
"ARF1" "TGOLN2" 1
"ARF1" "SURF4" 1
"ARF1" "ACTA1" 0.68
"ARF1" "IGF2R" 0.545
"ARF1" "HLA-DRB1" 0.127
"ARF1" "RAB5C" 0.853
"ARF1" "KLC2" 0.675
"ARF1" "HLA-DQA2" 0.118
"ARF1" "RAB11B" 0.819
"ARF1" "DYNC1H1" 0.678
"ARF1" "KIF25" 0.502
"ARF1" "WDTC1" 1
"ARF1" "BET1L" 0.411
"RQCD1" "PSME4" NA
"RQCD1" "EIF4A2" NA
"RQCD1" "HLA-DRB1" NA
"DYNC1LI1" "RANGAP1" 0.696
"DYNC1LI1" "TUBB" 0.651
"DYNC1LI1" "PCNT" 1
"DYNC1LI1" "DYNC1H1" 0.615
"DYNC1LI1" "DNAH11" 0.235
"RPL37" "RPL36AL" 0.712
"RPL37" "RPL7" 0.855
"RPL37" "RPS21" 0.845
"RPL37" "RPL27A" 0.942
"RPL37" "RPL11" 0.791
"RPL37" "MRPL16" 0.833
"RPL37" "RPLP2" 0.856
"RPL37" "RPS9" 0.783
"RPL37" "RPS2" 0.724
"RPL37" "LSM2" 0.615
"RPL37" "RPL4" 0.942
"RPL37" "DDOST" 0.366
"RPL37" "RPL18" 1
"RPL37" "RPL10" 0.802
"RPL37" "RPL15" 0.839
"RPL37" "RPL13A" 0.97
"RPL37" "GSPT2" 0.641
"RPL37" "RPN1" 0.624
"RPL37" "EEF2" 0.629
"RPL37" "EXOSC3" 0.64
"RPL37" "RPL37A" 0.942
"RPL37" "MRPS12" 0.942
"RPL37" "RPL41" 0.88
"RPL37" "RPLP0" 0.857
"RPL37" "RPL30" 0.942
"RPL37" "RPL14" 0.839
"RPL37" "RPL32" 1
"RPL37" "EEF1G" 0.539
"RPL37" "RPS23" 0.942
"RPL37" "EIF4A2" 0.606
"RPL37" "FAU" 1
"KCNMB1" "CYP4A11" 0
"SLC22A3" "IGF2R" 0.438
"NDUFB11" "NDUFV1" 0.261
"NDUFB11" "NDUFA3" 0.261
"NDUFB11" "COX5A" 1
"NDUFB11" "SURF4" 1
"NDUFB11" "ACAD9" 1
"NDUFB11" "SDHC" 0.443
"NONO" "CRTC2" 0.638
"NONO" "COX5A" 0.605
"NONO" "RRM2" 0.615
"NONO" "TPM2" 0.555
"PPRC1" "HCFC1" 0.472
"SCGB1A1" "SLC3A2" 1
"SCGB1A1" "IL13" 1
"SCGB1A1" "FAU" 0.712
"TNNT3" "MYL6" 0.477
"TNNT3" "TCAP" 0.463
"TNNT3" "MYL3" 0.286
"TNNT3" "TNNI1" 1
"TNNT3" "TNNT2" 0.965
"TNNT3" "ACTA1" 0.509
"TNNT3" "TPM2" 0.576
"MTA2" "TCF20" 0.803
"MTA2" "TAF1C" 0.571
"MTA2" "FADS2" 0
"MTA2" "PRMT5" 0.587
"MTA2" "MTA1" 0.946
"MTA2" "NES" 0.337
"MTA2" "HIST1H2AA" 0.885
"MTA2" "SIN3B" 0.769
"MTA2" "SAP30" 0.769
"MTA2" "HDAC3" 0.842
"MTA2" "CES2" 0.426
"MTA2" "ZFPM1" 0.777
"MTA2" "HINT1" 0.397
"MTA2" "HIST1H2AC" 0.885
"MTA2" "PCNT" 1
"MTA2" "SUDS3" 0.735
"FADS2" "PLA2G2F" 0
"PLCB3" "GNB1" 0.625
"PLCB3" "PLCD1" 0.764
"PLCB3" "GNB2" 0.625
"PLCB3" "PIK3R5" 0.125
"PLCB3" "PROK2" 0.648
"PLCB3" "GNAI2" 0.573
"PLCB3" "P2RY11" 0.279
"PLCB3" "SLC9A3R2" 0.684
"PLCB3" "CAMK2A" 0.618
"PLCB3" "PIP5K1C" 0.427
"PLCB3" "UTS2R" 0.219
"PLCB3" "CALML5" 0.298
"PLCB3" "FAU" 0.712
"PLCB3" "SMYD3" 0.573
"CTF1" "SOCS1" 0.613
"CTF1" "CSF3R" 0.533
"CTF1" "IL7R" 0.575
"CTF1" "IL6R" 0.467
"CTF1" "TLX1" 0.811
"CTF1" "SOS1" 0.715
"CATSPER3" "CACNA2D4" NA
"CATSPER3" "PPP2R4" NA
"CATSPER3" "CACNA1H" NA
"CENPH" "RANGAP1" 0.623
"CENPH" "INCENP" 1
"CENPH" "KIAA0101" NA
"CENPH" "HIST1H2AC" 0.741
"CENPH" "NUDC" 0.665
"CENPH" "NPM1" 0.531
"CENPH" "PLK1" 0.602
"TMSB4Y" "TMSB4X" 0.921
"BATF" "CEBPA" 0.859
"RPL30" "HINT1" 0.516
"RPL30" "RPL7" 0.935
"RPL30" "RPS21" 0.871
"RPL30" "RPL27A" 1
"RPL30" "RPL11" 0.89
"RPL30" "UQCRQ" 0.118
"RPL30" "MRPL16" 0.748
"RPL30" "RPLP2" 0.942
"RPL30" "RPS9" 0.87
"RPL30" "RPS2" 0.867
"RPL30" "RPL4" 1
"RPL30" "DDOST" 0.575
"RPL30" "RPL36AL" 1
"RPL30" "RPL18" 0.942
"RPL30" "RPL15" 0.945
"RPL30" "RPN1" 0.761
"RPL30" "RPL13A" 0.927
"RPL30" "RPL32" 0.942
"RPL30" "GSPT2" 0.761
"RPL30" "EEF2" 0.783
"RPL30" "EXOSC3" 0.779
"RPL30" "RPL10" 0.899
"RPL30" "RPL37A" 1
"RPL30" "MRPS12" 1
"RPL30" "RPL41" 0.856
"RPL30" "RPLP0" 0.918
"RPL30" "RPL14" 0.945
"RPL30" "EEF1G" 0.746
"RPL30" "RPS23" 1
"RPL30" "EIF4A2" 0.758
"RPL30" "FAU" 1
"NTAN1" "NUMA1" 0
"MRPL17" "MRPL16" 0.542
"MRPL17" "RPS9" 0.551
"MRPL17" "RPS2" 0.548
"MRPL17" "RPL4" 0.757
"MRPL17" "RPL13A" 0.612
"MRPL17" "MRPL52" 1
"MRPL17" "EEF2" 0.409
"MRPL17" "RPL10" 0.631
"MRPL17" "MRPS12" 0.757
"MRPL17" "RPLP0" 0.631
"MRPL17" "MRPS24" 0.701
"MRPL17" "RPS23" 0.757
"MRPL17" "PSTPIP1" 0.492
"MRPL17" "MRPL21" 0.701
"MRPL17" "RPL11" 0.583
"MRPL17" "RPL7" 0.607
"MRPL17" "RPL27A" 0.757
"RHPN1" "RGS14" 1
"RHPN1" "ZFYVE1" 1
"F11R" "KCNE1" 0.476
"F11R" "S100A8" 0.558
"ARHGAP17" "RHOBTB1" 0.496
"ARHGAP17" "RHOG" 0.659
"ARHGAP17" "TNK2" 0.589
"ARHGAP17" "RHOT2" 0.647
"PSMB4" "ANAPC2" 1
"PSMB4" "PSME4" 0.56
"PSMB4" "OAZ2" 0.648
"PSMB4" "TNF" 0.676
"PSMB4" "NFKBIB" 0.736
"PSMB4" "FAU" 0.712
"PSMB4" "NFKB2" 0.655
"PSMB4" "PSMA7" 0.954
"PSMB4" "CDC25A" 0.692
"PSMB4" "RPN1" 0.674
"PSMB4" "PLK1" 0.636
"TEPP" "DPH5" NA
"FTCD" "GLUD2" 0.196
"MCM3AP" "KPNA6" NA
"FCN2" "FCN1" 0.594
"LILRA4" "HLA-G" 0.754
"HIPK4" "PLK1" 1
"SHKBP1" "GNB2" 1
"MYL3" "TCAP" 0.312
"MYL3" "MYO18B" NA
"MYL3" "TNNT2" 0.314
"MYL3" "ACTA1" 0.418
"MYL3" "TPM2" 0.54
"MYL3" "MIB2" 0.253
"MYL3" "CAMK2A" 0.121
"MYL3" "TNNI1" 0.398
"AZGP1" "SARDH" 0.321
"HK3" "MRPL52" 0
"HK3" "MGAM" 0.296
"HK3" "MDH2" 0
"HK3" "FCN1" 0.074
"HK3" "WDTC1" 0.188
"HK3" "PGK1" 0.073
"HK3" "UGP2" 0.084
"HK3" "HCK" 0.264
"HK3" "IDH2" 0
"HK3" "SLC3A2" 0.059
"HK3" "ACTA1" 0.066
"LY6E" "LY6H" 1
"HBE1" "TH" 0.47
"HBE1" "PAH" 0.186
"HBE1" "HBD" 1
"HBE1" "DCXR" 0.285
"HBE1" "ECHS1" 0.434
"CYGB" "ECHS1" 0.428
"CYGB" "TH" 0.503
"CYGB" "PAH" 0.186
"CABP2" "CACNA1A" 0.249
"CABP2" "ACTA1" 0.249
"CABP2" "OBSCN" 0.477
"CABP2" "TUBB" 0.249
"CABP2" "POR" 0.249
"CABP2" "MYO18B" NA
"CABP2" "CAMK2A" 0.439
"CABP2" "TNNI1" 0.249
"CABP2" "EEF1G" 0.249
"CABP2" "FAU" 0.059
"CABP2" "MYO1A" NA
"TAL1" "GATA2" 0.875
"TAL1" "TLX1" 0.755
"TAL1" "ZFPM1" 0.873
"PROK2" "GNB1" 0.648
"PROK2" "FGF8" 0.259
"PROK2" "S100A12" 0.648
"PROK2" "UTS2R" 0.189
"PROK2" "GNB2" 0.648
"PROK2" "ADRBK1" NA
"PROK2" "P2RY11" 0.272
"CHCHD4" "TIMM8A" 1
"CHCHD4" "RAB5B" 0.561
"CHCHD4" "RHOT2" 0.633
"CHCHD4" "CHCHD2" 0.715
"PF4" "GNB1" 0.62
"PF4" "NPW" 1
"PF4" "VEGFB" 0.59
"PF4" "GNB2" 0.62
"PF4" "GP9" 1
"PF4" "TNF" 0.706
"PF4" "TMSB4X" 0.638
"PF4" "FLII" 0.639
"PF4" "ADCY1" 0.068
"PF4" "WDTC1" 1
"PF4" "GNAI2" 0.684
"PF4" "CXCR4" 0.452
"PF4" "CORT" 0.592
"PF4" "GRM4" 0.251
"DTX3L" "ANAPC2" 1
"DTX3L" "SOCS1" 0.703
"DTX3L" "H2AFY" 0.618
"DTX3L" "RNF130" 0.425
"DTX3L" "MIB2" 0.723
"DTX3L" "IRF7" 0.627
"DTX3L" "ASB2" 0.704
"DTX3L" "HECTD3" 0.723
"DTX3L" "UBE2V1" 0.675
"RPN1" "RPS9" 0.69
"RPN1" "RPL15" 0.739
"RPN1" "RPL41" 0.628
"RPN1" "RPS2" 0.723
"RPN1" "RPL36AL" 1
"RPN1" "DDOST" 0.949
"RPN1" "OS9" 1
"RPN1" "RPL4" 0.761
"RPN1" "RPL18" 0.624
"RPN1" "PPIB" 0.614
"RPN1" "RPL13A" 0.661
"RPN1" "RPL10" 0.693
"RPN1" "RPL37A" 0.761
"RPN1" "RAB5B" 0.588
"RPN1" "RPLP0" 0.713
"RPN1" "RPL14" 0.739
"RPN1" "RPL32" 0.624
"RPN1" "RPS23" 0.761
"RPN1" "RAB5C" 0.624
"RPN1" "PSMA7" 0.69
"RPN1" "RPL7" 0.776
"RPN1" "RPL27A" 0.761
"RPN1" "RPS21" 0.605
"RPN1" "RPL11" 0.71
"RPN1" "RPLP2" 0.655
"SAP30" "HINT1" 0.541
"SAP30" "SUDS3" 0.821
"SAP30" "FOXK1" 0.596
"SAP30" "HIST1H2AC" 0.741
"SAP30" "HIST1H2AA" 0.741
"SAP30" "SIN3B" 1
"SAP30" "HDAC3" 0.801
"ANXA5" "STAT5A" 0.526
"ANXA5" "EIF4EBP1" 0.469
"ANXA5" "SDHC" 0.129
"ANXA5" "CXCR4" 0.436
"ANXA5" "MCL1" 0.494
"ANXA5" "SPN" 0.152
"ANXA5" "NPM1" 0.54
"ANXA5" "HRAS" 0.57
"ANXA5" "IL13" 1
"ANXA5" "TUBB" 0.525
"ANXA5" "IL7R" 0.458
"ANXA5" "WDTC1" 1
"ANXA5" "LAMP1" 0.554
"ANXA5" "BBC3" 0.508
"ANXA5" "TNF" 0.553
"ANXA5" "HDAC3" 0.513
"RPS23" "RPL7" 0.935
"RPS23" "RPS21" 0.871
"RPS23" "RPL27A" 1
"RPS23" "RPS9" 0.87
"RPS23" "RPL11" 0.89
"RPS23" "MRPL16" 0.748
"RPS23" "RPLP2" 0.942
"RPS23" "RPL4" 1
"RPS23" "RPS2" 0.867
"RPS23" "DDOST" 0.575
"RPS23" "RPL36AL" 1
"RPS23" "RPL18" 0.942
"RPS23" "RPL15" 0.945
"RPS23" "RPL13A" 0.927
"RPS23" "GSPT2" 0.761
"RPS23" "EEF2" 0.783
"RPS23" "RPL10" 0.899
"RPS23" "RPL37A" 1
"RPS23" "RPL41" 0.856
"RPS23" "RPLP0" 0.918
"RPS23" "MRPS24" 0.942
"RPS23" "CSNK1E" 0.786
"RPS23" "RPL14" 0.945
"RPS23" "EEF1G" 0.746
"RPS23" "RPL32" 0.942
"RPS23" "EIF4A2" 0.758
"RPS23" "EIF5A" 0.75
"RPS23" "FAU" 1
"RPS23" "MYBBP1A" 0.688
"NPM1" "PRAM1" 0.592
"NPM1" "NPM3" 0.675
"NPM1" "IDH2" 0.33
"NPM1" "RPL37A" 0.588
"NPM1" "RPL14" 0.589
"NPM1" "TNF" 0.616
"NPM1" "SURF4" 1
"NPM1" "PADI4" 0.535
"NPM1" "SP1" 0.683
"NPM1" "MYBBP1A" 0.441
"NPM1" "HRAS" 0.544
"NPM1" "RPL11" 0.587
"NPM1" "STAT5A" 0.556
"NPM1" "RPL4" 0.588
"NPM1" "CD7" 0.624
"NPM1" "HIST1H2AC" 0.869
"NPM1" "FOXM1" 0.609
"NPM1" "CEBPA" 0.739
"NPM1" "ADRBK1" NA
"NPM1" "AQP7" 0.024
"NPM1" "RPL13A" 0.388
"NPM1" "PLK1" 0.596
"NPM1" "NUMA1" 0.565
"HIST1H2AA" "FOXK1" 0.885
"HIST1H2AA" "HDAC3" 0.741
"HIST1H2AA" "HCFC1" 0.741
"HIST1H2AA" "SUDS3" 0.741
"HIST1H2AA" "HIST1H2AC" 1
"HIST1H2AA" "PRMT5" 0.741
"HIST1H2AA" "MTA1" 0.824
"ADCY1" "GNB2" 0.086
"ADCY1" "CXCR4" 0.029
"ADCY1" "GPR20" 0
"ADCY1" "GNB1" 0.086
"ADCY1" "HRAS" 0.074
"ADCY1" "NPW" 0.201
"ADCY1" "GNAI2" 0.074
"ADCY1" "CORT" 0
"ADCY1" "P2RY11" 0.006
"ADCY1" "GRM4" 0
"ADCY1" "HTR4" 0
"ADCY1" "FSHR" 0.081
"ADCY1" "ADM2" 0
"RAPSN" "ACHE" 0.316
"RAPSN" "CHRNG" 0.316
"RAPSN" "ACTA1" 0.316
"SCN3B" "WNT11" 0.315
"PPIB" "FKBP10" NA
"PPIB" "RANGAP1" 0.621
"PPIB" "HINT1" 0.389
"PPIB" "PCBP2" 0.684
"PPIB" "STAT5A" 0.589
"PPIB" "CRTAP" 1
"PPIB" "OS9" 1
"PPIB" "ECHS1" 0.543
"PPIB" "ISYNA1" 0.596
"PPIB" "COL9A3" 0.138
"PPIB" "ADAMTS13" 0.62
"PPIB" "IRF3" 0.633
"PPIB" "FKBP1C" NA
"KIAA0101" "FOXM1" NA
"KIAA0101" "WDTC1" NA
"KIAA0101" "PLK1" NA
"KIAA0101" "SPHK1" NA
"KIAA0101" "CSNK2B" NA
"KIAA0101" "NUMA1" NA
"KIAA0101" "TNF" NA
"KIAA0101" "RRM2" NA
"KIAA0101" "CKS1B" NA
"PLK1" "BRSK1" 0.754
"PLK1" "FOXM1" 0.671
"PLK1" "CDC25A" 0.655
"PLK1" "CSNK1E" 0.795
"PLK1" "PPP2R4" NA
"PLK1" "NUDC" 0.632
"PLK1" "MUS81" 0.553
"PLK1" "TBC1D2B" 0.625
"PLK1" "DYRK2" 0.837
"PLK1" "AZI1" NA
"PLK1" "PCNT" 1
"PLK1" "RRM2" 0.6
"PLK1" "SCNN1D" 1
"PLK1" "KIFC1" 0.61
"PLK1" "EIF4EBP1" 0.584
"PLK1" "DUSP23" 0.587
"PLK1" "HIST1H2AC" 0.75
"PLK1" "ANAPC2" 1
"PLK1" "PSME4" 0.566
"PLK1" "DYRK1B" 0.748
"PLK1" "MYT1" 0.475
"PLK1" "ACTA1" 0.67
"PLK1" "CALML5" 0.393
"PLK1" "CNTROB" 0.646
"PLK1" "INCENP" 1
"PLK1" "CKS1B" 0.635
"PLK1" "HRAS" 0.655
"PLK1" "RANGAP1" 0.625
"PLK1" "PSMA7" 0.682
"PLK1" "TUBB" 0.623
"PLK1" "MIB2" 0.685
"PLK1" "TACC3" 1
"PLK1" "KIF25" 0.461
"PLK1" "DYNC1H1" 0.581
"MYO1A" "CALML5" NA
"MYO1A" "ACTA1" NA
"MYO1A" "ARPC4" NA
"MYO1A" "TPM2" NA
"MYO1A" "HRAS" NA
"MYO1A" "MYL6" NA
"MYO1A" "RAB5B" NA
"MYO1A" "ARPC5" NA
"MYO1A" "CALB2" NA
"MRPL16" "MRPL52" 1
"MRPL16" "MRPS24" 0.833
"MRPL16" "RPL14" 0.627
"MRPL16" "RPL32" 0.833
"MRPL16" "PSTPIP1" 0.253
"MRPL16" "MRPL21" 0.833
"MRPL16" "EIF5A" 0.366
"MRPL16" "RPL7" 0.612
"MRPL16" "RPS9" 0.725
"MRPL16" "RPS2" 0.5
"MRPL16" "RPL4" 0.748
"MRPL16" "RPL36AL" 0.407
"MRPL16" "RPL18" 0.833
"MRPL16" "EEF2" 0.355
"MRPL16" "RPLP0" 0.766
"MRPL16" "EEF1G" 0.303
"MRPL16" "FAU" 0.667
"MRPL16" "RPL27A" 0.748
"MRPL16" "RPS21" 0.667
"MRPL16" "RPL11" 0.682
"MRPL16" "RPLP2" 0.696
"MRPL16" "RPL15" 0.627
"MRPL16" "RPL13A" 0.77
"MRPL16" "MRPS12" 0.748
"MRPL16" "MARCKSL1" 0.407
"MRPL16" "RPL37A" 0.748
"CRK" "SOCS1" 0.525
"CRK" "KCTD17" 0.566
"CRK" "LPXN" 0.559
"CRK" "STAT5A" 0.569
"CRK" "PIK3R5" 0.081
"CRK" "FYB" NA
"CRK" "HCK" 0.676
"CRK" "EPHB3" 0.209
"CRK" "VAV1" 0.657
"CRK" "DNM2" 0.656
"CRK" "SOS1" 0.562
"TBC1D2B" "DUSP23" 0.558
"PCSK4" "DDOST" 1
"PCSK4" "CNDP2" 0.279
"PCSK4" "MGAM" 0.763
"WNT10B" "TCF7" 0.402
"WNT10B" "PORCN" 0
"WNT10B" "WNT11" 0.709
"WNT10B" "FGF8" 0.26
"WNT10B" "CEBPA" 0.362
"KRT16" "MIB2" 0.706
"VPS37C" "VPS28" 0.719
"LTBP3" "MSX1" 0.053
"KCNK9" "KCNK3" 0.815
"GBX2" "FGF8" 0.231
"GBX2" "PAX8" 0.655
"GBX2" "LHX2" 1
"LRG1" "GNB1" 1
"LRG1" "HRAS" 1
"LRG1" "LRRC20" 1
"LRG1" "DIRAS3" 1
"LRG1" "DIRAS2" 0.531
"LRG1" "EEF1G" 1
"LRG1" "GNB2" 1
"LRG1" "GNAI2" 1
"RPS9" "RPL7" 0.852
"RPS9" "RPS21" 0.749
"RPS9" "RPL27A" 0.87
"RPS9" "RPL11" 0.859
"RPS9" "RPLP2" 0.769
"RPS9" "RPS2" 0.802
"RPS9" "LENG8" 1
"RPS9" "DDOST" 0.515
"RPS9" "RPL4" 0.87
"RPS9" "RPL36AL" 1
"RPS9" "RPL18" 0.783
"RPS9" "RPL15" 0.841
"RPS9" "RPL13A" 0.791
"RPS9" "GSPT2" 0.698
"RPS9" "EEF2" 0.722
"RPS9" "RPL10" 0.963
"RPS9" "EXOSC3" 0.704
"RPS9" "MRPS12" 0.87
"RPS9" "RPL37A" 0.87
"RPS9" "RPL41" 0.751
"RPS9" "RPLP0" 0.868
"RPS9" "RPL14" 0.841
"RPS9" "CSNK1E" 0.717
"RPS9" "EEF1G" 0.629
"RPS9" "RPL32" 0.783
"RPS9" "EIF4A2" 0.696
"RPS9" "FAU" 1
"RPS9" "EIF5A" 0.696
"HDAC3" "TPM2" 0.424
"HDAC3" "GATA2" 0.673
"HDAC3" "TCF7" 0.598
"HDAC3" "PRAM1" 0.62
"HDAC3" "SIN3B" 0.801
"HDAC3" "H2AFY" 0.622
"HDAC3" "BAZ1B" 0.549
"HDAC3" "FAU" 0.712
"HDAC3" "SP1" 0.665
"HDAC3" "POLR2L" 0.484
"HDAC3" "IRF3" 0.645
"HDAC3" "HIST1H2AC" 0.741
"HDAC3" "CEBPA" 0.692
"HDAC3" "ZNF148" 0.59
"HDAC3" "PRMT5" 0.529
"HDAC3" "KLF6" 0.583
"HDAC3" "MTA1" 0.794
"HDAC3" "ISYNA1" 0.539
"HDAC3" "ACTA1" 0.549
"HDAC3" "HINT1" 0.453
"HDAC3" "SUDS3" 0.821
"ACHE" "MGAM" 0.472
"ACHE" "CALB2" 0.587
"ACHE" "HTR3A" 0.495
"ACHE" "CNGA2" 0.057
"ACHE" "TH" 0.485
"DCXR" "SPHK1" 0.279
"DCXR" "NES" 0.02
"CDC25A" "PRMT5" 0.47
"CDC25A" "CAMKK2" 0.398
"CDC25A" "PSME4" 0.538
"CDC25A" "CKS1B" 0.646
"CDC25A" "RRM2" 0.578
"CDC25A" "HRAS" 0.611
"CDC25A" "PSMA7" 0.702
"CDC25A" "BRSK1" 0.415
"CDC25A" "FOXM1" 0.698
"OR5A2" "GNB1" 0.286
"OR5A2" "ADRBK1" NA
"GP9" "GNB2" 1
"GP9" "PIK3R5" 0.284
"GP9" "DIRAS2" 0.531
"GP9" "EEF1G" 1
"GP9" "GNB1" 1
"GP9" "HRAS" 1
"GP9" "WDTC1" 1
"GP9" "DIRAS3" 1
"GP9" "GNAI2" 1
"HINT1" "FAU" 0.49
"HINT1" "UBE2V1" 0.558
"HINT1" "TBCA" 0.5
"HINT1" "SIN3B" 0.541
"HINT1" "RPLP0" 0.43
"HINT1" "RPS21" 0.323
"HINT1" "RPL11" 0.43
"HINT1" "SUDS3" 0.599
"HINT1" "UQCRQ" 0.273
"HINT1" "RPL15" 0.479
"HINT1" "PFDN2" 0.42
"HINT1" "FHIT" 0.652
"RAB24" "RBM10" 0.694
"ZNHIT1" "ANP32E" 0.311
"ZNHIT1" "CSNK2B" 0.72
"ZNHIT1" "ACTA1" 0.587
"ORMDL3" "IL13" 1
"ORMDL3" "DDOST" 1
"IL13" "SOCS1" 1
"IL13" "GATA2" 1
"IL13" "CSF3R" 1
"IL13" "STAT5A" 1
"IL13" "IL7R" 1
"IL13" "STAT4" 1
"IL13" "CXCR4" 1
"IL13" "SERPINB5" 1
"IL13" "IL6R" 1
"IL13" "TNF" 1
"IL13" "HBD" 1
"RFXANK" "HLA-DRA" 0.318
"RFXANK" "POU3F4" 0.829
"TRIM56" "TRIM22" 0.469
"TRIM56" "LSM2" 0.631
"GNB2" "GNB1" 1
"GNB2" "FSHR" 0.597
"GNB2" "WNT11" 0.623
"GNB2" "CACNA1A" 0.571
"GNB2" "HRAS" 0.755
"GNB2" "ADM2" 1
"GNB2" "OPTC" 0.396
"GNB2" "NPW" 1
"GNB2" "DIRAS3" 1
"GNB2" "PIK3R5" 0.309
"GNB2" "RTN4RL2" 0.624
"GNB2" "ADRBK1" NA
"GNB2" "GNAI2" 0.794
"GNB2" "CXCR4" 0.494
"GNB2" "RHOG" 0.835
"GNB2" "CACNA1H" 0.591
"GNB2" "CORT" 0.405
"GNB2" "P2RY11" 0.372
"GNB2" "GRM4" 0.345
"GNB2" "HTR4" 0.348
"GNB2" "IGFALS" 0.438
"GNB2" "UTS2R" 0.31
"GNB2" "DIRAS2" 0.531
"GNB2" "GPR20" 0.541
"SOX14" "GATA2" 0.834
"PCBP1" "GTF2F1" 0.686
"PCBP1" "POLR2L" 0.51
"PCBP1" "XAB2" 1
"PCBP1" "CTNNBL1" 0.734
"PCBP1" "FTL" 0.608
"PCBP1" "PCBP2" 0.828
"PCBP1" "LSM2" 0.766
"PCBP1" "CPSF1" 0.74
"PCBP1" "ECHS1" 0.635
"HOXC4" "POLR2L" 0.472
"HOXC4" "HIST1H2AC" 0.872
"PAM" "CYB561" 0.513
"PAM" "SERPINB5" 0.488
"PAM" "FAU" 0.712
"IL7R" "IL6R" 0.579
"IL7R" "TNF" 0.585
"IL7R" "SPN" 0.257
"IL7R" "STAT5A" 0.576
"IL7R" "STAT4" 0.617
"IL7R" "SLAMF1" 0.832
"IL7R" "LAMP1" 0.612
"IL7R" "CXCR4" 0.618
"IL7R" "P2RY8" 0.698
"SLAMF1" "TREX1" 0.489
"SLAMF1" "SIGLEC1" 0.505
"SLAMF1" "PSMA7" 0.799
"KCNK3" "GABRD" 0.549
"GABARAP" "ACTA1" 0.575
"GABARAP" "SQSTM1" 0.638
"GABARAP" "GABRD" 0.569
"GABARAP" "WDR81" 0.564
"GABARAP" "FAU" 0.712
"ASL" "POR" 0.52
"ASL" "CNDP2" 0.279
