"symbol1"	"symbol2"	"BP"
"EXOSC7"	"RPL30"	0.489
"EXOSC7"	"RPL14"	0.703
"EXOSC7"	"RPL32"	0.541
"EXOSC7"	"KHSRP"	0.659
"EXOSC7"	"KPNA6"	0
"EXOSC7"	"RPS9"	0.662
"EXOSC7"	"RPS2"	0.676
"EXOSC7"	"RPL18"	0.541
"EXOSC7"	"RPL4"	0.551
"EXOSC7"	"RPL36AL"	NA
"DAXX"	"PRAM1"	0.251
"DAXX"	"HDAC3"	0.615
"DAXX"	"NPM1"	0.57
"TMEM115"	"DYNC1H1"	0.341
"TMEM115"	"SERPINB5"	0.444
"TMEM115"	"BET1L"	0.624
"DHH"	"PSMB4"	NA
"DHH"	"PSMA7"	NA
"DHH"	"OS9"	NA
"DHH"	"NR5A1"	NA
"DHH"	"PSME4"	NA
"BIN2"	"CD53"	0.52
"BIN2"	"LPXN"	0.427
"BIN2"	"AP2A1"	0.426
"BIN2"	"SH3GL1"	0.216
"BIN2"	"FYB"	NA
"CSAD"	"TXNRD2"	NA
"CSAD"	"GLUD2"	NA
"UQCRC2"	"SDHC"	0.693
"UQCRC2"	"NDUFB10"	0.78
"UQCRC2"	"NDUFV1"	0.824
"UQCRC2"	"RAB5B"	0.261
"UQCRC2"	"COX5A"	0.882
"UQCRC2"	"RAB5C"	0.294
"UQCRC2"	"TPM2"	0.134
"UQCRC2"	"MDH2"	0.653
"UQCRC2"	"RPL7"	0.378
"UQCRC2"	"UQCRQ"	0.857
"UQCRC2"	"DDOST"	0.369
"UQCRC2"	"RPN1"	0.435
"NDUFB10"	"NDUFV1"	0.992
"NDUFB10"	"UQCRQ"	0.854
"NDUFB10"	"COX5A"	0.851
"NDUFB10"	"NDUFB11"	1
"NDUFB10"	"ACAD9"	0.666
"NDUFB10"	"SDHC"	0.585
"NDUFB10"	"TPM2"	0.169
"NDUFB10"	"NDUFA3"	1
"RASL10B"	"GNB2"	0.221
"RASL10B"	"GP9"	0.397
"RASL10B"	"RTN4RL2"	0.268
"RASL10B"	"ACTA1"	0.295
"RASL10B"	"GNB1"	0.289
"RASL10B"	"OPTC"	NA
"RASL10B"	"LRG1"	0.642
"RASL10B"	"GNAI2"	0.234
"RASL10B"	"IGFALS"	0.27
"EPN3"	"FAU"	NA
"EPN3"	"AP2A1"	NA
"ARRB2"	"RAB5C"	0.388
"ARRB2"	"OR4C46"	1
"ARRB2"	"HRAS"	0.611
"ARRB2"	"AP2A1"	0.508
"ARRB2"	"SYT8"	0.386
"ARRB2"	"OR5A2"	0.352
"ARRB2"	"OR6N1"	NA
"ARRB2"	"ARPC5"	0.483
"ARRB2"	"AKT1"	0.577
"ARRB2"	"ADRBK1"	NA
"ARRB2"	"CXCR4"	0.569
"ARRB2"	"IGFALS"	0.462
"ARRB2"	"RAB5B"	0.387
"ARRB2"	"OR1M1"	1
"ARRB2"	"HCK"	0.554
"ARRB2"	"TGOLN2"	0.364
"ARRB2"	"SH3GL1"	0.323
"ARRB2"	"OR2Z1"	NA
"ARRB2"	"PPP2R4"	NA
"ARRB2"	"ARPC4"	0.434
"ARRB2"	"IGF2R"	0.519
"ARRB2"	"DNM2"	0.591
"PNMT"	"HELT"	0.424
"PNMT"	"TH"	1
"PNMT"	"COMT"	0.908
"PNMT"	"DBH"	1
"PNMT"	"TCAP"	0.066
"PNMT"	"SP1"	0.721
"SH3GL1"	"ARPC4"	0.28
"SH3GL1"	"IGF2R"	0.308
"SH3GL1"	"RAB5C"	0.215
"SH3GL1"	"TNIP1"	0.258
"SH3GL1"	"SYT8"	0.223
"SH3GL1"	"MICAL1"	0.369
"SH3GL1"	"PTMS"	0.104
"SH3GL1"	"ARPC5"	0.259
"SH3GL1"	"AKT1"	0.312
"SH3GL1"	"MTA2"	0.152
"SH3GL1"	"NDP"	0.57
"SH3GL1"	"DNM2"	0.3
"SH3GL1"	"HINT1"	0.493
"SH3GL1"	"AP2A1"	0.171
"SH3GL1"	"PCNT"	0.141
"SH3GL1"	"LPXN"	0.461
"SH3GL1"	"TNFRSF10C"	0.286
"SH3GL1"	"ARR3"	NA
"SH3GL1"	"NES"	0.403
"SH3GL1"	"RAB5B"	0.188
"SH3GL1"	"CYGB"	0.23
"SH3GL1"	"ECE1"	0.248
"SH3GL1"	"TGOLN2"	0.116
"SH3GL1"	"CTNNBL1"	0.299
"SH3GL1"	"MCL1"	0.385
"DNMT3L"	"HIST1H2AC"	0.232
"DNMT3L"	"IGF2R"	0.135
"AKT1"	"ARF1"	0.393
"AKT1"	"TPM2"	0.19
"AKT1"	"MGAM"	0.231
"AKT1"	"IRF3"	0.471
"AKT1"	"SOS1"	0.562
"AKT1"	"FKBP1C"	NA
"AKT1"	"GNB1"	0.369
"AKT1"	"SQSTM1"	0.573
"AKT1"	"STAT5A"	0.521
"AKT1"	"STK11"	0.598
"AKT1"	"MSN"	0.512
"AKT1"	"EIF4A2"	0.26
"AKT1"	"ACTA1"	0.325
"AKT1"	"SOCS1"	0.514
"AKT1"	"HRAS"	0.64
"AKT1"	"TAL1"	0.384
"AKT1"	"NFKB2"	0.41
"AKT1"	"IL13"	0.448
"AKT1"	"GATA2"	0.532
"AKT1"	"TUBB"	0.234
"AKT1"	"IL32"	0.291
"AKT1"	"FOXM1"	0.499
"AKT1"	"SYTL1"	0.439
"AKT1"	"GNAI2"	0.401
"AKT1"	"CDC25A"	0.366
"AKT1"	"WDTC1"	0.626
"AKT1"	"CREB3L1"	0.473
"AKT1"	"EEF2"	0.326
"AKT1"	"CRK"	0.55
"AKT1"	"NQO2"	0.216
"AKT1"	"BAD"	0.629
"AKT1"	"FSHR"	0.452
"AKT1"	"GNB2"	0.24
"AKT1"	"EIF4EBP1"	0.332
"AKT1"	"STAT4"	0.295
"AKT1"	"CDKN1C"	0.485
"AKT1"	"PIK3R5"	0.46
"AKT1"	"ANXA5"	0.478
"AKT1"	"CRTC2"	0.332
"AKT1"	"SDHC"	0.266
"AKT1"	"RHOG"	0.529
"AKT1"	"CXCR4"	0.551
"AKT1"	"SPHK1"	0.593
"AKT1"	"TH"	0.332
"AKT1"	"FHIT"	0.384
"AKT1"	"NES"	0.29
"AKT1"	"TNK2"	0.508
"AKT1"	"ZFP36L1"	0.611
"AKT1"	"GYS1"	0.958
"AKT1"	"MCL1"	0.495
"AKT1"	"IL6R"	0.572
"AKT1"	"NFKBIB"	0.362
"AKT1"	"NPM1"	0.598
"AKT1"	"CTF1"	0.477
"AKT1"	"TNF"	0.722
"AKT1"	"PPP2R4"	NA
"AKT1"	"VAV1"	0.491
"AKT1"	"BBC3"	0.485
"AKT1"	"HDAC3"	0.551
"AKT1"	"SLC3A2"	0.215
"AKT1"	"KHSRP"	0.423
"AKT1"	"MEF2D"	0.338
"AKT1"	"PLAUR"	0.591
"AKT1"	"PCBP1"	0.185
"AKT1"	"DNM2"	0.526
"AKT1"	"SP1"	0.463
"GEMIN7"	"KHSRP"	0.548
"GEMIN7"	"GEMIN4"	0.964
"GEMIN7"	"PRMT5"	0.33
"GEMIN7"	"LSM2"	0.696
"GEMIN7"	"TPST2"	0.221
"TM4SF5"	"TSPAN1"	NA
"CD53"	"VAV1"	0.558
"CD53"	"ALOX5AP"	0.268
"CD53"	"FYB"	NA
"MEF2D"	"CAMK2A"	0.268
"MEF2D"	"HDAC3"	0.356
"MEF2D"	"NFATC4"	0.483
"MEF2D"	"SP1"	0.592
"ARF1"	"HLA-DRA"	0.399
"ARF1"	"DNM2"	0.559
"ARF1"	"ADRBK1"	NA
"ARF1"	"KIF1A"	0.358
"ARF1"	"TUBB"	0.335
"ARF1"	"RAB5B"	0.537
"ARF1"	"TGOLN2"	0.157
"ARF1"	"SURF4"	0.431
"ARF1"	"ACTA1"	0.183
"ARF1"	"IGF2R"	0.477
"ARF1"	"HLA-DRB1"	0.352
"ARF1"	"RAB5C"	0.487
"ARF1"	"KLC2"	0.339
"ARF1"	"HLA-DQA2"	0.315
"ARF1"	"RAB11B"	0.526
"ARF1"	"DYNC1H1"	0.472
"ARF1"	"KIF25"	0.315
"ARF1"	"WDTC1"	0.253
"ARF1"	"BET1L"	0.335
"RQCD1"	"PSME4"	NA
"RQCD1"	"EIF4A2"	NA
"RQCD1"	"HLA-DRB1"	NA
"DYNC1LI1"	"RANGAP1"	0.211
"DYNC1LI1"	"TUBB"	0.7
"DYNC1LI1"	"PCNT"	0.656
"DYNC1LI1"	"DYNC1H1"	0.801
"DYNC1LI1"	"DNAH11"	0.492
"RPL37"	"RPL36AL"	NA
"RPL37"	"RPL7"	0.796
"RPL37"	"RPS21"	0.854
"RPL37"	"RPL27A"	1
"RPL37"	"RPL11"	0.622
"RPL37"	"MRPL16"	0.618
"RPL37"	"RPLP2"	1
"RPL37"	"RPS9"	0.834
"RPL37"	"RPS2"	0.879
"RPL37"	"LSM2"	0.535
"RPL37"	"RPL4"	1
"RPL37"	"DDOST"	0.431
"RPL37"	"RPL18"	0.977
"RPL37"	"RPL10"	0.767
"RPL37"	"RPL15"	0.977
"RPL37"	"RPL13A"	0.872
"RPL37"	"GSPT2"	0.781
"RPL37"	"RPN1"	0.464
"RPL37"	"EEF2"	0.612
"RPL37"	"EXOSC3"	0.527
"RPL37"	"RPL37A"	1
"RPL37"	"MRPS12"	0.706
"RPL37"	"RPL41"	0.977
"RPL37"	"RPLP0"	0.817
"RPL37"	"RPL30"	0.8
"RPL37"	"RPL14"	0.842
"RPL37"	"RPL32"	0.977
"RPL37"	"EEF1G"	0.446
"RPL37"	"RPS23"	0.859
"RPL37"	"EIF4A2"	0.644
"RPL37"	"FAU"	NA
"KCNMB1"	"CYP4A11"	0.097
"SLC22A3"	"IGF2R"	0.285
"NDUFB11"	"NDUFV1"	1
"NDUFB11"	"NDUFA3"	1
"NDUFB11"	"COX5A"	0.05
"NDUFB11"	"SURF4"	0.458
"NDUFB11"	"ACAD9"	1
"NDUFB11"	"SDHC"	0.057
"NONO"	"CRTC2"	0.343
"NONO"	"COX5A"	0.32
"NONO"	"RRM2"	0.288
"NONO"	"TPM2"	0.085
"PPRC1"	"HCFC1"	0.618
"SCGB1A1"	"SLC3A2"	0
"SCGB1A1"	"IL13"	0.091
"SCGB1A1"	"FAU"	NA
"TNNT3"	"MYL6"	0.794
"TNNT3"	"TCAP"	0.701
"TNNT3"	"MYL3"	0.899
"TNNT3"	"TNNI1"	0.845
"TNNT3"	"TNNT2"	0.901
"TNNT3"	"ACTA1"	0.746
"TNNT3"	"TPM2"	0.916
"MTA2"	"TCF20"	0.464
"MTA2"	"TAF1C"	0.436
"MTA2"	"FADS2"	0.144
"MTA2"	"PRMT5"	0.394
"MTA2"	"MTA1"	0.52
"MTA2"	"NES"	0.15
"MTA2"	"HIST1H2AA"	0.849
"MTA2"	"SIN3B"	0.818
"MTA2"	"SAP30"	0.762
"MTA2"	"HDAC3"	0.611
"MTA2"	"CES2"	0.194
"MTA2"	"ZFPM1"	0.254
"MTA2"	"HINT1"	0.372
"MTA2"	"HIST1H2AC"	0.704
"MTA2"	"PCNT"	0.35
"MTA2"	"SUDS3"	0.717
"FADS2"	"PLA2G2F"	0.451
"PLCB3"	"GNB1"	0.573
"PLCB3"	"PLCD1"	0.47
"PLCB3"	"GNB2"	0.44
"PLCB3"	"PIK3R5"	0.537
"PLCB3"	"PROK2"	0.391
"PLCB3"	"GNAI2"	0.465
"PLCB3"	"P2RY11"	0.436
"PLCB3"	"SLC9A3R2"	0.101
"PLCB3"	"CAMK2A"	0.412
"PLCB3"	"PIP5K1C"	0.264
"PLCB3"	"UTS2R"	0.697
"PLCB3"	"CALML5"	0.31
"PLCB3"	"FAU"	NA
"PLCB3"	"SMYD3"	NA
"CTF1"	"SOCS1"	0.585
"CTF1"	"CSF3R"	0.498
"CTF1"	"IL7R"	0.667
"CTF1"	"IL6R"	0.621
"CTF1"	"TLX1"	NA
"CTF1"	"SOS1"	0.585
"CATSPER3"	"CACNA2D4"	0
"CATSPER3"	"PPP2R4"	NA
"CATSPER3"	"CACNA1H"	0.781
"CENPH"	"RANGAP1"	0.033
"CENPH"	"INCENP"	0.058
"CENPH"	"KIAA0101"	NA
"CENPH"	"HIST1H2AC"	0.522
"CENPH"	"NUDC"	0.028
"CENPH"	"NPM1"	0.267
"CENPH"	"PLK1"	0.157
"TMSB4Y"	"TMSB4X"	0.543
"BATF"	"CEBPA"	0.485
"RPL30"	"HINT1"	0.41
"RPL30"	"RPL7"	0.682
"RPL30"	"RPS21"	0.757
"RPL30"	"RPL27A"	0.8
"RPL30"	"RPL11"	0.606
"RPL30"	"UQCRQ"	0.299
"RPL30"	"MRPL16"	0.502
"RPL30"	"RPLP2"	0.8
"RPL30"	"RPS9"	0.712
"RPL30"	"RPS2"	0.738
"RPL30"	"RPL4"	0.8
"RPL30"	"DDOST"	0.411
"RPL30"	"RPL36AL"	NA
"RPL30"	"RPL18"	0.833
"RPL30"	"RPL15"	0.833
"RPL30"	"RPN1"	0.364
"RPL30"	"RPL13A"	0.818
"RPL30"	"RPL32"	0.833
"RPL30"	"GSPT2"	0.645
"RPL30"	"EEF2"	0.517
"RPL30"	"EXOSC3"	0.474
"RPL30"	"RPL10"	0.673
"RPL30"	"RPL37A"	0.8
"RPL30"	"MRPS12"	0.586
"RPL30"	"RPL41"	0.833
"RPL30"	"RPLP0"	0.744
"RPL30"	"RPL14"	0.709
"RPL30"	"EEF1G"	0.581
"RPL30"	"RPS23"	0.761
"RPL30"	"EIF4A2"	0.521
"RPL30"	"FAU"	NA
"NTAN1"	"NUMA1"	0.26
"MRPL17"	"MRPL16"	0.985
"MRPL17"	"RPS9"	0.47
"MRPL17"	"RPS2"	0.497
"MRPL17"	"RPL4"	0.555
"MRPL17"	"RPL13A"	0.505
"MRPL17"	"MRPL52"	0.955
"MRPL17"	"EEF2"	0.657
"MRPL17"	"RPL10"	0.456
"MRPL17"	"MRPS12"	0.95
"MRPL17"	"RPLP0"	0.501
"MRPL17"	"MRPS24"	0.985
"MRPL17"	"RPS23"	0.549
"MRPL17"	"PSTPIP1"	0.317
"MRPL17"	"MRPL21"	1
"MRPL17"	"RPL11"	0.336
"MRPL17"	"RPL7"	0.471
"MRPL17"	"RPL27A"	0.555
"RHPN1"	"RGS14"	NA
"RHPN1"	"ZFYVE1"	NA
"F11R"	"KCNE1"	0.421
"F11R"	"S100A8"	0.522
"ARHGAP17"	"RHOBTB1"	0.78
"ARHGAP17"	"RHOG"	0.633
"ARHGAP17"	"TNK2"	0.397
"ARHGAP17"	"RHOT2"	0.601
"PSMB4"	"ANAPC2"	0.532
"PSMB4"	"PSME4"	0.727
"PSMB4"	"OAZ2"	0.476
"PSMB4"	"TNF"	0.17
"PSMB4"	"NFKBIB"	0.353
"PSMB4"	"FAU"	NA
"PSMB4"	"NFKB2"	0.303
"PSMB4"	"PSMA7"	1
"PSMB4"	"CDC25A"	0.346
"PSMB4"	"RPN1"	0.559
"PSMB4"	"PLK1"	0.276
"TEPP"	"DPH5"	NA
"FTCD"	"GLUD2"	0.573
"MCM3AP"	"KPNA6"	NA
"FCN2"	"FCN1"	0.667
"LILRA4"	"HLA-G"	0.518
"HIPK4"	"PLK1"	NA
"SHKBP1"	"GNB2"	0.342
"MYL3"	"TCAP"	0.619
"MYL3"	"MYO18B"	NA
"MYL3"	"TNNT2"	0.871
"MYL3"	"ACTA1"	0.669
"MYL3"	"TPM2"	0.812
"MYL3"	"MIB2"	0.078
"MYL3"	"CAMK2A"	0.229
"MYL3"	"TNNI1"	0.76
"AZGP1"	"SARDH"	0.101
"HK3"	"MRPL52"	0.425
"HK3"	"MGAM"	0.578
"HK3"	"MDH2"	0.52
"HK3"	"FCN1"	0.476
"HK3"	"WDTC1"	0.314
"HK3"	"PGK1"	0.478
"HK3"	"UGP2"	0.518
"HK3"	"HCK"	0.388
"HK3"	"IDH2"	0.579
"HK3"	"SLC3A2"	0.285
"HK3"	"ACTA1"	0.106
"LY6E"	"LY6H"	0
"HBE1"	"TH"	0.252
"HBE1"	"PAH"	0.371
"HBE1"	"HBD"	1
"HBE1"	"DCXR"	0.344
"HBE1"	"ECHS1"	0.463
"CYGB"	"ECHS1"	0.16
"CYGB"	"TH"	0.133
"CYGB"	"PAH"	0.112
"CABP2"	"CACNA1A"	0.213
"CABP2"	"ACTA1"	0.377
"CABP2"	"OBSCN"	0.286
"CABP2"	"TUBB"	0.164
"CABP2"	"POR"	0.181
"CABP2"	"MYO18B"	NA
"CABP2"	"CAMK2A"	0.269
"CABP2"	"TNNI1"	0.503
"CABP2"	"EEF1G"	0.156
"CABP2"	"FAU"	NA
"CABP2"	"MYO1A"	0.543
"TAL1"	"GATA2"	0.618
"TAL1"	"TLX1"	NA
"TAL1"	"ZFPM1"	0.635
"PROK2"	"GNB1"	0.429
"PROK2"	"FGF8"	0.485
"PROK2"	"S100A12"	0.493
"PROK2"	"UTS2R"	0.458
"PROK2"	"GNB2"	0.256
"PROK2"	"ADRBK1"	NA
"PROK2"	"P2RY11"	0.394
"CHCHD4"	"TIMM8A"	0.128
"CHCHD4"	"RAB5B"	0.217
"CHCHD4"	"RHOT2"	0.293
"CHCHD4"	"CHCHD2"	0.318
"PF4"	"GNB1"	0.496
"PF4"	"NPW"	0.314
"PF4"	"VEGFB"	0.583
"PF4"	"GNB2"	0.317
"PF4"	"GP9"	0.328
"PF4"	"TNF"	0.608
"PF4"	"TMSB4X"	0.55
"PF4"	"FLII"	NA
"PF4"	"ADCY1"	0.469
"PF4"	"WDTC1"	0.334
"PF4"	"GNAI2"	0.486
"PF4"	"CXCR4"	0.664
"PF4"	"CORT"	0.353
"PF4"	"GRM4"	0.462
"DTX3L"	"ANAPC2"	0.389
"DTX3L"	"SOCS1"	0.384
"DTX3L"	"H2AFY"	0.523
"DTX3L"	"RNF130"	0.286
"DTX3L"	"MIB2"	0.487
"DTX3L"	"IRF7"	0.483
"DTX3L"	"ASB2"	0.462
"DTX3L"	"HECTD3"	0.948
"DTX3L"	"UBE2V1"	0.628
"RPN1"	"RPS9"	0.401
"RPN1"	"RPL15"	0.468
"RPN1"	"RPL41"	0.468
"RPN1"	"RPS2"	0.452
"RPN1"	"RPL36AL"	NA
"RPN1"	"DDOST"	0.573
"RPN1"	"OS9"	0.44
"RPN1"	"RPL4"	0.464
"RPN1"	"RPL18"	0.468
"RPN1"	"PPIB"	0.179
"RPN1"	"RPL13A"	0.418
"RPN1"	"RPL10"	0.364
"RPN1"	"RPL37A"	0.464
"RPN1"	"RAB5B"	0.053
"RPN1"	"RPLP0"	0.381
"RPN1"	"RPL14"	0.39
"RPN1"	"RPL32"	0.468
"RPN1"	"RPS23"	0.414
"RPN1"	"RAB5C"	0.061
"RPN1"	"PSMA7"	0.559
"RPN1"	"RPL7"	0.375
"RPN1"	"RPL27A"	0.464
"RPN1"	"RPS21"	0.414
"RPN1"	"RPL11"	0.297
"RPN1"	"RPLP2"	0.464
"SAP30"	"HINT1"	1
"SAP30"	"SUDS3"	0.82
"SAP30"	"FOXK1"	0.4
"SAP30"	"HIST1H2AC"	0.28
"SAP30"	"HIST1H2AA"	0.109
"SAP30"	"SIN3B"	0.762
"SAP30"	"HDAC3"	0.82
"ANXA5"	"STAT5A"	0.358
"ANXA5"	"EIF4EBP1"	0.265
"ANXA5"	"SDHC"	0.154
"ANXA5"	"CXCR4"	0.53
"ANXA5"	"MCL1"	0.583
"ANXA5"	"SPN"	0.455
"ANXA5"	"NPM1"	0.485
"ANXA5"	"HRAS"	0.51
"ANXA5"	"IL13"	0.435
"ANXA5"	"TUBB"	0.309
"ANXA5"	"IL7R"	0.443
"ANXA5"	"WDTC1"	0.101
"ANXA5"	"LAMP1"	0.424
"ANXA5"	"BBC3"	0.521
"ANXA5"	"TNF"	0.499
"ANXA5"	"HDAC3"	0.421
"RPS23"	"RPL7"	0.856
"RPS23"	"RPS21"	0.872
"RPS23"	"RPL27A"	0.859
"RPS23"	"RPS9"	0.823
"RPS23"	"RPL11"	0.708
"RPS23"	"MRPL16"	0.602
"RPS23"	"RPLP2"	0.859
"RPS23"	"RPL4"	0.859
"RPS23"	"RPS2"	0.857
"RPS23"	"DDOST"	0.413
"RPS23"	"RPL36AL"	NA
"RPS23"	"RPL18"	0.887
"RPS23"	"RPL15"	0.887
"RPS23"	"RPL13A"	0.829
"RPS23"	"GSPT2"	0.742
"RPS23"	"EEF2"	0.553
"RPS23"	"RPL10"	0.792
"RPS23"	"RPL37A"	0.859
"RPS23"	"RPL41"	0.887
"RPS23"	"RPLP0"	0.864
"RPS23"	"MRPS24"	0.602
"RPS23"	"CSNK1E"	0.355
"RPS23"	"RPL14"	0.878
"RPS23"	"EEF1G"	0.435
"RPS23"	"RPL32"	0.887
"RPS23"	"EIF4A2"	0.581
"RPS23"	"EIF5A"	0.464
"RPS23"	"FAU"	NA
"RPS23"	"MYBBP1A"	0.348
"NPM1"	"PRAM1"	0.277
"NPM1"	"NPM3"	1
"NPM1"	"IDH2"	0.14
"NPM1"	"RPL37A"	0.375
"NPM1"	"RPL14"	0.536
"NPM1"	"TNF"	0.573
"NPM1"	"SURF4"	0.368
"NPM1"	"PADI4"	0.431
"NPM1"	"SP1"	0.432
"NPM1"	"MYBBP1A"	0.422
"NPM1"	"HRAS"	0.652
"NPM1"	"RPL11"	0.62
"NPM1"	"STAT5A"	0.373
"NPM1"	"RPL4"	0.375
"NPM1"	"CD7"	0.168
"NPM1"	"HIST1H2AC"	0.373
"NPM1"	"FOXM1"	0.531
"NPM1"	"CEBPA"	0.457
"NPM1"	"ADRBK1"	NA
"NPM1"	"AQP7"	0.177
"NPM1"	"RPL13A"	0.507
"NPM1"	"PLK1"	0.642
"NPM1"	"NUMA1"	0.501
"HIST1H2AA"	"FOXK1"	0.081
"HIST1H2AA"	"HDAC3"	1
"HIST1H2AA"	"HCFC1"	0.685
"HIST1H2AA"	"SUDS3"	0.768
"HIST1H2AA"	"HIST1H2AC"	1
"HIST1H2AA"	"PRMT5"	0.675
"HIST1H2AA"	"MTA1"	0.768
"ADCY1"	"GNB2"	0.433
"ADCY1"	"CXCR4"	0.445
"ADCY1"	"GPR20"	0.511
"ADCY1"	"GNB1"	0.623
"ADCY1"	"HRAS"	0.36
"ADCY1"	"NPW"	0.426
"ADCY1"	"GNAI2"	0.511
"ADCY1"	"CORT"	0.534
"ADCY1"	"P2RY11"	0.554
"ADCY1"	"GRM4"	0.526
"ADCY1"	"HTR4"	0.526
"ADCY1"	"FSHR"	0.535
"ADCY1"	"ADM2"	0.455
"RAPSN"	"ACHE"	0.211
"RAPSN"	"CHRNG"	0.483
"RAPSN"	"ACTA1"	0.038
"SCN3B"	"WNT11"	0.332
"PPIB"	"FKBP10"	NA
"PPIB"	"RANGAP1"	0.132
"PPIB"	"HINT1"	0.178
"PPIB"	"PCBP2"	0.396
"PPIB"	"STAT5A"	0.25
"PPIB"	"CRTAP"	0.488
"PPIB"	"OS9"	0.222
"PPIB"	"ECHS1"	0.182
"PPIB"	"ISYNA1"	0.062
"PPIB"	"COL9A3"	0.164
"PPIB"	"ADAMTS13"	0.244
"PPIB"	"IRF3"	0.293
"PPIB"	"FKBP1C"	NA
"KIAA0101"	"FOXM1"	NA
"KIAA0101"	"WDTC1"	NA
"KIAA0101"	"PLK1"	NA
"KIAA0101"	"SPHK1"	NA
"KIAA0101"	"CSNK2B"	NA
"KIAA0101"	"NUMA1"	NA
"KIAA0101"	"TNF"	NA
"KIAA0101"	"RRM2"	NA
"KIAA0101"	"CKS1B"	NA
"PLK1"	"BRSK1"	0.554
"PLK1"	"FOXM1"	0.613
"PLK1"	"CDC25A"	0.629
"PLK1"	"CSNK1E"	0.675
"PLK1"	"PPP2R4"	NA
"PLK1"	"NUDC"	0.097
"PLK1"	"MUS81"	0.457
"PLK1"	"TBC1D2B"	0.205
"PLK1"	"DYRK2"	0.313
"PLK1"	"AZI1"	NA
"PLK1"	"PCNT"	0.578
"PLK1"	"RRM2"	0.423
"PLK1"	"SCNN1D"	0.478
"PLK1"	"KIFC1"	0.477
"PLK1"	"EIF4EBP1"	0.49
"PLK1"	"DUSP23"	0.669
"PLK1"	"HIST1H2AC"	0.309
"PLK1"	"ANAPC2"	0.315
"PLK1"	"PSME4"	0.37
"PLK1"	"DYRK1B"	0.299
"PLK1"	"MYT1"	0.762
"PLK1"	"ACTA1"	0.276
"PLK1"	"CALML5"	0.366
"PLK1"	"CNTROB"	0.372
"PLK1"	"INCENP"	0.381
"PLK1"	"CKS1B"	0.532
"PLK1"	"HRAS"	0.624
"PLK1"	"RANGAP1"	0.227
"PLK1"	"PSMA7"	0.276
"PLK1"	"TUBB"	0.557
"PLK1"	"MIB2"	0.286
"PLK1"	"TACC3"	0.507
"PLK1"	"KIF25"	0.547
"PLK1"	"DYNC1H1"	0.556
"MYO1A"	"CALML5"	0.104
"MYO1A"	"ACTA1"	0.257
"MYO1A"	"ARPC4"	0.093
"MYO1A"	"TPM2"	0.274
"MYO1A"	"HRAS"	0.058
"MYO1A"	"MYL6"	0.378
"MYO1A"	"RAB5B"	0.28
"MYO1A"	"ARPC5"	0.171
"MYO1A"	"CALB2"	0
"MRPL16"	"MRPL52"	0.962
"MRPL16"	"MRPS24"	1
"MRPL16"	"RPL14"	0.554
"MRPL16"	"RPL32"	0.628
"MRPL16"	"PSTPIP1"	0.275
"MRPL16"	"MRPL21"	0.985
"MRPL16"	"EIF5A"	0.344
"MRPL16"	"RPL7"	0.528
"MRPL16"	"RPS9"	0.53
"MRPL16"	"RPS2"	0.558
"MRPL16"	"RPL4"	0.618
"MRPL16"	"RPL36AL"	NA
"MRPL16"	"RPL18"	0.628
"MRPL16"	"EEF2"	0.675
"MRPL16"	"RPLP0"	0.556
"MRPL16"	"EEF1G"	0.656
"MRPL16"	"FAU"	NA
"MRPL16"	"RPL27A"	0.618
"MRPL16"	"RPS21"	0.556
"MRPL16"	"RPL11"	0.377
"MRPL16"	"RPLP2"	0.618
"MRPL16"	"RPL15"	0.628
"MRPL16"	"RPL13A"	0.563
"MRPL16"	"MRPS12"	0.978
"MRPL16"	"MARCKSL1"	NA
"MRPL16"	"RPL37A"	0.618
"CRK"	"SOCS1"	0.547
"CRK"	"KCTD17"	0.299
"CRK"	"LPXN"	0.518
"CRK"	"STAT5A"	0.47
"CRK"	"PIK3R5"	0.512
"CRK"	"FYB"	NA
"CRK"	"HCK"	0.664
"CRK"	"EPHB3"	0.643
"CRK"	"VAV1"	0.689
"CRK"	"DNM2"	0.578
"CRK"	"SOS1"	0.641
"TBC1D2B"	"DUSP23"	0
"PCSK4"	"DDOST"	0.139
"PCSK4"	"CNDP2"	0.282
"PCSK4"	"MGAM"	0.09
"WNT10B"	"TCF7"	0.39
"WNT10B"	"PORCN"	0.317
"WNT10B"	"WNT11"	0.608
"WNT10B"	"FGF8"	0.498
"WNT10B"	"CEBPA"	0.466
"KRT16"	"MIB2"	0.093
"VPS37C"	"VPS28"	0.828
"LTBP3"	"MSX1"	0.199
"KCNK9"	"KCNK3"	0.699
"GBX2"	"FGF8"	0.621
"GBX2"	"PAX8"	0.847
"GBX2"	"LHX2"	0
"LRG1"	"GNB1"	0.665
"LRG1"	"HRAS"	0.503
"LRG1"	"LRRC20"	NA
"LRG1"	"DIRAS3"	0.249
"LRG1"	"DIRAS2"	NA
"LRG1"	"EEF1G"	0.237
"LRG1"	"GNB2"	0.278
"LRG1"	"GNAI2"	0.349
"RPS9"	"RPL7"	0.885
"RPS9"	"RPS21"	0.842
"RPS9"	"RPL27A"	0.834
"RPS9"	"RPL11"	0.726
"RPS9"	"RPLP2"	0.834
"RPS9"	"RPS2"	0.872
"RPS9"	"LENG8"	NA
"RPS9"	"DDOST"	0.39
"RPS9"	"RPL4"	0.834
"RPS9"	"RPL36AL"	NA
"RPS9"	"RPL18"	0.831
