"symbol1" "symbol2" "CC"
"SH3GL1" "ARPC5" 0.393
"SH3GL1" "AKT1" 0.465
"SH3GL1" "MTA2" 0.176
"SH3GL1" "NDP" 0.061
"SH3GL1" "DNM2" 0.536
"SH3GL1" "HINT1" 0.399
"SH3GL1" "AP2A1" 0.363
"SH3GL1" "PCNT" 0.397
"SH3GL1" "LPXN" 0.445
"SH3GL1" "TNFRSF10C" 0.116
"SH3GL1" "ARR3" 0.727
"SH3GL1" "NES" 0.498
"SH3GL1" "RAB5B" 0.318
"SH3GL1" "CYGB" 0.566
"SH3GL1" "ECE1" 0.192
"SH3GL1" "TGOLN2" 0.32
"SH3GL1" "CTNNBL1" 0.189
"SH3GL1" "MCL1" 0.529
"DNMT3L" "HIST1H2AC" 0.619
"DNMT3L" "IGF2R" 0.273
"AKT1" "ARF1" 0.684
"AKT1" "TPM2" 0.499
"AKT1" "MGAM" 0.505
"AKT1" "IRF3" 0.743
"AKT1" "SOS1" 0.625
"AKT1" "FKBP1C" NA
"AKT1" "GNB1" 0.646
"AKT1" "SQSTM1" 0.619
"AKT1" "STAT5A" 0.607
"AKT1" "STK11" 0.8
"AKT1" "MSN" 0.583
"AKT1" "EIF4A2" 0.406
"AKT1" "ACTA1" 0.446
"AKT1" "SOCS1" 0.722
"AKT1" "HRAS" 0.651
"AKT1" "TAL1" 0.599
"AKT1" "NFKB2" 0.737
"AKT1" "IL13" 0
"AKT1" "GATA2" 0.684
"AKT1" "TUBB" 0.659
"AKT1" "IL32" 0.475
"AKT1" "FOXM1" 1
"AKT1" "SYTL1" 0.514
"AKT1" "GNAI2" 0.81
"AKT1" "CDC25A" 0.743
"AKT1" "WDTC1" 1
"AKT1" "CREB3L1" 0.607
"AKT1" "EEF2" 0.751
"AKT1" "CRK" 0.835
"AKT1" "NQO2" 0.668
"AKT1" "BAD" 0.472
"AKT1" "FSHR" 0.422
"AKT1" "GNB2" 0.585
"AKT1" "EIF4EBP1" 0.503
"AKT1" "STAT4" 0.607
"AKT1" "CDKN1C" 0.627
"AKT1" "PIK3R5" 0.682
"AKT1" "ANXA5" 0.589
"AKT1" "CRTC2" 0.725
"AKT1" "SDHC" 0.425
"AKT1" "RHOG" 0.611
"AKT1" "CXCR4" 0.665
"AKT1" "SPHK1" 0.625
"AKT1" "TH" 0.605
"AKT1" "FHIT" 0.675
"AKT1" "NES" 0.509
"AKT1" "TNK2" 0.722
"AKT1" "ZFP36L1" 0.751
"AKT1" "GYS1" 0.475
"AKT1" "MCL1" 0.708
"AKT1" "IL6R" 0.372
"AKT1" "NFKBIB" 1
"AKT1" "NPM1" 0.813
"AKT1" "CTF1" 0
"AKT1" "TNF" 0.387
"AKT1" "PPP2R4" NA
"AKT1" "VAV1" 0.521
"AKT1" "BBC3" 0.336
"AKT1" "HDAC3" 0.815
"AKT1" "SLC3A2" 0.715
"AKT1" "KHSRP" 0.701
"AKT1" "MEF2D" 0.613
"AKT1" "PLAUR" 0.435
"AKT1" "PCBP1" 0.811
"AKT1" "DNM2" 0.536
"AKT1" "SP1" 0.607
"GEMIN7" "KHSRP" 0.616
"GEMIN7" "GEMIN4" 0.84
"GEMIN7" "PRMT5" 0.752
"GEMIN7" "LSM2" 0.622
"GEMIN7" "TPST2" 0.357
"TM4SF5" "TSPAN1" 1
"CD53" "VAV1" 0.446
"CD53" "ALOX5AP" 0.435
"CD53" "FYB" NA
"MEF2D" "CAMK2A" 0.529
"MEF2D" "HDAC3" 0.598
"MEF2D" "NFATC4" 0.633
"MEF2D" "SP1" 0.758
"ARF1" "HLA-DRA" 0.607
"ARF1" "DNM2" 0.629
"ARF1" "ADRBK1" NA
"ARF1" "KIF1A" 0.181
"ARF1" "TUBB" 0.497
"ARF1" "RAB5B" 0.591
"ARF1" "TGOLN2" 0.579
"ARF1" "SURF4" 0.57
"ARF1" "ACTA1" 0.485
"ARF1" "IGF2R" 0.651
"ARF1" "HLA-DRB1" 0.618
"ARF1" "RAB5C" 0.544
"ARF1" "KLC2" 0.602
"ARF1" "HLA-DQA2" 0.592
"ARF1" "RAB11B" 0.554
"ARF1" "DYNC1H1" 0.571
"ARF1" "KIF25" 0.213
"ARF1" "WDTC1" 0.37
"ARF1" "BET1L" 0.624
"RQCD1" "PSME4" NA
"RQCD1" "EIF4A2" NA
"RQCD1" "HLA-DRB1" NA
"DYNC1LI1" "RANGAP1" 0.528
"DYNC1LI1" "TUBB" 0.474
"DYNC1LI1" "PCNT" 0.779
"DYNC1LI1" "DYNC1H1" 0.781
"DYNC1LI1" "DNAH11" 0.934
"RPL37" "RPL36AL" 0.684
"RPL37" "RPL7" 0.556
"RPL37" "RPS21" 0.802
"RPL37" "RPL27A" 0.739
"RPL37" "RPL11" 0.606
"RPL37" "MRPL16" 0.604
"RPL37" "RPLP2" 0.592
"RPL37" "RPS9" 0.545
"RPL37" "RPS2" 0.496
"RPL37" "LSM2" 0.538
"RPL37" "RPL4" 0.534
"RPL37" "DDOST" 0.317
"RPL37" "RPL18" 0.582
"RPL37" "RPL10" 0.602
"RPL37" "RPL15" 0.854
"RPL37" "RPL13A" 0.621
"RPL37" "GSPT2" 0.705
"RPL37" "RPN1" 0.493
"RPL37" "EEF2" 0.401
"RPL37" "EXOSC3" 0.485
"RPL37" "RPL37A" 0.628
"RPL37" "MRPS12" 0.614
"RPL37" "RPL41" 0.94
"RPL37" "RPLP0" 0.494
"RPL37" "RPL30" 0.522
"RPL37" "RPL14" 0.61
"RPL37" "RPL32" 0.783
"RPL37" "EEF1G" 0.499
"RPL37" "RPS23" 0.675
"RPL37" "EIF4A2" 0.638
"RPL37" "FAU" NA
"KCNMB1" "CYP4A11" 0.387
"SLC22A3" "IGF2R" 0.342
"NDUFB11" "NDUFV1" 0.92
"NDUFB11" "NDUFA3" 1
"NDUFB11" "COX5A" 0.897
"NDUFB11" "SURF4" 0.433
"NDUFB11" "ACAD9" 0.791
"NDUFB11" "SDHC" 0.857
"NONO" "CRTC2" 0.619
"NONO" "COX5A" 0.33
"NONO" "RRM2" 0.248
"NONO" "TPM2" 0.214
"PPRC1" "HCFC1" 0.548
"SCGB1A1" "SLC3A2" 0.471
"SCGB1A1" "IL13" 0.758
"SCGB1A1" "FAU" NA
"TNNT3" "MYL6" 0.459
"TNNT3" "TCAP" 0.86
"TNNT3" "MYL3" 0.821
"TNNT3" "TNNI1" 1
"TNNT3" "TNNT2" 0.908
"TNNT3" "ACTA1" 0.499
"TNNT3" "TPM2" 0.836
"MTA2" "TCF20" 0.621
"MTA2" "TAF1C" 0.587
"MTA2" "FADS2" 0.426
"MTA2" "PRMT5" 0.581
"MTA2" "MTA1" 0.678
"MTA2" "NES" 0.276
"MTA2" "HIST1H2AA" 0.602
"MTA2" "SIN3B" 0.767
"MTA2" "SAP30" 0.708
"MTA2" "HDAC3" 0.72
"MTA2" "CES2" 0.285
"MTA2" "ZFPM1" 0.797
"MTA2" "HINT1" 0.695
"MTA2" "HIST1H2AC" 0.653
"MTA2" "PCNT" 0.416
"MTA2" "SUDS3" 0.718
"FADS2" "PLA2G2F" 0.17
"PLCB3" "GNB1" 0.405
"PLCB3" "PLCD1" 0.469
"PLCB3" "GNB2" 0.315
"PLCB3" "PIK3R5" 0.51
"PLCB3" "PROK2" 0
"PLCB3" "GNAI2" 0.504
"PLCB3" "P2RY11" 0.079
"PLCB3" "SLC9A3R2" 0.132
"PLCB3" "CAMK2A" 0.539
"PLCB3" "PIP5K1C" 0.55
"PLCB3" "UTS2R" 0.066
"PLCB3" "CALML5" 0.452
"PLCB3" "FAU" NA
"PLCB3" "SMYD3" 0.791
"CTF1" "SOCS1" 0
"CTF1" "CSF3R" 0
"CTF1" "IL7R" 0
"CTF1" "IL6R" 1
"CTF1" "TLX1" NA
"CTF1" "SOS1" 0
"CATSPER3" "CACNA2D4" 0.955
"CATSPER3" "PPP2R4" NA
"CATSPER3" "CACNA1H" 0.851
"CENPH" "RANGAP1" 0.667
"CENPH" "INCENP" 0.82
"CENPH" "KIAA0101" NA
"CENPH" "HIST1H2AC" 0.746
"CENPH" "NUDC" 0.795
"CENPH" "NPM1" 0.668
"CENPH" "PLK1" 0.728
"TMSB4Y" "TMSB4X" 1
"BATF" "CEBPA" 0.827
"RPL30" "HINT1" 0.685
"RPL30" "RPL7" 0.879
"RPL30" "RPS21" 0.661
"RPL30" "RPL27A" 0.671
"RPL30" "RPL11" 0.786
"RPL30" "UQCRQ" 0.32
"RPL30" "MRPL16" 0.47
"RPL30" "RPLP2" 0.862
"RPL30" "RPS9" 0.857
"RPL30" "RPS2" 0.895
"RPL30" "RPL4" 0.837
"RPL30" "DDOST" 0.539
"RPL30" "RPL36AL" 0.712
"RPL30" "RPL18" 0.85
"RPL30" "RPL15" 0.684
"RPL30" "RPN1" 0.516
"RPL30" "RPL13A" 0.806
"RPL30" "RPL32" 0.71
"RPL30" "GSPT2" 0.337
"RPL30" "EEF2" 0.714
"RPL30" "EXOSC3" 0.511
"RPL30" "RPL10" 0.697
"RPL30" "RPL37A" 0.839
"RPL30" "MRPS12" 0.459
"RPL30" "RPL41" 0.593
"RPL30" "RPLP0" 0.897
"RPL30" "RPL14" 0.85
"RPL30" "EEF1G" 0.72
"RPL30" "RPS23" 0.738
"RPL30" "EIF4A2" 0.341
"RPL30" "FAU" NA
"NTAN1" "NUMA1" NA
"MRPL17" "MRPL16" 1
"MRPL17" "RPS9" 0.509
"MRPL17" "RPS2" 0.457
"MRPL17" "RPL4" 0.478
"MRPL17" "RPL13A" 0.555
"MRPL17" "MRPL52" 1
"MRPL17" "EEF2" 0.4
"MRPL17" "RPL10" 0.514
"MRPL17" "MRPS12" 0.932
"MRPL17" "RPLP0" 0.449
"MRPL17" "MRPS24" 0.913
"MRPL17" "RPS23" 0.578
"MRPL17" "PSTPIP1" 0.443
"MRPL17" "MRPL21" 1
"MRPL17" "RPL11" 0.535
"MRPL17" "RPL7" 0.489
"MRPL17" "RPL27A" 0.563
"RHPN1" "RGS14" 0.6
"RHPN1" "ZFYVE1" 0.434
"F11R" "KCNE1" 0.338
"F11R" "S100A8" 0.504
"ARHGAP17" "RHOBTB1" 0.695
"ARHGAP17" "RHOG" 0.524
"ARHGAP17" "TNK2" 0.524
"ARHGAP17" "RHOT2" 0.483
"PSMB4" "ANAPC2" 0.686
"PSMB4" "PSME4" 0.887
"PSMB4" "OAZ2" 0.679
"PSMB4" "TNF" 0.287
"PSMB4" "NFKBIB" 1
"PSMB4" "FAU" NA
"PSMB4" "NFKB2" 0.716
"PSMB4" "PSMA7" 0.935
"PSMB4" "CDC25A" 0.727
"PSMB4" "RPN1" 0.486
"PSMB4" "PLK1" 0.528
"TEPP" "DPH5" NA
"FTCD" "GLUD2" 0.508
"MCM3AP" "KPNA6" 0.785
"FCN2" "FCN1" 0.627
"LILRA4" "HLA-G" 0.411
"HIPK4" "PLK1" NA
"SHKBP1" "GNB2" NA
"MYL3" "TCAP" 0.938
"MYL3" "MYO18B" 0.796
"MYL3" "TNNT2" 0.881
"MYL3" "ACTA1" 0.578
"MYL3" "TPM2" 0.77
"MYL3" "MIB2" 0.531
"MYL3" "CAMK2A" 0.366
"MYL3" "TNNI1" 0.821
"AZGP1" "SARDH" 0.262
"HK3" "MRPL52" 0.323
"HK3" "MGAM" 0.636
"HK3" "MDH2" 0.524
"HK3" "FCN1" 0.795
"HK3" "WDTC1" 0.522
"HK3" "PGK1" 0.628
"HK3" "UGP2" 0.687
"HK3" "HCK" 0.364
"HK3" "IDH2" 0.562
"HK3" "SLC3A2" 0.461
"HK3" "ACTA1" 0.472
"LY6E" "LY6H" 0.848
"HBE1" "TH" 0.323
"HBE1" "PAH" 1
"HBE1" "HBD" 1
"HBE1" "DCXR" 0.278
"HBE1" "ECHS1" 0.242
"CYGB" "ECHS1" 0.432
"CYGB" "TH" 0.395
"CYGB" "PAH" 1
"CABP2" "CACNA1A" 0.513
"CABP2" "ACTA1" 0.173
"CABP2" "OBSCN" 0.485
"CABP2" "TUBB" 0.279
"CABP2" "POR" 0.598
"CABP2" "MYO18B" 0.133
"CABP2" "CAMK2A" 0.423
"CABP2" "TNNI1" 0.289
"CABP2" "EEF1G" 0.549
"CABP2" "FAU" NA
"CABP2" "MYO1A" 0.351
"TAL1" "GATA2" 0.657
"TAL1" "TLX1" NA
"TAL1" "ZFPM1" 0.779
"PROK2" "GNB1" 0.797
"PROK2" "FGF8" 1
"PROK2" "S100A12" 1
"PROK2" "UTS2R" 0
"PROK2" "GNB2" 0.904
"PROK2" "ADRBK1" NA
"PROK2" "P2RY11" 0
"CHCHD4" "TIMM8A" 1
"CHCHD4" "RAB5B" 0.291
"CHCHD4" "RHOT2" 0.536
"CHCHD4" "CHCHD2" 0.894
"PF4" "GNB1" 0.455
"PF4" "NPW" 1
"PF4" "VEGFB" 0.741
"PF4" "GNB2" 0.495
"PF4" "GP9" 0.059
"PF4" "TNF" 0.407
"PF4" "TMSB4X" 0.741
"PF4" "FLII" 0.278
"PF4" "ADCY1" 0.58
"PF4" "WDTC1" 0.435
"PF4" "GNAI2" 0.499
"PF4" "CXCR4" 0.469
"PF4" "CORT" 0.551
"PF4" "GRM4" 0.264
"DTX3L" "ANAPC2" 0.687
"DTX3L" "SOCS1" 0.75
"DTX3L" "H2AFY" 0.553
"DTX3L" "RNF130" 1
"DTX3L" "MIB2" 0.598
"DTX3L" "IRF7" 0.83
"DTX3L" "ASB2" 0.541
"DTX3L" "HECTD3" 0.373
"DTX3L" "UBE2V1" 0.8
"RPN1" "RPS9" 0.525
"RPN1" "RPL15" 0.481
"RPN1" "RPL41" 0.468
"RPN1" "RPS2" 0.552
"RPN1" "RPL36AL" 0.791
"RPN1" "DDOST" 0.8
"RPN1" "OS9" 0.765
"RPN1" "RPL4" 0.644
"RPN1" "RPL18" 0.697
"RPN1" "PPIB" 0.627
"RPN1" "RPL13A" 0.519
"RPN1" "RPL10" 0.782
"RPN1" "RPL37A" 0.428
"RPN1" "RAB5B" 0.535
"RPN1" "RPLP0" 0.607
"RPN1" "RPL14" 0.589
"RPN1" "RPL32" 0.631
"RPN1" "RPS23" 0.745
"RPN1" "RAB5C" 0.463
"RPN1" "PSMA7" 0.459
"RPN1" "RPL7" 0.541
"RPN1" "RPL27A" 0.87
"RPN1" "RPS21" 0.446
"RPN1" "RPL11" 0.567
"RPN1" "RPLP2" 0.574
"SAP30" "HINT1" 0.546
"SAP30" "SUDS3" 0.802
"SAP30" "FOXK1" 0.831
"SAP30" "HIST1H2AC" 0.702
"SAP30" "HIST1H2AA" 0.553
"SAP30" "SIN3B" 0.817
"SAP30" "HDAC3" 0.571
"ANXA5" "STAT5A" 0.393
"ANXA5" "EIF4EBP1" 0.515
"ANXA5" "SDHC" 0.358
"ANXA5" "CXCR4" 0.578
"ANXA5" "MCL1" 0.595
"ANXA5" "SPN" 0.519
"ANXA5" "NPM1" 0.543
"ANXA5" "HRAS" 0.627
"ANXA5" "IL13" 0.421
"ANXA5" "TUBB" 0.542
"ANXA5" "IL7R" 0.367
"ANXA5" "WDTC1" 0.313
"ANXA5" "LAMP1" 0.661
"ANXA5" "BBC3" 0.266
"ANXA5" "TNF" 0.522
"ANXA5" "HDAC3" 0.506
"RPS23" "RPL7" 0.728
"RPS23" "RPS21" 0.858
"RPS23" "RPL27A" 0.884
"RPS23" "RPS9" 0.802
"RPS23" "RPL11" 0.833
"RPS23" "MRPL16" 0.578
"RPS23" "RPLP2" 0.697
"RPS23" "RPL4" 0.74
"RPS23" "RPS2" 0.789
"RPS23" "DDOST" 0.69
"RPS23" "RPL36AL" 0.865
"RPS23" "RPL18" 0.857
"RPS23" "RPL15" 0.774
"RPS23" "RPL13A" 0.771
"RPS23" "GSPT2" 0.449
"RPS23" "EEF2" 0.65
"RPS23" "RPL10" 0.86
"RPS23" "RPL37A" 0.633
"RPS23" "RPL41" 0.738
"RPS23" "RPLP0" 0.709
"RPS23" "MRPS24" 0.58
"RPS23" "CSNK1E" 0.637
"RPS23" "RPL14" 0.712
"RPS23" "EEF1G" 0.734
"RPS23" "RPL32" 0.853
"RPS23" "EIF4A2" 0.443
"RPS23" "EIF5A" 0.663
"RPS23" "FAU" NA
"RPS23" "MYBBP1A" 0.666
"NPM1" "PRAM1" 0.395
"NPM1" "NPM3" 0.617
"NPM1" "IDH2" 0.291
"NPM1" "RPL37A" 0.661
"NPM1" "RPL14" 0.541
"NPM1" "TNF" 0.241
"NPM1" "SURF4" 0.327
"NPM1" "PADI4" 0.74
"NPM1" "SP1" 0.6
"NPM1" "MYBBP1A" 0.708
"NPM1" "HRAS" 0.466
"NPM1" "RPL11" 0.79
"NPM1" "STAT5A" 0.475
"NPM1" "RPL4" 0.826
"NPM1" "CD7" 0.276
"NPM1" "HIST1H2AC" 0.442
"NPM1" "FOXM1" 1
"NPM1" "CEBPA" 0.547
"NPM1" "ADRBK1" NA
"NPM1" "AQP7" 0.46
"NPM1" "RPL13A" 0.846
"NPM1" "PLK1" 0.674
"NPM1" "NUMA1" 0.679
"HIST1H2AA" "FOXK1" 0.705
"HIST1H2AA" "HDAC3" 0.479
"HIST1H2AA" "HCFC1" 0.437
"HIST1H2AA" "SUDS3" 0.68
"HIST1H2AA" "HIST1H2AC" 0.945
"HIST1H2AA" "PRMT5" 0.528
"HIST1H2AA" "MTA1" 0.642
"ADCY1" "GNB2" 0.702
"ADCY1" "CXCR4" 0.653
"ADCY1" "GPR20" 0.594
"ADCY1" "GNB1" 0.754
"ADCY1" "HRAS" 0.757
"ADCY1" "NPW" 0.793
"ADCY1" "GNAI2" 0.724
"ADCY1" "CORT" 0.428
"ADCY1" "P2RY11" 0.693
"ADCY1" "GRM4" 0.82
"ADCY1" "HTR4" 0.762
"ADCY1" "FSHR" 0.623
"ADCY1" "ADM2" 0.793
"RAPSN" "ACHE" 0.377
"RAPSN" "CHRNG" 0.426
"RAPSN" "ACTA1" 0.389
"SCN3B" "WNT11" 0.113
"PPIB" "FKBP10" NA
"PPIB" "RANGAP1" 0.509
"PPIB" "HINT1" 0.559
"PPIB" "PCBP2" 0.679
"PPIB" "STAT5A" 0.333
"PPIB" "CRTAP" 0.693
"PPIB" "OS9" 0.608
"PPIB" "ECHS1" 0.266
"PPIB" "ISYNA1" 0.248
"PPIB" "COL9A3" 0.553
"PPIB" "ADAMTS13" 0.442
"PPIB" "IRF3" 0.421
"PPIB" "FKBP1C" NA
"KIAA0101" "FOXM1" NA
"KIAA0101" "WDTC1" NA
"KIAA0101" "PLK1" NA
"KIAA0101" "SPHK1" NA
"KIAA0101" "CSNK2B" NA
"KIAA0101" "NUMA1" NA
"KIAA0101" "TNF" NA
"KIAA0101" "RRM2" NA
"KIAA0101" "CKS1B" NA
"PLK1" "BRSK1" 0.621
"PLK1" "FOXM1" 1
"PLK1" "CDC25A" 0.575
"PLK1" "CSNK1E" 0.575
"PLK1" "PPP2R4" NA
"PLK1" "NUDC" 0.527
"PLK1" "MUS81" 0.475
"PLK1" "TBC1D2B" 1
"PLK1" "DYRK2" 0.567
"PLK1" "AZI1" NA
"PLK1" "PCNT" 0.64
"PLK1" "RRM2" 1
"PLK1" "SCNN1D" 0.39
"PLK1" "KIFC1" 0.645
"PLK1" "EIF4EBP1" 0.323
"PLK1" "DUSP23" 0.464
"PLK1" "HIST1H2AC" 0.578
"PLK1" "ANAPC2" 0.513
"PLK1" "PSME4" 0.542
"PLK1" "DYRK1B" 1
"PLK1" "MYT1" 0.573
"PLK1" "ACTA1" 0.456
"PLK1" "CALML5" 0.401
"PLK1" "CNTROB" 0.636
"PLK1" "INCENP" 0.903
"PLK1" "CKS1B" 0.41
"PLK1" "HRAS" 0.343
"PLK1" "RANGAP1" 0.574
"PLK1" "PSMA7" 0.507
"PLK1" "TUBB" 0.586
"PLK1" "MIB2" 0.323
"PLK1" "TACC3" 0.691
"PLK1" "KIF25" 0.575
"PLK1" "DYNC1H1" 0.578
"MYO1A" "CALML5" 0.308
"MYO1A" "ACTA1" 0.485
"MYO1A" "ARPC4" 0.344
"MYO1A" "TPM2" 0.495
"MYO1A" "HRAS" 0.482
"MYO1A" "MYL6" 0.516
"MYO1A" "RAB5B" 0.37
"MYO1A" "ARPC5" 0.408
"MYO1A" "CALB2" 0.326
"MRPL16" "MRPL52" 1
"MRPL16" "MRPS24" 0.913
"MRPL16" "RPL14" 0.498
"MRPL16" "RPL32" 0.604
"MRPL16" "PSTPIP1" 0.443
"MRPL16" "MRPL21" 1
"MRPL16" "EIF5A" 0.47
"MRPL16" "RPL7" 0.489
"MRPL16" "RPS9" 0.509
"MRPL16" "RPS2" 0.457
"MRPL16" "RPL4" 0.478
"MRPL16" "RPL36AL" 0.542
"MRPL16" "RPL18" 0.504
"MRPL16" "EEF2" 0.4
"MRPL16" "RPLP0" 0.449
"MRPL16" "EEF1G" 0.416
"MRPL16" "FAU" NA
"MRPL16" "RPL27A" 0.563
"MRPL16" "RPS21" 0.603
"MRPL16" "RPL11" 0.535
"MRPL16" "RPLP2" 0.477
"MRPL16" "RPL15" 0.625
"MRPL16" "RPL13A" 0.555
"MRPL16" "MRPS12" 0.932
"MRPL16" "MARCKSL1" 0.298
"MRPL16" "RPL37A" 0.474
"CRK" "SOCS1" 0.73
"CRK" "KCTD17" 0.549
"CRK" "LPXN" 0.601
"CRK" "STAT5A" 0.627
"CRK" "PIK3R5" 0.552
"CRK" "FYB" NA
"CRK" "HCK" 0.41
"CRK" "EPHB3" 0.627
"CRK" "VAV1" 0.429
"CRK" "DNM2" 0.386
"CRK" "SOS1" 0.567
"TBC1D2B" "DUSP23" 0.6
"PCSK4" "DDOST" 0.392
"PCSK4" "CNDP2" 0.392
"PCSK4" "MGAM" 0.576
"WNT10B" "TCF7" 0
"WNT10B" "PORCN" 0
"WNT10B" "WNT11" 0.8
"WNT10B" "FGF8" 1
"WNT10B" "CEBPA" 0
"KRT16" "MIB2" 0.482
"VPS37C" "VPS28" 0.798
"LTBP3" "MSX1" 0.197
"KCNK9" "KCNK3" 1
"GBX2" "FGF8" NA
"GBX2" "PAX8" NA
"GBX2" "LHX2" NA
"LRG1" "GNB1" 0.657
"LRG1" "HRAS" 0.396
"LRG1" "LRRC20" NA
"LRG1" "DIRAS3" NA
"LRG1" "DIRAS2" 0.769
"LRG1" "EEF1G" 0.714
"LRG1" "GNB2" 0.676
"LRG1" "GNAI2" 0.635
"RPS9" "RPL7" 0.898
"RPS9" "RPS21" 0.732
"RPS9" "RPL27A" 0.666
"RPS9" "RPL11" 0.884
"RPS9" "RPLP2" 0.815
"RPS9" "RPS2" 0.936
"RPS9" "LENG8" NA
"RPS9" "DDOST" 0.59
"RPS9" "RPL4" 0.937
"RPS9" "RPL36AL" 0.73
"RPS9" "RPL18" 0.859
"RPS9" "RPL15" 0.726
"RPS9" "RPL13A" 0.914
"RPS9" "GSPT2" 0.362
"RPS9" "EEF2" 0.799
"RPS9" "RPL10" 0.732
"RPS9" "EXOSC3" 0.668
"RPS9" "MRPS12" 0.53
"RPS9" "RPL37A" 0.831
"RPS9" "RPL41" 0.561
"RPS9" "RPLP0" 0.85
"RPS9" "RPL14" 0.703
"RPS9" "CSNK1E" 0.664
"RPS9" "EEF1G" 0.75
"RPS9" "RPL32" 0.657
"RPS9" "EIF4A2" 0.368
"RPS9" "FAU" NA
"RPS9" "EIF5A" 0.69
"HDAC3" "TPM2" 0.452
"HDAC3" "GATA2" 0.675
"HDAC3" "TCF7" 0.588
"HDAC3" "PRAM1" 0.369
"HDAC3" "SIN3B" 0.622
"HDAC3" "H2AFY" 0.496
"HDAC3" "BAZ1B" 0.494
"HDAC3" "FAU" NA
"HDAC3" "SP1" 0.651
"HDAC3" "POLR2L" 0.653
"HDAC3" "IRF3" 0.73
"HDAC3" "HIST1H2AC" 0.548
"HDAC3" "CEBPA" 0.608
"HDAC3" "ZNF148" 0.657
"HDAC3" "PRMT5" 0.776
"HDAC3" "KLF6" 0.635
"HDAC3" "MTA1" 0.825
"HDAC3" "ISYNA1" 0.504
"HDAC3" "ACTA1" 0.357
"HDAC3" "HINT1" 0.782
"HDAC3" "SUDS3" 0.749
"ACHE" "MGAM" 0.61
"ACHE" "CALB2" 0.303
"ACHE" "HTR3A" 0.466
"ACHE" "CNGA2" 0.343
"ACHE" "TH" 0.266
"DCXR" "SPHK1" 0.471
"DCXR" "NES" 0.426
"CDC25A" "PRMT5" 0.845
"CDC25A" "CAMKK2" 0.676
"CDC25A" "PSME4" 0.758
"CDC25A" "CKS1B" 0.496
"CDC25A" "RRM2" 1
"CDC25A" "HRAS" 0.678
"CDC25A" "PSMA7" 0.678
"CDC25A" "BRSK1" 0.667
"CDC25A" "FOXM1" 1
"OR5A2" "GNB1" 1
"OR5A2" "ADRBK1" NA
"GP9" "GNB2" 0.367
"GP9" "PIK3R5" 0.383
"GP9" "DIRAS2" 1
"GP9" "EEF1G" 0.319
"GP9" "GNB1" 0.496
"GP9" "HRAS" 0.513
"GP9" "WDTC1" 0.102
"GP9" "DIRAS3" NA
"GP9" "GNAI2" 0.375
"HINT1" "FAU" NA
"HINT1" "UBE2V1" 0.691
"HINT1" "TBCA" 0.569
"HINT1" "SIN3B" 0.645
"HINT1" "RPLP0" 0.628
"HINT1" "RPS21" 0.584
"HINT1" "RPL11" 0.73
"HINT1" "SUDS3" 0.754
"HINT1" "UQCRQ" 0.403
"HINT1" "RPL15" 0.656
"HINT1" "PFDN2" 0.598
"HINT1" "FHIT" 0.651
"RAB24" "RBM10" 0.266
"ZNHIT1" "ANP32E" 0.859
"ZNHIT1" "CSNK2B" 0.512
"ZNHIT1" "ACTA1" 0.221
"ORMDL3" "IL13" 0
"ORMDL3" "DDOST" 0.779
"IL13" "SOCS1" 0
"IL13" "GATA2" 0
"IL13" "CSF3R" 0
"IL13" "STAT5A" 0
"IL13" "IL7R" 0
"IL13" "STAT4" 0
"IL13" "CXCR4" 0.197
"IL13" "SERPINB5" 0.726
"IL13" "IL6R" 0.348
"IL13" "TNF" 0.364
"IL13" "HBD" 0.302
"RFXANK" "HLA-DRA" 0.292
"RFXANK" "POU3F4" 1
"TRIM56" "TRIM22" 0.663
"TRIM56" "LSM2" 0.365
"GNB2" "GNB1" 0.821
"GNB2" "FSHR" 0.362
"GNB2" "WNT11" 0.489
"GNB2" "CACNA1A" 0.452
"GNB2" "HRAS" 0.544
"GNB2" "ADM2" 0.904
"GNB2" "OPTC" 0.302
"GNB2" "NPW" 0.904
"GNB2" "DIRAS3" NA
"GNB2" "PIK3R5" 0.49
"GNB2" "RTN4RL2" 0.57
"GNB2" "ADRBK1" NA
"GNB2" "GNAI2" 0.694
"GNB2" "CXCR4" 0.645
"GNB2" "RHOG" 0.771
"GNB2" "CACNA1H" 0.397
"GNB2" "CORT" 0.345
"GNB2" "P2RY11" 0.367
"GNB2" "GRM4" 0.579
"GNB2" "HTR4" 0.484
"GNB2" "IGFALS" 0.535
"GNB2" "UTS2R" 0.442
"GNB2" "DIRAS2" 1
"GNB2" "GPR20" 0.336
"SOX14" "GATA2" 0.728
"PCBP1" "GTF2F1" 0.525
"PCBP1" "POLR2L" 0.622
"PCBP1" "XAB2" 0.634
"PCBP1" "CTNNBL1" 0.664
"PCBP1" "FTL" 0.726
"PCBP1" "PCBP2" 0.839
"PCBP1" "LSM2" 0.664
"PCBP1" "CPSF1" 0.529
"PCBP1" "ECHS1" 0.396
"HOXC4" "POLR2L" 1
"HOXC4" "HIST1H2AC" 1
"PAM" "CYB561" 0.419
"PAM" "SERPINB5" 0.501
"PAM" "FAU" NA
"IL7R" "IL6R" 0.377
"IL7R" "TNF" 0.49
"IL7R" "SPN" 0.468
"IL7R" "STAT5A" 0.245
"IL7R" "STAT4" 0.245
"IL7R" "SLAMF1" 0.501
"IL7R" "LAMP1" 0.596
