"symbol1","symbol2"
"MYO1A","CALML5"
"MYO1A","ACTA1"
"MYO1A","ARPC4"
"MYO1A","TPM2"
"MYO1A","HRAS"
"MYO1A","MYL6"
"MYO1A","RAB5B"
"MYO1A","ARPC5"
"MYO1A","CALB2"
"MRPL16","MRPL52"
"MRPL16","MRPS24"
"MRPL16","RPL14"
"MRPL16","RPL32"
"MRPL16","PSTPIP1"
"MRPL16","MRPL21"
"MRPL16","EIF5A"
"MRPL16","RPL7"
"MRPL16","RPS9"
"MRPL16","RPS2"
"MRPL16","RPL4"
"MRPL16","RPL36AL"
"MRPL16","RPL18"
"MRPL16","EEF2"
"MRPL16","RPLP0"
"MRPL16","EEF1G"
"MRPL16","FAU"
"MRPL16","RPL27A"
"MRPL16","RPS21"
"MRPL16","RPL11"
"MRPL16","RPLP2"
"MRPL16","RPL15"
"MRPL16","RPL13A"
"MRPL16","MRPS12"
"MRPL16","MARCKSL1"
"MRPL16","RPL37A"
"CRK","SOCS1"
"CRK","KCTD17"
"CRK","LPXN"
"CRK","STAT5A"
"CRK","PIK3R5"
"CRK","FYB"
"CRK","HCK"
"CRK","EPHB3"
"CRK","VAV1"
"CRK","DNM2"
"CRK","SOS1"
"TBC1D2B","DUSP23"
"PCSK4","DDOST"
"PCSK4","CNDP2"
"PCSK4","MGAM"
"WNT10B","TCF7"
"WNT10B","PORCN"
"WNT10B","WNT11"
"WNT10B","FGF8"
"WNT10B","CEBPA"
"KRT16","MIB2"
"VPS37C","VPS28"
"LTBP3","MSX1"
"KCNK9","KCNK3"
"GBX2","FGF8"
"GBX2","PAX8"
"GBX2","LHX2"
"LRG1","GNB1"
"LRG1","HRAS"
"LRG1","LRRC20"
"LRG1","DIRAS3"
"LRG1","DIRAS2"
"LRG1","EEF1G"
"LRG1","GNB2"
"LRG1","GNAI2"
"RPS9","RPL7"
"RPS9","RPS21"
"RPS9","RPL27A"
"RPS9","RPL11"
"RPS9","RPLP2"
"RPS9","RPS2"
"RPS9","LENG8"
"RPS9","DDOST"
"RPS9","RPL4"
"RPS9","RPL36AL"
"RPS9","RPL18"
"RPS9","RPL15"
"RPS9","RPL13A"
"RPS9","GSPT2"
"RPS9","EEF2"
"RPS9","RPL10"
"RPS9","EXOSC3"
"RPS9","MRPS12"
"RPS9","RPL37A"
"RPS9","RPL41"
"RPS9","RPLP0"
"RPS9","RPL14"
"RPS9","CSNK1E"
"RPS9","EEF1G"
"RPS9","RPL32"
"RPS9","EIF4A2"
"RPS9","FAU"
"RPS9","EIF5A"
"HDAC3","TPM2"
"HDAC3","GATA2"
"HDAC3","TCF7"
"HDAC3","PRAM1"
"HDAC3","SIN3B"
"HDAC3","H2AFY"
"HDAC3","BAZ1B"
"HDAC3","FAU"
"HDAC3","SP1"
"HDAC3","POLR2L"
"HDAC3","IRF3"
"HDAC3","HIST1H2AC"
"HDAC3","CEBPA"
"HDAC3","ZNF148"
"HDAC3","PRMT5"
"HDAC3","KLF6"
"HDAC3","MTA1"
"HDAC3","ISYNA1"
"HDAC3","ACTA1"
"HDAC3","HINT1"
"HDAC3","SUDS3"
"ACHE","MGAM"
"ACHE","CALB2"
"ACHE","HTR3A"
"ACHE","CNGA2"
"ACHE","TH"
"DCXR","SPHK1"
"DCXR","NES"
"CDC25A","PRMT5"
"CDC25A","CAMKK2"
"CDC25A","PSME4"
"CDC25A","CKS1B"
"CDC25A","RRM2"
"CDC25A","HRAS"
"CDC25A","PSMA7"
"CDC25A","BRSK1"
"CDC25A","FOXM1"
"OR5A2","GNB1"
"OR5A2","ADRBK1"
"GP9","GNB2"
"GP9","PIK3R5"
"GP9","DIRAS2"
"GP9","EEF1G"
"GP9","GNB1"
"GP9","HRAS"
"GP9","WDTC1"
"GP9","DIRAS3"
"GP9","GNAI2"
"HINT1","FAU"
"HINT1","UBE2V1"
"HINT1","TBCA"
"HINT1","SIN3B"
"HINT1","RPLP0"
"HINT1","RPS21"
"HINT1","RPL11"
"HINT1","SUDS3"
"HINT1","UQCRQ"
"HINT1","RPL15"
"HINT1","PFDN2"
"HINT1","FHIT"
"RAB24","RBM10"
"ZNHIT1","ANP32E"
"ZNHIT1","CSNK2B"
"ZNHIT1","ACTA1"
"ORMDL3","IL13"
"ORMDL3","DDOST"
"IL13","SOCS1"
"IL13","GATA2"
"IL13","CSF3R"
"IL13","STAT5A"
"IL13","IL7R"
"IL13","STAT4"
"IL13","CXCR4"
"IL13","SERPINB5"
"IL13","IL6R"
"IL13","TNF"
"IL13","HBD"
"RFXANK","HLA-DRA"
"RFXANK","POU3F4"
"TRIM56","TRIM22"
"TRIM56","LSM2"
"GNB2","GNB1"
"GNB2","FSHR"
"GNB2","WNT11"
"GNB2","CACNA1A"
"GNB2","HRAS"
"GNB2","ADM2"
"GNB2","OPTC"
"GNB2","NPW"
"GNB2","DIRAS3"
"GNB2","PIK3R5"
"GNB2","RTN4RL2"
"GNB2","ADRBK1"
"GNB2","GNAI2"
"GNB2","CXCR4"
"GNB2","RHOG"
"GNB2","CACNA1H"
"GNB2","CORT"
"GNB2","P2RY11"
"GNB2","GRM4"
"GNB2","HTR4"
"GNB2","IGFALS"
"GNB2","UTS2R"
"GNB2","DIRAS2"
"GNB2","GPR20"
"SOX14","GATA2"
"PCBP1","GTF2F1"
"PCBP1","POLR2L"
"PCBP1","XAB2"
"PCBP1","CTNNBL1"
"PCBP1","FTL"
"PCBP1","PCBP2"
"PCBP1","LSM2"
"PCBP1","CPSF1"
"PCBP1","ECHS1"
"HOXC4","POLR2L"
"HOXC4","HIST1H2AC"
"PAM","CYB561"
"PAM","SERPINB5"
"PAM","FAU"
"IL7R","IL6R"
"IL7R","TNF"
"IL7R","SPN"
"IL7R","STAT5A"
"IL7R","STAT4"
"IL7R","SLAMF1"
"IL7R","LAMP1"
"IL7R","CXCR4"
"IL7R","P2RY8"
"SLAMF1","TREX1"
"SLAMF1","SIGLEC1"
"SLAMF1","PSMA7"
"KCNK3","GABRD"
"GABARAP","ACTA1"
"GABARAP","SQSTM1"
"GABARAP","GABRD"
"GABARAP","WDR81"
"GABARAP","FAU"
"ASL","POR"
"ASL","CNDP2"
"ASL","GNL1"
"CALB2","CACNA1A"
"CALB2","FGF8"
"CALB2","ACTA1"
"CALB2","OBSCN"
"CALB2","POR"
"CALB2","TUBB"
"CALB2","CAMK2A"
"CALB2","TNNI1"
"CALB2","TH"
"CALB2","EEF1G"
"CALB2","FAU"
"CALB2","NES"
"CALB2","MYO18B"
"MRC2","CD207"
"MRC2","PLAUR"
"DRAP1","FOXH1"
"MUS81","APEX2"
"MUS81","FANCG"
"EEF2","HCFC1"
"EEF2","RPL11"
"EEF2","RPS21"
"EEF2","RPL27A"
"EEF2","FAU"
"EEF2","RPLP2"
"EEF2","EIF4EBP1"
"EEF2","RPL15"
"EEF2","RPL13A"
"EEF2","DPH5"
"EEF2","NDUFV1"
"EEF2","RPL37A"
"EEF2","MRPS12"
"EEF2","GSPT2"
"EEF2","XAB2"
"EEF2","RPL14"
"EEF2","RPL32"
"EEF2","EIF4A2"
"EEF2","ISYNA1"
"EEF2","ACTA1"
"EEF2","EIF5A"
"EEF2","MDH2"
"EEF2","STK11"
"EEF2","RPL7"
"EEF2","TUBB"
"EEF2","LSM2"
"EEF2","RPS2"
"EEF2","RPL4"
"EEF2","EEF1G"
"EEF2","RPL36AL"
"EEF2","RPL18"
"EEF2","WDTC1"
"EEF2","PGK1"
"EEF2","RPL10"
"EEF2","RPL41"
"EEF2","RPLP0"
"EEF2","PPP2R4"
"EEF2","RHOT2"
"SNCB","ALAS2"
"MRPS12","RPL15"
"MRPS12","RPL4"
"MRPS12","RPL36AL"
"MRPS12","RPL18"
"MRPS12","RPL13A"
"MRPS12","RPS21"
"MRPS12","RPL27A"
"MRPS12","RPL11"
"MRPS12","MRPL52"
"MRPS12","GSPT2"
"MRPS12","RPL10"
"MRPS12","RPL37A"
"MRPS12","RPLP0"
"MRPS12","MRPS24"
"MRPS12","RPL14"
"MRPS12","RPL32"
"MRPS12","MRPL21"
"MRPS12","EIF5A"
"MRPS12","FAU"
"MRPS12","RPL7"
"MRPS12","RPLP2"
"MRPS12","RPS2"
"BAD","MCL1"
"BAD","BBC3"
"BAD","BID"
"RPL15","RPL10"
"RPL15","EXOSC3"
"RPL15","RPL37A"
"RPL15","RPL41"
"RPL15","RPLP0"
"RPL15","RPL14"
"RPL15","EEF1G"
"RPL15","RPL32"
"RPL15","EIF4A2"
"RPL15","FAU"
"RPL15","EIF5A"
"RPL15","DDOST"
"RPL15","RPL7"
"RPL15","RPS21"
"RPL15","RPL27A"
"RPL15","RPL11"
"RPL15","RPLP2"
"RPL15","RPS2"
"RPL15","RPL4"
"RPL15","GSPT2"
"RPL15","RPL36AL"
"RPL15","RPL18"
"RPL15","RPL13A"
"HCFC1","FOXK1"
"HCFC1","HIST1H2AC"
"HCFC1","SIN3B"
"HCFC1","SP1"
"HRAS","RTN4RL2"
"HRAS","RASSF7"
"HRAS","SDHC"
"HRAS","SPHK1"
"HRAS","SYNGAP1"
"HRAS","FHIT"
"HRAS","EPHB3"
"HRAS","S100A6"
"HRAS","MCL1"
"HRAS","ACTA1"
"HRAS","CALML5"
"HRAS","TNF"
"HRAS","VAV1"
"HRAS","S100A8"
"HRAS","SOS1"
"HRAS","GNB1"
"HRAS","STK11"
"HRAS","TP73"
"HRAS","RGS14"
"HRAS","SOCS1"
"HRAS","SLC3A2"
"HRAS","FGF8"
"HRAS","OPTC"
"HRAS","STAT5A"
"HRAS","EIF4EBP1"
"HRAS","FOXM1"
"HRAS","RASGRP2"
"HRAS","GNAI2"
"HRAS","WDTC1"
"HRAS","SLC9A3R2"
"HRAS","CAMK2A"
"HRAS","IGFALS"
"HRAS","HCK"
"HRAS","SP1"
"HRAS","LCE3C"
"HRAS","CEBPA"
"HRAS","PIK3R5"
"TBX5","WNT11"
"TBX5","FGF8"
"TBX5","TNNT2"
"IRF3","IFITM1"
"IRF3","HLA-DRB1"
"IRF3","HLA-G"
"IRF3","IFI30"
"IRF3","IFIT2"
"IRF3","HLA-DRA"
"IRF3","TREX1"
"IRF3","SOCS1"
"IRF3","ADAR"
"IRF3","TRIM22"
"IRF3","TRIM46"
"IRF3","HLA-DQA2"
"IRF3","GTF2F1"
"IRF3","IRF7"
"IRF3","IRF2"
"IRF3","TNF"
"IRF3","TRIM3"
"BRSK1","CAMKK2"
"BRSK1","STK11"
"BRSK1","EEF1G"
"BRSK1","PRMT5"
"VANGL1","DLG5"
"VANGL1","WNT11"
"VANGL1","ADAR"
"CKS1B","FOXM1"
"CKS1B","DNAJC9"
"CKS1B","RRM2"
"CYP4A11","SCNN1D"
"CYP4A11","PLA2G2F"
"CYP4A11","LSS"
"CYP4A11","CHDH"
"CYP4A11","POR"
"VEGFB","TMSB4X"
"RPL4","RPS21"
"RPL4","RPL27A"
"RPL4","RPL11"
"RPL4","RPLP2"
"RPL4","RPL13A"
"RPL4","ATP5G2"
"RPL4","GSPT2"
"RPL4","EXOSC3"
"RPL4","RPL37A"
"RPL4","RPL14"
"RPL4","RPL32"
"RPL4","PSTPIP1"
"RPL4","EIF4A2"
"RPL4","EIF5A"
"RPL4","FTSJ3"
"RPL4","RPL7"
"RPL4","RPS2"
"RPL4","RPL18"
"RPL4","DDOST"
"RPL4","RPL36AL"
"RPL4","PGK1"
"RPL4","RPL10"
"RPL4","RPL41"
"RPL4","RPLP0"
"RPL4","EEF1G"
"RPL4","FAU"
"RPL4","MYBBP1A"
"GSTM1","COMT"
"ARR3","ADRBK1"
"ARR3","CXCR4"
"ARR3","KCNE1"
"CD7","CEBPA"
"CD7","SPN"
"ADRBK1","FSHR"
"ADRBK1","GNB1"
"ADRBK1","OR6N1"
"ADRBK1","CXCR4"
"ADRBK1","P2RY11"
"ADRBK1","OR1M1"
"ADRBK1","UTS2R"
"ADRBK1","CSNK1E"
"ADRBK1","GIT1"
"ADRBK1","OR2Z1"
"ADRBK1","OR4C46"
"SEZ6L2","DOC2A"
"ACAD9","TXNRD2"
"ACAD9","NDUFV1"
"ACAD9","NDUFA3"
"ACAD9","ECHS1"
"TCAP","TNNI1"
"TCAP","OBSCN"
"TCAP","TNNT2"
"TCAP","TPM2"
"CAMKK2","STK11"
"CAMKK2","CALML5"
"NFKBIB","NFKB2"
"NFKBIB","CORT"
"NFKBIB","TNF"
"NFKBIB","PSME4"
"NFKBIB","PSMA7"
"GNAI2","PIK3R5"
"GNAI2","RTN4RL2"
"GNAI2","RHOG"
"GNAI2","CXCR4"
"GNAI2","FSHR"
"GNAI2","CACNA1A"
"GNAI2","SLC3A2"
"GNAI2","PTPRU"
"GNAI2","GNB1"
"GNAI2","RGS14"
"GNAI2","OPTC"
"GNAI2","NPW"
"GNAI2","DIRAS3"
"GNAI2","CORT"
"GNAI2","DHX30"
"GNAI2","GRM4"
"GNAI2","IGFALS"
"GNAI2","HCK"
"GNAI2","DIRAS2"
"BAI1","RHOG"
"SPHK1","ANAPC2"
"SPHK1","TNF"
"SPHK1","PPAP2C"
"KLHDC3","SOS1"
"KLHDC3","RASGRP2"
"ANAPC2","KLC2"
"ANAPC2","SOCS1"
"ANAPC2","PSMA7"
"ANAPC2","MIB2"
"ANAPC2","PCGF6"
"ANAPC2","HIST1H2AC"
"ANAPC2","ASB2"
"ANAPC2","HECTD3"
"ANAPC2","PSME4"
"ANAPC2","RNF130"
"ANAPC2","UBE2V1"
"ANAPC2","IFIT2"
"TSC22D3","SCNN1D"
"KLC2","RHOG"
"KLC2","KIF1A"
"KLC2","LSMD1"
"KLC2","SURF4"
"KLC2","HLA-DMA"
"KLC2","HLA-DRB1"
"KLC2","NFKB2"
"KLC2","HLA-DQA2"
"KLC2","OSBPL1A"
"KLC2","DYNC1H1"
"KLC2","KIF25"
"KLC2","HLA-DRA"
"KLC2","FOXH1"
"KLC2","KIFC1"
"KLC2","EXT2"
"OR2Z1","GNB1"
"OR2Z1","ZNF414"
"DLGAP1","HOMER3"
"DLGAP1","SYNGAP1"
"DLGAP1","CAMK2A"
"TRAPPC5","XAB2"
"TRAPPC5","MRPL21"
"FKBP10","ECE1"
"FKBP10","CRTAP"
"FKBP10","CHCHD2"
"APOL1","COMT"
"APOL1","LPA"
"APOL1","SP1"
"COX5A","UQCRQ"
"COX5A","ATP5G2"
"COX5A","WDTC1"
"COX5A","SDHC"
"COX5A","CHCHD2"
"COX5A","TRIM3"
"COX5A","MDH2"
"COX5A","MGAM"
"COX5A","ATP5G1"
"COX5A","NDUFV1"
"CES2","CDA"
"TNIP1","LRRC20"
"TNIP1","TNF"
"GYS1","ISYNA1"
"GYS1","SLC1A5"
"GYS1","PGK1"
"GYS1","UGP2"
"MRPS24","MRPL21"
"MRPS24","MRPL52"
"OS9","BET1L"
"BID","TP73"
"BID","MCL1"
"BID","BBC3"
"PRMT5","GEMIN4"
"PRMT5","GTF2F1"
"PRMT5","DYNC1H1"
"PRMT5","LSM2"
"PRMT5","HIST1H2AC"
"PRMT5","PRMT8"
"NUDC","RANGAP1"
"NUDC","INCENP"
"NUDC","DYNC1H1"
"NUDC","MDH2"
"CHDH","PLA2G2F"
"CHDH","TBXAS1"
"CHDH","ECHS1"
"CHDH","HSD17B1"
"CHDH","DHRS7B"
"OSBPL1A","HLA-DMA"
"OSBPL1A","HLA-DRB1"
"OSBPL1A","DYNC1H1"
"OSBPL1A","HLA-DQA2"
"OSBPL1A","HLA-DRA"
"TTLL11","CRTC2"
"HIST1H2AC","FOXK1"
"HIST1H2AC","TAF1C"
"HIST1H2AC","TCF7"
"HIST1H2AC","SUDS3"
"HIST1H2AC","POLR2L"
"HIST1H2AC","MTA1"
"HIST1H2AC","SIN3B"
"HIST1H2AC","PHF1"
"HIST1H2AC","BAZ1B"
"HIST1H2AC","BCL9L"
"HIST1H2AC","MYBBP1A"
"SLC34A1","SLC9A3R2"
"GEMIN4","LSM2"
"GEMIN4","KHSRP"
"FGF8","MSX1"
"FGF8","PAX8"
"FGF8","NPM3"
"FGF8","WNT11"
"FGF8","NES"
"FGF8","LBH"
"FGF8","TH"
"FGF8","ALX4"
"FGF8","TBX1"
"FGF8","LHX2"
"RHOT2","RHOG"
"RHOT2","OBSCN"
"RHOT2","RPS2"
"RHOT2","FGD3"
"RHOT2","ARHGEF16"
"RHOT2","VAV1"
"RHOT2","ARHGAP9"
"RHOT2","SOS1"
"RHOT2","RHOBTB1"
"PORCN","WNT11"
"RPLP2","RPL14"
"RPLP2","EXOSC3"
"RPLP2","DDOST"
"RPLP2","RPL10"
"RPLP2","RPL7"
"RPLP2","RPS21"
"RPLP2","RPL27A"
"RPLP2","RPL11"
"RPLP2","RPS2"
"RPLP2","RPL13A"
"RPLP2","GSPT2"
"RPLP2","RPL37A"
"RPLP2","RPL41"
"RPLP2","RPLP0"
"RPLP2","RPL36AL"
"RPLP2","RPL18"
"RPLP2","EEF1G"
"RPLP2","RPL32"
"RPLP2","EIF4A2"
"RPLP2","EIF5A"
"RPLP2","FAU"
"NDUFV1","MDH2"
"NDUFV1","RNASET2"
"NDUFV1","POR"
"NDUFV1","UQCRQ"
"NDUFV1","SDHC"
"NDUFV1","NDUFA3"
"NDUFV1","SLC9A3R2"
"KIF1A","PPFIA3"
"KIF1A","KIFC1"
"KIF1A","SURF4"
"KIF1A","OBSCN"
"KIF1A","DYNC1H1"
"KIF1A","KIF25"
"KIF1A","WDTC1"
"KIF1A","GIT1"
"EXOSC3","ZFP36L1"
"EXOSC3","RPLP0"
"EXOSC3","RPL14"
"EXOSC3","RPL32"
"EXOSC3","KHSRP"
"EXOSC3","KPNA6"
"EXOSC3","RPL7"
"EXOSC3","RPL27A"
"EXOSC3","RPL11"
"EXOSC3","RPS2"
"EXOSC3","RPL41"
"EXOSC3","RPL36AL"
"EXOSC3","RPL18"
"EXOSC3","RPL13A"
"EXOSC3","RPL10"
"EXOSC3","RPL37A"
"UTS2R","GNB1"
"UTS2R","P2RY11"
"UTS2R","EVX1"
"UTS2R","ZFPM1"
"CRTAP","COL9A3"
"P2RY11","GNB1"
"P2RY11","FSHR"
"P2RY11","ADM2"
"P2RY11","HTR4"
"P2RY11","WDTC1"
"P2RY11","ENTPD2"
"P2RY11","GPR20"
"ANP32E","RPS2"
"ANP32E","H2AFY"
"POLR2L","ENTPD2"
"POLR2L","CTNNBL1"
"POLR2L","UBL5"
"POLR2L","BAZ1B"
"POLR2L","SP1"
"POLR2L","MYBBP1A"
"POLR2L","PCBP2"
"POLR2L","GTF2F1"
"POLR2L","LSM2"
"POLR2L","POLR2J2"
"POLR2L","RPL18"
"POLR2L","TAF1C"
"POLR2L","CPSF1"
"POLR2L","XAB2"
"POLR2L","ZMAT5"
"IL32","TNF"
"STK11","WDR6"
"STK11","WDTC1"
"STK11","EIF4EBP1"
"STK11","CRTC2"
"WNT11","ALX4"
"WNT11","TCF7"
"WNT11","GNB1"
"CNDP2","GCLM"
"CNDP2","GLUD2"
"ODF3","PFDN2"
"ODF3","ODF4"
"EIF4A2","RPS21"
"EIF4A2","RPL27A"
"EIF4A2","RPL11"
"EIF4A2","EIF4EBP1"
"EIF4A2","RPL13A"
"EIF4A2","EIF4G3"
"EIF4A2","RPL37A"
"EIF4A2","RPL14"
"EIF4A2","RPL32"
"EIF4A2","EIF5A"
"EIF4A2","FKBP1C"
"EIF4A2","FTSJ3"
"EIF4A2","RPL7"
"EIF4A2","PCBP2"
"EIF4A2","RPS2"
"EIF4A2","RPL18"
"EIF4A2","RPL36AL"
"EIF4A2","RPL10"
"EIF4A2","RPLP0"
"EIF4A2","RPL41"
"EIF4A2","EEF1G"
"EIF4A2","FAU"
"THOC6","CPSF1"
"TACC3","INCENP"
"TACC3","FOXM1"
"ZFPM1","STAT5A"
"ZFPM1","MTA1"
"ZFPM1","GATA2"
"ARFRP1","WDTC1"
"ARFRP1","DNAJB2"
"ARFRP1","LSMD1"
"ARFRP1","TGOLN2"
"LIMS2","OBSCN"
"MDH2","TXNRD2"
"MDH2","PGK1"
"MDH2","EEF1G"
"MDH2","GLUD2"
"MDH2","SDHC"
"MDH2","ATP5G2"
"MDH2","IDH2"
"MYT1","SIN3B"
"TSEN54","CPSF1"
"GLUD2","IDH2"
"GLUD2","PGK1"
"GLUD2","GCLM"
"CNGA2","CALML5"
"FOXK1","SUDS3"
"OR4C46","GNB1"
"STAC3","NUMA1"
"SP1","KLF6"
"SP1","ACTA1"
"SP1","GTF2F1"
"SP1","CEBPA"
"SP1","SDHC"
"SP1","NFKB2"
"SP1","CRABP2"
"SP1","FOXM1"
"SP1","NR5A1"
"SP1","TNF"
"SP1","PPP2R4"
"SP1","BBC3"
"SP1","APOL3"
"IRF7","SOCS1"
"IRF7","ADAR"
"IRF7","TRIM46"
"IRF7","HLA-DQA2"
"IRF7","EIF4EBP1"
"IRF7","GTF2F1"
"IRF7","STAT4"
"IRF7","IRF2"
"IRF7","IFITM1"
"IRF7","IFI30"
"IRF7","HLA-DRA"
"IRF7","TRIM22"
"IRF7","TNF"
"IRF7","TRIM3"
"IRF7","HLA-DRB1"
"IRF7","HLA-G"
"IRF7","UBE2V1"
"IRF7","IFIT2"
"SOCS1","RNF130"
"SOCS1","TNF"
"SOCS1","VAV1"
"SOCS1","PIM2"
"SOCS1","UBE2V1"
"SOCS1","STAT5A"
"SOCS1","STAT4"
"SOCS1","MIB2"
"SOCS1","ASB2"
"SOCS1","CXCR4"
"SOCS1","HECTD3"
"PPAP2C","LPHN1"
"PPAP2C","AGPAT1"
"PPAP2C","MGAM"
"CD300E","ZCWPW1"
"NPW","CXCR4"
"NPW","CORT"
"NPW","GRM4"
"NPW","GNB1"
"DNAH11","TUBB"
"DNAH11","KIFC1"
"DNAH11","KIF25"
"DNAH11","DYNC1H1"
"DNAH11","ACTA1"
"KRTAP11-1","KRTAP23-1"
"KRTAP11-1","KRTAP19-6"
"KRTAP11-1","KRTAP6-2"
"KRTAP11-1","KRTAP6-3"
"IFITM1","ADAR"
"IFITM1","TRIM22"
"IFITM1","IRF2"
"IFITM1","HLA-G"
"IFITM1","IFIT2"
"TSSC4","IGF2R"
"TSSC4","CDKN1C"
"DGCR6","PRODH"
"DGCR6","TBX1"
"IDH2","CEBPA"
"IDH2","TXNRD2"
"IDH2","WDTC1"
"IDH2","ECHS1"
"IDH2","UGP2"
"EEF1G","RPL7"
"EEF1G","RANGAP1"
"EEF1G","RPL36AL"
"EEF1G","RPL27A"
"EEF1G","RPL11"
"EEF1G","RTN4RL2"
"EEF1G","RPL13A"
"EEF1G","GSPT2"
"EEF1G","NPM3"
"EEF1G","RPL37A"
"EEF1G","TUBB"
"EEF1G","OPTC"
"EEF1G","RPS2"
"EEF1G","IGFALS"
"EEF1G","RPLP0"
"EEF1G","RPL14"
"EEF1G","RPL32"
"EEF1G","CALML5"
"EEF1G","EIF5A"
"EEF1G","RPL18"
"EEF1G","PGK1"
"EEF1G","GNL1"
"EEF1G","RPL10"
"EEF1G","SDSL"
"EEF1G","FAU"
"LSMD1","LSM2"
"EPHB3","AP2A1"
"EPHB3","ARPC4"
"EPHB3","ARPC5"
"EPHB3","TCF7"
"EPHB3","LIMK2"
"EPHB3","GIT1"
"EPHB3","EFNA4"
"TNFAIP2","MIB2"
"ALAS2","SARDH"
"ALAS2","HBD"
"ALAS2","GCAT"
"ALX4","EXT2"
"LAMP1","VPS28"
"LAMP1","KIR2DL1"
"LAMP1","TGOLN2"
"LAMP1","TNF"
"LAMP1","SQSTM1"
"LAMP1","IGF2R"
"RAB11B","RAB5B"
"RAB11B","MYO18B"
"RAB11B","RAB5C"
"RAB11B","PIP5K1C"
"RAB11B","ARL16"
"MTA1","PIAS3"
"MTA1","TAF1C"
"VWCE","DLG5"
"CACNA1H","CACNA1A"
"CACNA1H","RASGRP2"
"CACNA1H","CACNA2D4"
"CACNA1H","PPP2R4"
"CACNA1H","CALML5"
"KRTAP6-2","KRTAP19-6"
"KRTAP6-2","KRTAP23-1"
"KRTAP6-2","KRTAP6-3"
"MYO18B","ACTA1"
"MYO18B","CALML5"
"MYO18B","TPM2"
"MYO18B","MYL6"
"TRIM46","HLA-DRA"
"TRIM46","HLA-DRB1"
"TRIM46","IFI30"
"TRIM46","HLA-DQA2"
"TRIM46","HLA-G"
"TRIM46","IRF2"
"BCL9L","TCF7"
"PIP5K1C","PIK3R5"
"PIP5K1C","PLCD1"
"PIP5K1C","DNM2"
"RTN4RL2","GNB1"
"RTN4RL2","DIRAS3"
"RTN4RL2","DIRAS2"
"OR6N1","GNB1"
"PPFIA3","GIT1"
"PPFIA3","DOC2A"
"EIF5A","RPL18"
"EIF5A","RPL36AL"
"EIF5A","RPL7"
"EIF5A","RPL27A"
"EIF5A","RPL11"
"EIF5A","RPS2"
"EIF5A","RPL13A"
"EIF5A","PGK1"
"EIF5A","RPL10"
"EIF5A","RPL37A"
"EIF5A","RPLP0"
"EIF5A","RPL14"
"KIR2DL1","HLA-G"
"FGD3","RHOG"
"FGD3","RHOBTB1"
"TNNI1","MYL6"
"TNNI1","TNNT2"
"TNNI1","KCNIP2"
"TNNI1","ACTA1"
"TNNI1","CALML5"
"TNNI1","TPM2"
"KCNE1","KCNJ11"
"KCNE1","TH"
"KCNE1","KCNIP2"
"KCNE1","PCNT"
"KCNE1","MICAL1"
"ZFP36L1","KHSRP"
"ISYNA1","ECHS1"
"ISYNA1","MSN"
"DNAJB2","GSPT2"
"STARD7","NR5A1"
"RHOBTB1","OBSCN"
"RHOBTB1","VAV1"
"RHOBTB1","ARHGEF16"
"RHOBTB1","RHOG"
"RHOBTB1","SOS1"
"RHOBTB1","ACTA1"
"RHOBTB1","ARHGAP9"
"UGP2","SLC37A1"
"UGP2","MGAM"
"UGP2","WDTC1"
"RASGRP2","CACNA2D4"
"RASGRP2","CACNA1A"
"TUBB","FAU"
"TUBB","AZI1"
"TUBB","PCNT"
"TUBB","KIFC1"
"TUBB","ACTA1"
"TUBB","CALML5"
"TUBB","TBCA"
"TUBB","OBSCN"
"TUBB","DYNC1H1"
"TUBB","KIF25"
"TUBB","PLP2"
"TUBB","CSNK1E"
"RPLP0","RPL37A"
"RPLP0","RPL41"
"RPLP0","RPL32"
"RPLP0","FTSJ3"
"RPLP0","RPL10"
"RPLP0","RPL7"
"RPLP0","RPS21"
"RPLP0","RPL27A"
"RPLP0","RPL11"
"RPLP0","MIB2"
"RPLP0","RPS2"
"RPLP0","DDOST"
"RPLP0","RPL36AL"
"RPLP0","RPL18"
"RPLP0","RPL13A"
"RPLP0","ATP5G2"
"RPLP0","PGK1"
"RPLP0","GNL1"
"RPLP0","GSPT2"
"RPLP0","RPL14"
"RPLP0","FAU"
"PLAUR","TBCA"
"PLAUR","HCK"
"PLAUR","IGF2R"
"PLAUR","TNF"
"PLAUR","ADAMTS4"
"PLAUR","FOXM1"
"CPSF1","RANGAP1"
"CPSF1","PCBP2"
"CPSF1","GTF2F1"
"CPSF1","LSM2"
"CPSF1","XAB2"
"CPSF1","CTNNBL1"
"RHOG","SOS1"
"RHOG","OBSCN"
"RHOG","VAV1"
"RHOG","DNM2"
"RHOG","ARHGEF16"
"RHOG","ACTA1"
"RHOG","ARHGAP9"
"RPL7","RPS21"
"RPL7","RPL27A"
"RPL7","RPL11"
"RPL7","RPS2"
"RPL7","DDOST"
"RPL7","RPL36AL"
"RPL7","RPL18"
"RPL7","RPL13A"
"RPL7","GSPT2"
"RPL7","GNL1"
"RPL7","RPL10"
"RPL7","RPL37A"
"RPL7","RPL41"
"RPL7","PPAN"
"RPL7","RPL14"
"RPL7","RPL32"
"RPL7","FAU"
"RPL7","FTSJ3"
"RPL7","MYBBP1A"
"TPST2","KHSRP"
"TPST2","FOXM1"
"UBE2V1","ATP6V1F"
"UBE2V1","MIB2"
"UBE2V1","ASB2"
