"symbol1" "symbol2" "BP"
"FRG1" "MTA2" 0.4295
"FRG1" "MPHOSPH6" 0.6165
"FRG1" "NUDC" 0.13375
"FRG1" "RPL35" 0.636
"FRG1" "PSME4" 0.40625
"FRG1" "CPSF1" 0.85825
"FRG1" "EXOSC3" 0.6375
"FRG1" "LSM7" 0.85825
"FRG1" "PAF1" 0.6425
"FRG1" "CTNNBL1" 0.85825
"FRG1" "XAB2" 0.85825
"FRG1" "LSM2" 0.85825
"FRG1" "FTSJ3" 0.5095
"FSHR" "HTR4" 0.33275
"FSHR" "SCTR" 0.38975
"FSHR" "ADM2" 0.4
"FTL" "MYOG" 0.07825
"FTL" "RPLP0" 0.134
"FTL" "MPHOSPH6" 0.03075
"NR5A1" "PITX1" 0.2495
"NR5A1" "SMARCD3" 0.43525
"NR5A1" "SP1" 0.50875
"NR5A1" "THRA" 0.5855
"NR5A1" "PIAS1" 0.36475
"NR5A1" "THOC2" 0.29075
"GATA2" "SPI1" 0.55825
"GATA2" "STAT3" 0.4485
"GATA2" "TAL1" 0.52975
"GATA2" "HDAC3" 0.429
"GATA2" "ZBTB32" 0.351
"GATA2" "ZFPM1" 0.51525
"GGT1" "GCLM" 0.50325
"GGT1" "GSS" 0.51275
"GGT1" "GSTM1" 0.408
"GGT1" "CSAD" NA
"GJA8" "LIM2" 0
"GCLM" "GSS" 0.58425
"GCLM" "CNDP2" 0.93225
"GLUD2" "GNB2" 0.052
"GLUD2" "GYS1" 0.66725
"GLUD2" "IDH2" 0.55175
"GLUD2" "MDH2" 0.59375
"GLUD2" "PGK1" 0.282
"GLUD2" "PSMA4" 0.33325
"GLUD2" "PSMA7" 0.33325
"GLUD2" "PSMB4" 0.33325
"GLUD2" "PSMC4" 0.26025
"GLUD2" "RRM2" 0.21625
"GLUD2" "SDHC" 0.5325
"GLUD2" "ATP6V1F" 0.0315
"GLUD2" "COX5A" 0.5935
"GNAI2" "GNB1" 0.5515
"GNAI2" "GNB2" 0.5455
"GNAI2" "HCK" 0.3225
"GNAI2" "HRAS" 0.44375
"GNAI2" "KIFC1" 0.0695
"GNAI2" "MYL6" 0.05125
"GNAI2" "NPM1" 0.299
"GNAI2" "PCBP1" 0.1205
"GNAI2" "PCBP2" 0.178
"GNAI2" "PGK1" 0.206
"GNAI2" "PLK1" 0.2765
"GNAI2" "PPIB" 0.19875
"GNAI2" "RPL7" 0.10875
"GNAI2" "RPLP0" 0.1855
"GNAI2" "RPS9" 0.21975
"GNAI2" "SP1" 0.2625
"GNAI2" "ZBED1" 0.4385
"GNAI2" "PTPRU" 0.27
"GNAI2" "ARPC5" 0.24725
"GNAI2" "ARPC1B" 0.2455
"GNAI2" "RGS14" 0.39575
"GNAI2" "ARHGAP17" 0.22725
"GNAI2" "PDCL3" 0.215
"GNAI2" "SLC44A4" 0.1465
"GNAI2" "TUBB" 0.28425
"GNB1" "GNB2" 0.53925
"GNB1" "MARS" 0.32875
"GNB1" "MSN" 0.2845
"GNB1" "NONO" 0.2605
"GNB1" "PCBP2" 0.183
"GNB1" "PEPD" 0.1575
"GNB1" "PGK1" 0.2715
"GNB1" "PLK1" 0.194
"GNB1" "PPIB" 0.213
"GNB1" "PPP3CC" 0.24975
"GNB1" "PSMA7" 0.07925
"GNB1" "PSMB4" 0.07925
"GNB1" "PSMC4" 0.10925
"GNB1" "RAB5C" 0.308
"GNB1" "RPL4" 0.10625
"GNB1" "RPL7" 0.1025
"GNB1" "RPL8" 0.1065
"GNB1" "RPL10" 0.1605
"GNB1" "RPL11" 0.20575
"GNB1" "RPL18" 0.1065
"GNB1" "RPL30" 0.1695
"GNB1" "RPL27A" 0.10625
"GNB1" "RPLP0" 0.21225
"GNB1" "RPLP2" 0.10625
"GNB1" "RPN1" 0.1105
"GNB1" "RPS2" 0.118
"GNB1" "RPS9" 0.159
"GNB1" "SH3GL1" 0.4035
"GNB1" "SURF4" 0.21325
"GNB1" "UGP2" 0.047
"GNB1" "RPL14" 0.1045
"GNB1" "ATP6V1F" 0.30125
"GNB1" "ARPC5" 0.286
"GNB1" "ARPC1B" 0.264
"GNB1" "AGPAT1" 0.2795
"GNB1" "CAMKK2" 0.3935
"GNB1" "USP22" 0.17025
"GNB1" "HARS2" 0.0715
"GNB1" "RPL13A" 0.23225
"GNB1" "PYCR2" 0.2495
"GNB1" "SEC61A1" 0.049
"GNB1" "VPS28" 0.1015
"GNB1" "CAB39" 0.39125
"GNB1" "PPAN" 0.08175
"GNB1" "THOC2" 0.10575
"GNB1" "UBL5" 0.14775
"GNB1" "SMAP1" 0.17425
"GNB1" "YIF1B" 0.07825
"GNB1" "TRAPPC5" 0.0465
"GNB1" "TUBB" 0.25075
"GNB2" "GNL1" 0.37275
"GNB2" "GTF2H4" 0.1805
"GNB2" "MARS" 0.16675
"GNB2" "MYL6" 0.04525
"GNB2" "NONO" 0.1835
"GNB2" "PCBP1" 0.11775
"GNB2" "PGK1" 0.132
"GNB2" "PLK1" 0.1275
"GNB2" "POR" 0.16025
"GNB2" "PPIB" 0.245
"GNB2" "PSMA4" 0.0835
"GNB2" "PSMA7" 0.0835
"GNB2" "PSMB4" 0.0835
"GNB2" "PSMC4" 0.104
"GNB2" "RAB5C" 0.17075
"GNB2" "RPL4" 0.1015
"GNB2" "RPL7" 0.08125
"GNB2" "RPL11" 0.1175
"GNB2" "RPLP0" 0.12525
"GNB2" "RPLP2" 0.1015
"GNB2" "RPN1" 0.12375
"GNB2" "RPS2" 0.1055
"GNB2" "RPS9" 0.12225
"GNB2" "SH3GL1" 0.33625
"GNB2" "STAT3" 0.21525
"GNB2" "STAT5A" 0.16125
"GNB2" "SURF4" 0.146
"GNB2" "RAB11B" 0.11125
"GNB2" "ATP6V1F" 0.1395
"GNB2" "ARPC5" 0.204
"GNB2" "ARPC1B" 0.23025
"GNB2" "PRMT5" 0.1315
"GNB2" "CAMKK2" 0.2485
"GNB2" "GABARAP" 0.1745
"GNB2" "HARS2" 0.081
"GNB2" "RPL13A" 0.1435
"GNB2" "TIMM13" 0.0345
"GNB2" "ANAPC2" 0.10675
"GNB2" "SEC61A1" 0.01875
"GNB2" "FIS1" 0.12925
"GNB2" "VPS28" 0.074
"GNB2" "PPAN" 0.03525
"GNB2" "LSM2" 0.10775
"GNB2" "UBL5" 0.15075
"GNB2" "SMAP1" 0.1185
"GNB2" "PDCL3" 0.15225
"GNB2" "FTSJ3" 0.031
"GNB2" "TRAPPC5" 0.04625
"GNB2" "TUBB" 0.163
"GNB2" "POLR2J2" NA
"GNB2" "TUBB2B" 0.121
"GNL1" "P2RY11" 0.414
"GNL1" "RANGAP1" 0.09825
"GNL1" "RPL4" 0.13125
"GNL1" "RPL7" 0.11675
"GNL1" "RPL10" 0.16725
"GNL1" "RPL11" 0.17675
"GNL1" "RPL15" 0.129
"GNL1" "RPL30" 0.19325
"GNL1" "RPL27A" 0.13125
"GNL1" "RPL32" 0.129
"GNL1" "RPLP0" 0.18625
"GNL1" "RPLP2" 0.13125
"GNL1" "RPS2" 0.13975
"GNL1" "RPS9" 0.15775
"GNL1" "RPS23" 0.113
"GNL1" "EIF4G3" 0.22775
"GNL1" "RPL14" 0.123
"GNL1" "MYBBP1A" 0.2945
"GNL1" "RPL13A" 0.25925
"GNL1" "KPNA6" 0.026
"GNL1" "GSPT2" 0.12625
"GNL1" "CPSF1" 0.09275
"GNL1" "PRMT8" 0.1635
"GNL1" "PPAN" 0.08175
"GNL1" "SH3GLB2" NA
"GNL1" "ZNF598" 0.12775
"GNL1" "FTSJ3" 0.055
"GP9" "ITGA2B" 0.1315
"GP9" "VWF" 0.556
"UTS2R" "FFAR2" 0.34075
"UTS2R" "PLCB2" 0.41125
"UTS2R" "PLCB3" 0.59925
"UTS2R" "RGS2" 0.503
"UTS2R" "PROK2" 0.41375
"FFAR2" "PLCB2" 0.24775
"FFAR2" "PLCB3" 0.2985
"FFAR2" "RGS2" 0.2765
"FFAR2" "PROK2" 0.41175
"GRN" "HK3" 0.4055
"GRN" "NPM1" 0.2575
"GRN" "IFI30" 0.40075
"GRN" "SEC61A1" 0.21475
"GRM4" "NPY" 0.447
"GRM4" "CXCR4" 0.3965
"GRM4" "RGS14" 0.4155
"GRM4" "NPW" 0.43025
"GSS" "GSTM1" 0.36775
"GSS" "IRF3" 0.309
"GSS" "MSN" 0.157
"GSS" "CNDP2" 0.93225
"GTF2F1" "GTF2H4" 0.5805
"GTF2F1" "IRF2" 0.5735
"GTF2F1" "IRF3" 0.4645
"GTF2F1" "IRF7" 0.44
"GTF2F1" "PCBP1" 0.541
"GTF2F1" "PCBP2" 0.54425
"GTF2F1" "POLR2L" 0.716
"GTF2F1" "PSMA7" 0.2405
"GTF2F1" "PSMB4" 0.2405
"GTF2F1" "SRF" 0.416
"GTF2F1" "SF3A2" 0.506
"GTF2F1" "HDAC3" 0.384
"GTF2F1" "MTA2" 0.37375
"GTF2F1" "PRMT5" 0.30975
"GTF2F1" "NUDC" 0.12
"GTF2F1" "CPSF1" 0.4685
"GTF2F1" "PAF1" 0.52125
"GTF2F1" "XAB2" 0.545
"GTF2F1" "MUS81" 0.3715
"GTF2F1" "TUBB" 0.19075
"GTF2F1" "POLR2J2" NA
"GTF2H4" "MARS" 0.413
"GTF2H4" "NONO" 0.38175
"GTF2H4" "NPM1" 0.439
"GTF2H4" "P2RY11" 0.2635
"GTF2H4" "POLR2L" 0.74125
"GTF2H4" "PPIB" 0.1505
"GTF2H4" "PSMA4" 0.25675
"GTF2H4" "PSMB4" 0.25675
"GTF2H4" "PSMC4" 0.4015
"GTF2H4" "RPL4" 0.35325
"GTF2H4" "RPLP2" 0.35325
"GTF2H4" "RPN1" 0.33975
"GTF2H4" "RPS2" 0.369
"GTF2H4" "SH3GL1" 0.24025
"GTF2H4" "USP5" 0.2355
"GTF2H4" "SF3A2" 0.42625
"GTF2H4" "CLPP" 0.25125
"GTF2H4" "HDAC3" 0.39025
"GTF2H4" "ZBED1" 0.72425
"GTF2H4" "PRMT5" 0.331
"GTF2H4" "ZNHIT1" 0.23225
"GTF2H4" "MYBBP1A" 0.4225
"GTF2H4" "POLD3" 0.6215
"GTF2H4" "RPL35" 0.36175
"GTF2H4" "USP22" 0.37025
"GTF2H4" "HARS2" 0.34425
"GTF2H4" "GSPT2" 0.3725
"GTF2H4" "TIMM13" 0.066
"GTF2H4" "ANAPC2" 0.19125
"GTF2H4" "CPSF1" 0.4755
"GTF2H4" "PYCR2" 0.3735
"GTF2H4" "PAF1" 0.46975
"GTF2H4" "PPAN" 0.438
"GTF2H4" "XAB2" 0.64125
"GTF2H4" "MUS81" 0.5295
"GTF2H4" "FTSJ3" 0.276
"GTF2H4" "TRAPPC5" 0.09925
"GTF2H4" "TUBB" 0.22825
"GTF2H4" "POLR2J2" NA
"GYS1" "MDH2" 0.7465
"GYS1" "UGP2" 0.911
"GYS1" "GABARAP" 0.1405
"GYS1" "DNAJC9" 0
"GYS1" "SLC44A4" 0.21
"HBD" "HBE1" 0.89575
"HBD" "HBQ1" 0.72775
"HBD" "HBZ" 0.72775
"HBD" "CYGB" 0.18775
"HBE1" "HBQ1" 0.72775
"HBE1" "HBZ" 0.72775
"HBZ" "SP1" 0.14225
"HCFC1" "IRF2" 0.48175
"HCFC1" "NONO" 0.346
"HCFC1" "SP1" 0.49475
"HCFC1" "SAP30" 0.80275
"HCFC1" "MTA1" 0.4505
"HCFC1" "MTA2" 0.48975
"HCFC1" "SIN3B" 0.48125
"HCFC1" "ANAPC2" 0.284
"HCFC1" "SUDS3" 0.4885
"HCK" "HRAS" 0.54725
"HCK" "IL6R" 0.5335
"HCK" "IRF2" 0.4545
"HCK" "MSN" 0.48375
"HCK" "PLAUR" 0.52325
"HCK" "RPL10" 0.32475
"HCK" "SOS1" 0.531
"HCK" "STAT3" 0.5095
"HCK" "VAV1" 0.487
"HCK" "ADAM15" 0.41725
"HCK" "PSTPIP1" 0.33175
"HCK" "ARPC1B" 0.3995
"HCK" "TNK2" 0.53675
"HCK" "SH3BP1" 0.41175
"HCK" "ILKAP" NA
"HINT1" "MDH2" 0.317
"HINT1" "NDUFB7" 0.28925
"HINT1" "NDUFB10" 0.28925
"HINT1" "NDUFV1" 0.34
"HINT1" "P2RY11" 0.3575
"HINT1" "PGK1" 0.3945
"HINT1" "POLR2L" 0.486
"HINT1" "PPIB" 0.15925
"HINT1" "PSMA4" 0.3685
"HINT1" "PSMA7" 0.3685
"HINT1" "PSMB4" 0.3685
"HINT1" "PSMC4" 0.33025
"HINT1" "RPL11" 0.39125
"HINT1" "RPL32" 0.4025
"HINT1" "RPL36AL" NA
"HINT1" "RPS2" 0.403
"HINT1" "RPS9" 0.406
"HINT1" "RPS23" 0.362
"HINT1" "SP1" 0.4825
"HINT1" "TBCA" 0.1335
"HINT1" "UQCRC2" 0.328
"HINT1" "CLPP" 0.36
"HINT1" "SAP30" 0.80275
"HINT1" "HDAC3" 0.3905
"HINT1" "RPL14" 0.3705
"HINT1" "MTA2" 0.32975
"HINT1" "ATP6V1F" 0.19125
"HINT1" "NUDC" 0.141
"HINT1" "RPL35" 0.39175
"HINT1" "DNAJC9" 0.09075
"HINT1" "RPL13A" 0.42125
"HINT1" "TXN2" 0.39375
"HINT1" "TIMM13" 0.06225
"HINT1" "UQCRQ" 0.521
"HINT1" "CHCHD2" 0.3845
"HINT1" "LSM7" 0.39775
"HINT1" "MRPL16" 0.32375
"HINT1" "PPAN" 0.08175
"HINT1" "UBL5" 0.361
"HINT1" "MRPL17" 0.27975
"HINT1" "MRPL21" 0.27975
"HK3" "UGP2" 0.44425
"HLA-DMA" "HLA-DQA2" 0.6025
"HLA-DMA" "HLA-DRA" 0.662
"HLA-DMA" "HLA-DRB1" 0.701
"HLA-DMA" "HLA-G" 0.39925
"HLA-DMA" "VAMP8" 0.29275
"HLA-DMA" "IFI30" 0.72875
"HLA-DQA2" "HLA-DRB1" 0.834
"HLA-DQA2" "HLA-G" 0.62375
"HLA-DRA" "HLA-DRB1" 0.81025
"HLA-DRB1" "HLA-G" 0.589
"HLA-DRB1" "IRF2" 0.4415
"HLA-DRB1" "IRF3" 0.3555
"HLA-DRB1" "IRF7" 0.374
"HLA-DRB1" "MSN" 0.24225
"HLA-DRB1" "CXCR4" 0.31475
"HLA-DRB1" "IFI30" 0.78975
"HLA-DRB1" "OSBPL1A" 0.4
"HLA-G" "KIR2DL1" 0.553
"HLA-G" "SEC61A1" 0.0505
"HMGN2" "RPL4" 0
"HMGN2" "RPL7" 0
"HMGN2" "RPL8" 0
"HMGN2" "RPLP0" 0
"HMGN2" "RPLP2" 0
"HMGN2" "RPS2" 0
"TLX1" "PPP2R5A" NA
"HOXC4" "NCK2" 0.2765
"HRAS" "ITGB4" 0.33475
"HRAS" "NPM1" 0.5625
"HRAS" "PRKCG" 0.44575
"HRAS" "RAB5B" 0.3075
"HRAS" "SOS1" 0.5435
"HRAS" "STK11" 0.543
"HRAS" "TP73" 0.52175
"HRAS" "TSC2" 0.523
"HRAS" "VAV1" 0.49525
"HRAS" "SOCS1" 0.44075
"HRAS" "SLC9A3R2" 0.462
"HRAS" "RASGRP2" 0.4585
"HRAS" "RABAC1" NA
"HRAS" "RGS14" 0.451
"HRAS" "FRS3" 0.43375
"DNAJB2" "FIS1" 0.3275
"HSPB1" "NPM1" 0.38175
"HSPB1" "PSMA4" 0.222
"HSPB1" "PSMA7" 0.222
"HSPB1" "PSMB4" 0.222
"HSPB1" "PSMC4" 0.23225
"HSPB1" "STAT3" 0.47775
"HSPB1" "TNF" 0.51725
"HSPB1" "UNG" 0.27075
"HSPB1" "SQSTM1" 0.48425
"HSPB1" "PSME4" 0.33
"HTR3A" "HTR4" 0.45375
"HTR4" "SCTR" 0.56875
"HTR4" "ADM2" 0.423
"IDH2" "MDH2" 0.6835
"IDH2" "NDUFB10" 0.39125
"IDH2" "NDUFV1" 0.449
"IDH2" "PEPD" 0.5425
"IDH2" "PPIB" 0.07125
"IDH2" "PSMA4" 0.21225
"IDH2" "PSMA7" 0.21225
"IDH2" "PSMC4" 0.2325
"IDH2" "RPL4" 0.19425
"IDH2" "RPL11" 0.1465
"IDH2" "RPLP0" 0.169
"IDH2" "RPLP2" 0.19425
"IDH2" "MRPS12" 0.21475
"IDH2" "RPS2" 0.20075
"IDH2" "RPS9" 0.1865
"IDH2" "SDHC" 0.58425
"IDH2" "UGP2" 0.524
"IDH2" "UQCRC2" 0.48975
"IDH2" "CLPP" 0.20075
"IDH2" "RPL14" 0.18325
"IDH2" "COX5A" 0.7645
"IDH2" "CCS" 0.119
"IDH2" "RPL35" 0.193
"IDH2" "GABARAP" 0.11325
"IDH2" "TIMM13" 0.01775
"IDH2" "FIS1" 0.06975
"IDH2" "MRPL17" 0.15725
"IDH2" "TRAPPC5" 0.0235
"IDH2" "TUBB" 0.08075
"IFIT2" "IRF2" 0.5335
"IFIT2" "IRF3" 0.50925
"IFIT2" "IRF7" 0.4555
"IGF2R" "LAMP1" 0.49975
"IGF2R" "MSN" 0.32375
"IGF2R" "PLAUR" 0.507
"IGF2R" "RPL8" 0.19775
"IGF2R" "RPN1" 0.1175
"IGF2R" "SLC1A5" 0.2405
"IGF2R" "VAMP8" 0.46275
"IGF2R" "RPL14" 0.23925
"IGF2R" "TGOLN2" 0.25825
"IGF2R" "SEC61A1" 0.22075
"IL6R" "SOS1" 0.48575
"IL6R" "STAT3" 0.50675
"IL6R" "PIAS1" 0.48025
"IL7R" "ITGA2B" 0.33325
"IL7R" "MSN" 0.3355
"IL7R" "SPI1" 0.36725
"IL7R" "STAT3" 0.42475
"IL7R" "STAT5A" 0.4245
"IL13" "STAT4" 0.40325
"INCENP" "KIFC1" 0.594
"INCENP" "PLK1" 0.3335
"INCENP" "RANGAP1" 0.01925
"INCENP" "TACC3" 0.4125
"INCENP" "POLD3" 0.0995
"INCENP" "NUDC" 0.0835
"INCENP" "CENPH" 0.02775
"INCENP" "TUBB" 0.331
"IRF2" "IRF3" 0.58575
"IRF2" "IRF7" 0.58725
"IRF2" "SPI1" 0.5285
"IRF2" "CXCR4" 0.4595
"IRF2" "IFI30" 0.43625
"IRF2" "FOXK1" 0.359
"IRF2" "IRF2BP2" 0.261
"IRF3" "IRF7" 0.80975
"IRF3" "PITX1" 0.11975
"IRF3" "PPIB" 0.23225
"IRF3" "STAT3" 0.46025
"IRF3" "KHSRP" 0.39575
"IRF3" "SOCS1" 0.426
"IRF3" "RIPK1" 0.5385
"IRF3" "HDAC3" 0.3985
"IRF3" "IFI30" 0.308
"IRF7" "UBE2V1" 0.48875
"IRF7" "RIPK1" 0.505
"IRF7" "IFI30" 0.31425
"ITGA2B" "ITGB4" 0.34825
"ITGA2B" "PF4" 0.371
"ITGA2B" "SOS1" 0.34525
"ITGA2B" "STAT5A" 0.181
"ITGA2B" "VWF" 0.35975
"ITGA2B" "GIT1" 0.17125
"ITGB4" "LAMA5" 0.56975
"KIFC1" "P2RY11" 0.05
"KIFC1" "PCBP1" 0.091
"KIFC1" "PCNT" 0.67425
"KIFC1" "PLK1" 0.41525
"KIFC1" "POLR2L" 0.05875
"KIFC1" "PPIB" 0.01525
"KIFC1" "PSMA4" 0.0495
"KIFC1" "PSMC4" 0.15175
"KIFC1" "RANGAP1" 0.11275
"KIFC1" "RPL4" 0.14525
"KIFC1" "RPL18" 0.13225
"KIFC1" "RPLP0" 0.2205
"KIFC1" "RPLP2" 0.14525
"KIFC1" "RPN1" 0.09425
"KIFC1" "RPS9" 0.20425
"KIFC1" "RRM2" 0.37125
"KIFC1" "SH3GL1" 0.1075
"KIFC1" "TBCA" 0.04725
"KIFC1" "HDAC3" 0.284
"KIFC1" "PKMYT1" 0.526
"KIFC1" "NUBP2" 0.32725
"KIFC1" "TACC3" 0.63675
"KIFC1" "POLD3" 0.1985
"KIFC1" "NUDC" 0.0815
"KIFC1" "TUBGCP2" 0.63725
"KIFC1" "DNAJC9" 0
"KIFC1" "TIMM13" 0.2515
"KIFC1" "PPAN" 0.50525
"KIFC1" "CHTF18" 0.02575
"KIFC1" "MUS81" 0.29875
"KIFC1" "TRAPPC5" 0.39675
"KIFC1" "TUBB" 0.5195
"KIFC1" "TUBB2B" 0.6555
"LAMA5" "RAPSN" 0.14875
"LAMA5" "SPARC" 0.5115
"LAMA5" "CRTAP" 0.0575
"LAMP1" "PPIB" 0.18175
"LAMP1" "RAB5B" 0.5025
"LAMP1" "RAB5C" 0.51025
"LAMP1" "RPN1" 0.05475
"LAMP1" "SLC3A2" 0.2815
"LAMP1" "STAT3" 0.255
"LAMP1" "VAMP8" 0.456
"LAMP1" "GABARAP" 0.2825
"LAMP1" "SEC61A1" 0.35975
"LAMP1" "VPS37C" 0.2165
"LIMK2" "POR" 0.17825
"LIMK2" "ILKAP" NA
"FADS3" "FADS2" 0.718
"LSS" "POR" 0.137
"LSS" "FADS2" 0.323
"LSS" "AGPAT1" 0.39425
"MARS" "MDH2" 0.229
"MARS" "NFKB2" 0.321
"MARS" "NONO" 0.28675
"MARS" "P2RY11" 0.29875
"MARS" "PCBP1" 0.2445
"MARS" "PCBP2" 0.266
"MARS" "PLK1" 0.16325
"MARS" "POLR2L" 0.52625
"MARS" "PSMA4" 0.1915
"MARS" "PSMA7" 0.1915
"MARS" "PSMB4" 0.1915
"MARS" "PSMC4" 0.22475
"MARS" "RANGAP1" 0.034
"MARS" "RPL4" 0.30025
"MARS" "RPL7" 0.381
"MARS" "RPL8" 0.321
"MARS" "RPL10" 0.28625
"MARS" "RPL11" 0.305
"MARS" "RPL15" 0.321
"MARS" "RPL18" 0.321
"MARS" "RPL30" 0.345
"MARS" "RPL27A" 0.30025
"MARS" "RPL32" 0.321
"MARS" "RPL36AL" NA
"MARS" "RPL37" 0.30025
"MARS" "RPLP0" 0.37425
"MARS" "RPLP2" 0.30025
"MARS" "RPN1" 0.252
"MARS" "RPS2" 0.385
"MARS" "RPS9" 0.38525
"MARS" "RPS23" 0.307
"MARS" "UQCRC2" 0.17075
"MARS" "CLPP" 0.168
"MARS" "EIF4G3" 0.56125
"MARS" "RPL14" 0.366
"MARS" "ZBED1" 0.50975
"MARS" "ATP6V1F" 0.25525
"MARS" "NUBP2" 0.10375
"MARS" "PRMT5" 0.18575
"MARS" "MYBBP1A" 0.34225
"MARS" "AGPAT1" 0.2935
"MARS" "NUDC" 0.0645
"MARS" "TUBGCP2" 0.046
"MARS" "WDR6" 0.0955
"MARS" "RPL35" 0.36375
"MARS" "PDAP1" 0.2165
"MARS" "PSME4" 0.30975
"MARS" "SIN3B" 0.2155
"MARS" "HARS2" 0.473
"MARS" "RPL13A" 0.42375
"MARS" "KPNA6" 0
"MARS" "HSPBP1" 0.14875
"MARS" "GSPT2" 0.3105
"MARS" "TIMM13" 0.0225
"MARS" "CPSF1" 0.20725
"MARS" "PYCR2" 0.44375
"MARS" "SEC61A1" 0.016
"MARS" "EXOSC3" 0.3955
"MARS" "PCBP3" 0.3705
"MARS" "PAF1" 0.3185
"MARS" "MRPL16" 0.308
"MARS" "PRMT8" 0.23075
"MARS" "PPAN" 0.02725
"MARS" "EXOSC5" 0.4085
"MARS" "XAB2" 0.33275
"MARS" "THOC2" 0.13625
"MARS" "LSM2" 0.18825
"MARS" "SMAP1" 0.0755
"MARS" "CHTF18" 0.28275
"MARS" "PDCL3" 0.15425
"MARS" "MUS81" 0.34575
"MARS" "ZNF598" 0.229
"MARS" "FTSJ3" 0.3735
"MARS" "TRAPPC5" 0.02375
"MARS" "TUBB" 0.142
"MARS" "POLR2J2" NA
"MCL1" "STAT3" 0.461
"MCL1" "STAT5A" 0.327
"MCL1" "HRK" 0.4225
"MCL1" "BBC3" 0.52425
"MDH2" "NDUFA3" 0.4485
"MDH2" "NDUFB7" 0.4485
"MDH2" "NDUFB10" 0.4485
"MDH2" "NDUFV1" 0.5055
"MDH2" "PCBP1" 0.22175
"MDH2" "PEPD" 0.5425
"MDH2" "PGK1" 0.34325
"MDH2" "PPIB" 0.08825
"MDH2" "PSMA4" 0.273
"MDH2" "PSMB4" 0.273
"MDH2" "PSMC4" 0.28425
"MDH2" "RPL4" 0.23625
"MDH2" "RPLP0" 0.20675
"MDH2" "RPLP2" 0.23625
"MDH2" "MRPS12" 0.27575
"MDH2" "RPS2" 0.23875
"MDH2" "RPS9" 0.21475
"MDH2" "SDHC" 0.5955
"MDH2" "SET" 0.2905
"MDH2" "UGP2" 0.54325
"MDH2" "UQCRC2" 0.5675
"MDH2" "CLPP" 0.23675
"MDH2" "NIPSNAP1" 0
"MDH2" "RPL14" 0.211
"MDH2" "COX7A2L" 0.364
"MDH2" "RAB11B" 0.08175
"MDH2" "COX5A" 0.8025
"MDH2" "PRMT5" 0.1515
"MDH2" "NUDC" 0.06725
"MDH2" "RPL35" 0.22425
"MDH2" "PDAP1" 0.0835
"MDH2" "TXN2" 0.389
"MDH2" "TIMM13" 0.0185
"MDH2" "UQCRQ" 0.69575
"MDH2" "CPSF1" 0.1755
"MDH2" "PYCR2" 0.3695
"MDH2" "FIS1" 0.0765
"MDH2" "CHCHD2" 0.19325
"MDH2" "VPS28" 0.14525
"MDH2" "ISYNA1" 0.367
"MDH2" "NDUFB11" 0.029
"MDH2" "MRPL17" 0.20325
"MDH2" "MRPS24" 0.2325
"MDH2" "PDCL3" 0.17575
"MDH2" "CHCHD4" 0.22075
"MDH2" "TUBB" 0.082
"MEF2D" "MYOG" 0.48675
"MEF2D" "PPP3CC" 0.13975
"MEF2D" "SP1" 0.4975
"MEF2D" "HDAC3" 0.30475
"MEF2D" "PRMT5" 0.2575
"MFNG" "LHX2" 0.31425
"MSI1" "PRMT8" 0.1165
"MSN" "MYL6" 0.17125
"MSN" "NPM1" 0.409
"MSN" "PGK1" 0.284
"MSN" "PPIB" 0.16425
"MSN" "RAB5C" 0.3005
"MSN" "RPL4" 0.211
"MSN" "RPL7" 0.2575
"MSN" "RPL8" 0.2175
"MSN" "RPL11" 0.35475
"MSN" "RPL27A" 0.211
"MSN" "RPLP2" 0.211
"MSN" "RPN1" 0.1275
"MSN" "RPS2" 0.258
"MSN" "RPS9" 0.2925
"MSN" "RPS23" 0.253
"MSN" "SELL" 0.403
"MSN" "SET" 0.21675
"MSN" "SPN" 0.50875
"MSN" "STAT3" 0.429
"MSN" "STAT5A" 0.31825
"MSN" "TMSB4X" 0.3475
"MSN" "CXCR4" 0.387
"MSN" "STK24" 0.37575
"MSN" "RPL14" 0.25425
"MSN" "SLC9A3R2" 0.554
"MSN" "ARPC5" 0.372
"MSN" "ARPC1B" 0.277
"MSN" "RPL35" 0.23375
"MSN" "FTSJ3" 0.1125
"MSX1" "SP1" 0.2415
"MSX1" "PIAS1" 0.1725
"MSX1" "LHX2" 0.2915
"MYL2" "MYL3" 0.74775
"MYL2" "TNNI1" 0.586
"MYL2" "TNNI2" 0.60025
"MYL2" "TNNT3" 0.67025
"MYL2" "TPM2" 0.527
"MYL2" "TCAP" 0.64875
"MYL3" "TNNI1" 0.67225
"MYL3" "TNNI2" 0.64525
"MYL3" "TNNT3" 0.8035
"MYL3" "TPM2" 0.72125
"MYL3" "TCAP" 0.54725
"MYL6" "NPM1" 0.049
"MYL6" "PCBP1" 0.0655
"MYL6" "PGK1" 0.20725
"MYL6" "PPIB" 0.1325
"MYL6" "RAB5C" 0.02825
"MYL6" "RPL4" 0.0305
"MYL6" "RPL7" 0.02725
"MYL6" "RPL8" 0.02975
"MYL6" "RPL11" 0.0255
"MYL6" "RPL15" 0.02975
"MYL6" "RPL18" 0.02975
"MYL6" "RPL27A" 0.0305
"MYL6" "RPL36AL" NA
"MYL6" "RPLP0" 0.02875
"MYL6" "RPLP2" 0.0305
"MYL6" "RPS2" 0.03025
"MYL6" "RPS9" 0.03375
