"symbol1"	"symbol2"	"BP"
"EXOSC7"	"RPL30"	0.419
"EXOSC7"	"RPL14"	0.645
"EXOSC7"	"RPL32"	0.463
"EXOSC7"	"KHSRP"	0.582
"EXOSC7"	"KPNA6"	0
"EXOSC7"	"RPS9"	0.597
"EXOSC7"	"RPS2"	0.611
"EXOSC7"	"RPL18"	0.463
"EXOSC7"	"RPL4"	0.473
"EXOSC7"	"RPL36AL"	NA
"DAXX"	"PRAM1"	0.191
"DAXX"	"HDAC3"	0.583
"DAXX"	"NPM1"	0.57
"TMEM115"	"DYNC1H1"	0.303
"TMEM115"	"SERPINB5"	0.472
"TMEM115"	"BET1L"	0.581
"DHH"	"PSMB4"	NA
"DHH"	"PSMA7"	NA
"DHH"	"OS9"	NA
"DHH"	"NR5A1"	NA
"DHH"	"PSME4"	NA
"BIN2"	"CD53"	0.527
"BIN2"	"LPXN"	0.462
"BIN2"	"AP2A1"	0.401
"BIN2"	"SH3GL1"	0.377
"BIN2"	"FYB"	NA
"CSAD"	"TXNRD2"	NA
"CSAD"	"GLUD2"	NA
"UQCRC2"	"SDHC"	0.642
"UQCRC2"	"NDUFB10"	0.699
"UQCRC2"	"NDUFV1"	0.76
"UQCRC2"	"RAB5B"	0.157
"UQCRC2"	"COX5A"	0.837
"UQCRC2"	"RAB5C"	0.176
"UQCRC2"	"TPM2"	0.067
"UQCRC2"	"MDH2"	0.571
"UQCRC2"	"RPL7"	0.282
"UQCRC2"	"UQCRQ"	0.808
"UQCRC2"	"DDOST"	0.294
"UQCRC2"	"RPN1"	0.451
"NDUFB10"	"NDUFV1"	0.99
"NDUFB10"	"UQCRQ"	0.792
"NDUFB10"	"COX5A"	0.787
"NDUFB10"	"NDUFB11"	1
"NDUFB10"	"ACAD9"	0.567
"NDUFB10"	"SDHC"	0.538
"NDUFB10"	"TPM2"	0.138
"NDUFB10"	"NDUFA3"	1
"RASL10B"	"GNB2"	0.194
"RASL10B"	"GP9"	0.265
"RASL10B"	"RTN4RL2"	0.195
"RASL10B"	"ACTA1"	0.162
"RASL10B"	"GNB1"	0.194
"RASL10B"	"OPTC"	NA
"RASL10B"	"LRG1"	0.613
"RASL10B"	"GNAI2"	0.179
"RASL10B"	"IGFALS"	0.357
"EPN3"	"FAU"	NA
"EPN3"	"AP2A1"	NA
"ARRB2"	"RAB5C"	0.336
"ARRB2"	"OR4C46"	1
"ARRB2"	"HRAS"	0.593
"ARRB2"	"AP2A1"	0.414
"ARRB2"	"SYT8"	0.351
"ARRB2"	"OR5A2"	0.396
"ARRB2"	"OR6N1"	NA
"ARRB2"	"ARPC5"	0.45
"ARRB2"	"AKT1"	0.531
"ARRB2"	"ADRBK1"	NA
"ARRB2"	"CXCR4"	0.545
"ARRB2"	"IGFALS"	0.581
"ARRB2"	"RAB5B"	0.33
"ARRB2"	"OR1M1"	1
"ARRB2"	"HCK"	0.525
"ARRB2"	"TGOLN2"	0.487
"ARRB2"	"SH3GL1"	0.485
"ARRB2"	"OR2Z1"	NA
"ARRB2"	"PPP2R4"	NA
"ARRB2"	"ARPC4"	0.365
"ARRB2"	"IGF2R"	0.595
"ARRB2"	"DNM2"	0.613
"PNMT"	"HELT"	0.374
"PNMT"	"TH"	1
"PNMT"	"COMT"	0.874
"PNMT"	"DBH"	1
"PNMT"	"TCAP"	0.028
"PNMT"	"SP1"	0.615
"SH3GL1"	"ARPC4"	0.451
"SH3GL1"	"IGF2R"	0.532
"SH3GL1"	"RAB5C"	0.408
"SH3GL1"	"TNIP1"	0.454
"SH3GL1"	"SYT8"	0.424
"SH3GL1"	"MICAL1"	0.531
"SH3GL1"	"PTMS"	0.406
"SH3GL1"	"ARPC5"	0.496
"SH3GL1"	"AKT1"	0.453
"SH3GL1"	"MTA2"	0.389
"SH3GL1"	"NDP"	0.722
"SH3GL1"	"DNM2"	0.472
"SH3GL1"	"HINT1"	0.659
"SH3GL1"	"AP2A1"	0.326
"SH3GL1"	"PCNT"	0.388
"SH3GL1"	"LPXN"	0.642
"SH3GL1"	"TNFRSF10C"	0.524
"SH3GL1"	"ARR3"	NA
"SH3GL1"	"NES"	0.515
"SH3GL1"	"RAB5B"	0.393
"SH3GL1"	"CYGB"	0.39
"SH3GL1"	"ECE1"	0.274
"SH3GL1"	"TGOLN2"	0.534
"SH3GL1"	"CTNNBL1"	0.475
"SH3GL1"	"MCL1"	0.506
"DNMT3L"	"HIST1H2AC"	0.238
"DNMT3L"	"IGF2R"	0.253
"AKT1"	"ARF1"	0.298
"AKT1"	"TPM2"	0.152
"AKT1"	"MGAM"	0.149
"AKT1"	"IRF3"	0.461
"AKT1"	"SOS1"	0.578
"AKT1"	"FKBP1C"	NA
"AKT1"	"GNB1"	0.466
"AKT1"	"SQSTM1"	0.568
"AKT1"	"STAT5A"	0.492
"AKT1"	"STK11"	0.559
"AKT1"	"MSN"	0.458
"AKT1"	"EIF4A2"	0.161
"AKT1"	"ACTA1"	0.354
"AKT1"	"SOCS1"	0.478
"AKT1"	"HRAS"	0.633
"AKT1"	"TAL1"	0.423
"AKT1"	"NFKB2"	0.427
"AKT1"	"IL13"	0.434
"AKT1"	"GATA2"	0.504
"AKT1"	"TUBB"	0.441
"AKT1"	"IL32"	0.309
"AKT1"	"FOXM1"	0.469
"AKT1"	"SYTL1"	0.551
"AKT1"	"GNAI2"	0.484
"AKT1"	"CDC25A"	0.334
"AKT1"	"WDTC1"	0.726
"AKT1"	"CREB3L1"	0.434
"AKT1"	"EEF2"	0.257
"AKT1"	"CRK"	0.54
"AKT1"	"NQO2"	0.193
"AKT1"	"BAD"	0.57
"AKT1"	"FSHR"	0.411
"AKT1"	"GNB2"	0.286
"AKT1"	"EIF4EBP1"	0.222
"AKT1"	"STAT4"	0.296
"AKT1"	"CDKN1C"	0.462
"AKT1"	"PIK3R5"	0.426
"AKT1"	"ANXA5"	0.505
"AKT1"	"CRTC2"	0.344
"AKT1"	"SDHC"	0.237
"AKT1"	"RHOG"	0.508
"AKT1"	"CXCR4"	0.522
"AKT1"	"SPHK1"	0.574
"AKT1"	"TH"	0.279
"AKT1"	"FHIT"	0.314
"AKT1"	"NES"	0.267
"AKT1"	"TNK2"	0.506
"AKT1"	"ZFP36L1"	0.573
"AKT1"	"GYS1"	0.943
"AKT1"	"MCL1"	0.446
"AKT1"	"IL6R"	0.507
"AKT1"	"NFKBIB"	0.481
"AKT1"	"NPM1"	0.591
"AKT1"	"CTF1"	0.481
"AKT1"	"TNF"	0.675
"AKT1"	"PPP2R4"	NA
"AKT1"	"VAV1"	0.473
"AKT1"	"BBC3"	0.413
"AKT1"	"HDAC3"	0.525
"AKT1"	"SLC3A2"	0.177
"AKT1"	"KHSRP"	0.368
"AKT1"	"MEF2D"	0.348
"AKT1"	"PLAUR"	0.595
"AKT1"	"PCBP1"	0.337
"AKT1"	"DNM2"	0.557
"AKT1"	"SP1"	0.474
"GEMIN7"	"KHSRP"	0.543
"GEMIN7"	"GEMIN4"	0.961
"GEMIN7"	"PRMT5"	0.271
"GEMIN7"	"LSM2"	0.688
"GEMIN7"	"TPST2"	0.098
"TM4SF5"	"TSPAN1"	NA
"CD53"	"VAV1"	0.64
"CD53"	"ALOX5AP"	0.268
"CD53"	"FYB"	NA
"MEF2D"	"CAMK2A"	0.259
"MEF2D"	"HDAC3"	0.39
"MEF2D"	"NFATC4"	0.504
"MEF2D"	"SP1"	0.555
"ARF1"	"HLA-DRA"	0.381
"ARF1"	"DNM2"	0.544
"ARF1"	"ADRBK1"	NA
"ARF1"	"KIF1A"	0.357
"ARF1"	"TUBB"	0.431
"ARF1"	"RAB5B"	0.473
"ARF1"	"TGOLN2"	0.274
"ARF1"	"SURF4"	0.384
"ARF1"	"ACTA1"	0.188
"ARF1"	"IGF2R"	0.503
"ARF1"	"HLA-DRB1"	0.253
"ARF1"	"RAB5C"	0.418
"ARF1"	"KLC2"	0.316
"ARF1"	"HLA-DQA2"	0.317
"ARF1"	"RAB11B"	0.462
"ARF1"	"DYNC1H1"	0.402
"ARF1"	"KIF25"	0.279
"ARF1"	"WDTC1"	0.192
"ARF1"	"BET1L"	0.288
"RQCD1"	"PSME4"	NA
"RQCD1"	"EIF4A2"	NA
"RQCD1"	"HLA-DRB1"	NA
"DYNC1LI1"	"RANGAP1"	0.083
"DYNC1LI1"	"TUBB"	0.705
"DYNC1LI1"	"PCNT"	0.624
"DYNC1LI1"	"DYNC1H1"	0.755
"DYNC1LI1"	"DNAH11"	0.458
"RPL37"	"RPL36AL"	NA
"RPL37"	"RPL7"	0.791
"RPL37"	"RPS21"	0.82
"RPL37"	"RPL27A"	1
"RPL37"	"RPL11"	0.585
"RPL37"	"MRPL16"	0.609
"RPL37"	"RPLP2"	1
"RPL37"	"RPS9"	0.838
"RPL37"	"RPS2"	0.879
"RPL37"	"LSM2"	0.538
"RPL37"	"RPL4"	1
"RPL37"	"DDOST"	0.458
"RPL37"	"RPL18"	0.978
"RPL37"	"RPL10"	0.766
"RPL37"	"RPL15"	0.978
"RPL37"	"RPL13A"	0.863
"RPL37"	"GSPT2"	0.767
"RPL37"	"RPN1"	0.569
"RPL37"	"EEF2"	0.583
"RPL37"	"EXOSC3"	0.429
"RPL37"	"RPL37A"	1
"RPL37"	"MRPS12"	0.712
"RPL37"	"RPL41"	0.978
"RPL37"	"RPLP0"	0.8
"RPL37"	"RPL30"	0.8
"RPL37"	"RPL14"	0.848
"RPL37"	"RPL32"	0.978
"RPL37"	"EEF1G"	0.448
"RPL37"	"RPS23"	0.841
"RPL37"	"EIF4A2"	0.589
"RPL37"	"FAU"	NA
"KCNMB1"	"CYP4A11"	0.111
"SLC22A3"	"IGF2R"	0.239
"NDUFB11"	"NDUFV1"	1
"NDUFB11"	"NDUFA3"	1
"NDUFB11"	"COX5A"	0
"NDUFB11"	"SURF4"	0.436
"NDUFB11"	"ACAD9"	1
"NDUFB11"	"SDHC"	0
"NONO"	"CRTC2"	0.37
"NONO"	"COX5A"	0.222
"NONO"	"RRM2"	0.199
"NONO"	"TPM2"	0.1
"PPRC1"	"HCFC1"	0.635
"SCGB1A1"	"SLC3A2"	0.005
"SCGB1A1"	"IL13"	0.038
"SCGB1A1"	"FAU"	NA
"TNNT3"	"MYL6"	0.777
"TNNT3"	"TCAP"	0.669
"TNNT3"	"MYL3"	0.871
"TNNT3"	"TNNI1"	0.815
"TNNT3"	"TNNT2"	0.889
"TNNT3"	"ACTA1"	0.71
"TNNT3"	"TPM2"	0.908
"MTA2"	"TCF20"	0.569
"MTA2"	"TAF1C"	0.459
"MTA2"	"FADS2"	0.022
"MTA2"	"PRMT5"	0.318
"MTA2"	"MTA1"	0.513
"MTA2"	"NES"	0.114
"MTA2"	"HIST1H2AA"	0.867
"MTA2"	"SIN3B"	0.811
"MTA2"	"SAP30"	0.839
"MTA2"	"HDAC3"	0.614
"MTA2"	"CES2"	0.283
"MTA2"	"ZFPM1"	0.192
"MTA2"	"HINT1"	0.483
"MTA2"	"HIST1H2AC"	0.738
"MTA2"	"PCNT"	0.363
"MTA2"	"SUDS3"	0.719
"FADS2"	"PLA2G2F"	0.261
"PLCB3"	"GNB1"	0.589
"PLCB3"	"PLCD1"	0.493
"PLCB3"	"GNB2"	0.471
"PLCB3"	"PIK3R5"	0.526
"PLCB3"	"PROK2"	0.433
"PLCB3"	"GNAI2"	0.537
"PLCB3"	"P2RY11"	0.448
"PLCB3"	"SLC9A3R2"	0.388
"PLCB3"	"CAMK2A"	0.386
"PLCB3"	"PIP5K1C"	0.303
"PLCB3"	"UTS2R"	0.75
"PLCB3"	"CALML5"	0.433
"PLCB3"	"FAU"	NA
"PLCB3"	"SMYD3"	NA
"CTF1"	"SOCS1"	0.588
"CTF1"	"CSF3R"	0.718
"CTF1"	"IL7R"	0.779
"CTF1"	"IL6R"	0.619
"CTF1"	"TLX1"	NA
"CTF1"	"SOS1"	0.686
"CATSPER3"	"CACNA2D4"	0
"CATSPER3"	"PPP2R4"	NA
"CATSPER3"	"CACNA1H"	0.692
"CENPH"	"RANGAP1"	0
"CENPH"	"INCENP"	0
"CENPH"	"KIAA0101"	NA
"CENPH"	"HIST1H2AC"	0.49
"CENPH"	"NUDC"	0.1
"CENPH"	"NPM1"	0.181
"CENPH"	"PLK1"	0.079
"TMSB4Y"	"TMSB4X"	0.499
"BATF"	"CEBPA"	0.453
"RPL30"	"HINT1"	0.491
"RPL30"	"RPL7"	0.679
"RPL30"	"RPS21"	0.73
"RPL30"	"RPL27A"	0.8
"RPL30"	"RPL11"	0.567
"RPL30"	"UQCRQ"	0.189
"RPL30"	"MRPL16"	0.492
"RPL30"	"RPLP2"	0.8
"RPL30"	"RPS9"	0.715
"RPL30"	"RPS2"	0.738
"RPL30"	"RPL4"	0.8
"RPL30"	"DDOST"	0.413
"RPL30"	"RPL36AL"	NA
"RPL30"	"RPL18"	0.833
"RPL30"	"RPL15"	0.833
"RPL30"	"RPN1"	0.477
"RPL30"	"RPL13A"	0.797
"RPL30"	"RPL32"	0.833
"RPL30"	"GSPT2"	0.637
"RPL30"	"EEF2"	0.484
"RPL30"	"EXOSC3"	0.378
"RPL30"	"RPL10"	0.672
"RPL30"	"RPL37A"	0.8
"RPL30"	"MRPS12"	0.591
"RPL30"	"RPL41"	0.833
"RPL30"	"RPLP0"	0.715
"RPL30"	"RPL14"	0.714
"RPL30"	"EEF1G"	0.549
"RPL30"	"RPS23"	0.746
"RPL30"	"EIF4A2"	0.48
"RPL30"	"FAU"	NA
"NTAN1"	"NUMA1"	0.164
"MRPL17"	"MRPL16"	0.983
"MRPL17"	"RPS9"	0.408
"MRPL17"	"RPS2"	0.435
"MRPL17"	"RPL4"	0.524
"MRPL17"	"RPL13A"	0.437
"MRPL17"	"MRPL52"	0.954
"MRPL17"	"EEF2"	0.614
"MRPL17"	"RPL10"	0.419
"MRPL17"	"MRPS12"	0.947
"MRPL17"	"RPLP0"	0.448
"MRPL17"	"MRPS24"	0.983
"MRPL17"	"RPS23"	0.467
"MRPL17"	"PSTPIP1"	0.373
"MRPL17"	"MRPL21"	1
"MRPL17"	"RPL11"	0.253
"MRPL17"	"RPL7"	0.392
"MRPL17"	"RPL27A"	0.524
"RHPN1"	"RGS14"	NA
"RHPN1"	"ZFYVE1"	NA
"F11R"	"KCNE1"	0.333
"F11R"	"S100A8"	0.479
"ARHGAP17"	"RHOBTB1"	0.78
"ARHGAP17"	"RHOG"	0.635
"ARHGAP17"	"TNK2"	0.438
"ARHGAP17"	"RHOT2"	0.586
"PSMB4"	"ANAPC2"	0.466
"PSMB4"	"PSME4"	0.74
"PSMB4"	"OAZ2"	0.438
"PSMB4"	"TNF"	0.156
"PSMB4"	"NFKBIB"	0.522
"PSMB4"	"FAU"	NA
"PSMB4"	"NFKB2"	0.393
"PSMB4"	"PSMA7"	1
"PSMB4"	"CDC25A"	0.368
"PSMB4"	"RPN1"	0.627
"PSMB4"	"PLK1"	0.282
"TEPP"	"DPH5"	NA
"FTCD"	"GLUD2"	0.435
"MCM3AP"	"KPNA6"	NA
"FCN2"	"FCN1"	0.586
"LILRA4"	"HLA-G"	0.343
"HIPK4"	"PLK1"	NA
"SHKBP1"	"GNB2"	0.309
"MYL3"	"TCAP"	0.558
"MYL3"	"MYO18B"	NA
"MYL3"	"TNNT2"	0.855
"MYL3"	"ACTA1"	0.615
"MYL3"	"TPM2"	0.789
"MYL3"	"MIB2"	0.021
"MYL3"	"CAMK2A"	0.121
"MYL3"	"TNNI1"	0.725
"AZGP1"	"SARDH"	0.002
"HK3"	"MRPL52"	0.408
"HK3"	"MGAM"	0.477
"HK3"	"MDH2"	0.446
"HK3"	"FCN1"	0.411
"HK3"	"WDTC1"	0.242
"HK3"	"PGK1"	0.453
"HK3"	"UGP2"	0.419
"HK3"	"HCK"	0.368
"HK3"	"IDH2"	0.513
"HK3"	"SLC3A2"	0.223
"HK3"	"ACTA1"	0.125
"LY6E"	"LY6H"	0.463
"HBE1"	"TH"	0.207
"HBE1"	"PAH"	0.27
"HBE1"	"HBD"	1
"HBE1"	"DCXR"	0.226
"HBE1"	"ECHS1"	0.308
"CYGB"	"ECHS1"	0
"CYGB"	"TH"	0.115
"CYGB"	"PAH"	0
"CABP2"	"CACNA1A"	0.427
"CABP2"	"ACTA1"	0.418
"CABP2"	"OBSCN"	0.416
"CABP2"	"TUBB"	0.505
"CABP2"	"POR"	0.335
"CABP2"	"MYO18B"	NA
"CABP2"	"CAMK2A"	0.405
"CABP2"	"TNNI1"	0.503
"CABP2"	"EEF1G"	0.288
"CABP2"	"FAU"	NA
"CABP2"	"MYO1A"	0.668
"TAL1"	"GATA2"	0.549
"TAL1"	"TLX1"	NA
"TAL1"	"ZFPM1"	0.577
"PROK2"	"GNB1"	0.519
"PROK2"	"FGF8"	0.526
"PROK2"	"S100A12"	0.513
"PROK2"	"UTS2R"	0.611
"PROK2"	"GNB2"	0.386
"PROK2"	"ADRBK1"	NA
"PROK2"	"P2RY11"	0.464
"CHCHD4"	"TIMM8A"	0.009
"CHCHD4"	"RAB5B"	0.089
"CHCHD4"	"RHOT2"	0.16
"CHCHD4"	"CHCHD2"	0.198
"PF4"	"GNB1"	0.551
"PF4"	"NPW"	0.351
"PF4"	"VEGFB"	0.535
"PF4"	"GNB2"	0.354
"PF4"	"GP9"	0.292
"PF4"	"TNF"	0.555
"PF4"	"TMSB4X"	0.471
"PF4"	"FLII"	NA
"PF4"	"ADCY1"	0.456
"PF4"	"WDTC1"	0.425
"PF4"	"GNAI2"	0.54
"PF4"	"CXCR4"	0.628
"PF4"	"CORT"	0.386
"PF4"	"GRM4"	0.462
"DTX3L"	"ANAPC2"	0.27
"DTX3L"	"SOCS1"	0.339
"DTX3L"	"H2AFY"	0.421
"DTX3L"	"RNF130"	0.3
"DTX3L"	"MIB2"	0.443
"DTX3L"	"IRF7"	0.446
"DTX3L"	"ASB2"	0.517
"DTX3L"	"HECTD3"	0.953
"DTX3L"	"UBE2V1"	0.609
"RPN1"	"RPS9"	0.512
"RPN1"	"RPL15"	0.571
"RPN1"	"RPL41"	0.571
"RPN1"	"RPS2"	0.556
"RPN1"	"RPL36AL"	NA
"RPN1"	"DDOST"	0.701
"RPN1"	"OS9"	0.517
"RPN1"	"RPL4"	0.569
"RPN1"	"RPL18"	0.571
"RPN1"	"PPIB"	0.241
"RPN1"	"RPL13A"	0.502
"RPN1"	"RPL10"	0.487
"RPN1"	"RPL37A"	0.569
"RPN1"	"RAB5B"	0.237
"RPN1"	"RPLP0"	0.478
"RPN1"	"RPL14"	0.51
"RPN1"	"RPL32"	0.571
"RPN1"	"RPS23"	0.481
"RPN1"	"RAB5C"	0.237
"RPN1"	"PSMA7"	0.627
"RPN1"	"RPL7"	0.481
"RPN1"	"RPL27A"	0.569
"RPN1"	"RPS21"	0.475
"RPN1"	"RPL11"	0.419
"RPN1"	"RPLP2"	0.569
"SAP30"	"HINT1"	1
"SAP30"	"SUDS3"	0.886
"SAP30"	"FOXK1"	0.559
"SAP30"	"HIST1H2AC"	0.511
"SAP30"	"HIST1H2AA"	0.438
"SAP30"	"SIN3B"	0.839
"SAP30"	"HDAC3"	0.886
"ANXA5"	"STAT5A"	0.361
"ANXA5"	"EIF4EBP1"	0.208
"ANXA5"	"SDHC"	0.199
"ANXA5"	"CXCR4"	0.559
"ANXA5"	"MCL1"	0.569
"ANXA5"	"SPN"	0.464
"ANXA5"	"NPM1"	0.484
"ANXA5"	"HRAS"	0.55
"ANXA5"	"IL13"	0.395
"ANXA5"	"TUBB"	0.482
"ANXA5"	"IL7R"	0.535
"ANXA5"	"WDTC1"	0.387
"ANXA5"	"LAMP1"	0.32
"ANXA5"	"BBC3"	0.456
"ANXA5"	"TNF"	0.471
"ANXA5"	"HDAC3"	0.414
"RPS23"	"RPL7"	0.811
"RPS23"	"RPS21"	0.803
"RPS23"	"RPL27A"	0.841
"RPS23"	"RPS9"	0.801
"RPS23"	"RPL11"	0.653
"RPS23"	"MRPL16"	0.55
"RPS23"	"RPLP2"	0.841
"RPS23"	"RPL4"	0.841
"RPS23"	"RPS2"	0.83
"RPS23"	"DDOST"	0.407
"RPS23"	"RPL36AL"	NA
"RPS23"	"RPL18"	0.871
"RPS23"	"RPL15"	0.871
"RPS23"	"RPL13A"	0.791
"RPS23"	"GSPT2"	0.682
"RPS23"	"EEF2"	0.497
"RPS23"	"RPL10"	0.769
"RPS23"	"RPL37A"	0.841
"RPS23"	"RPL41"	0.871
"RPS23"	"RPLP0"	0.825
"RPS23"	"MRPS24"	0.55
"RPS23"	"CSNK1E"	0.367
"RPS23"	"RPL14"	0.845
"RPS23"	"EEF1G"	0.397
"RPS23"	"RPL32"	0.871
"RPS23"	"EIF4A2"	0.512
"RPS23"	"EIF5A"	0.39
"RPS23"	"FAU"	NA
"RPS23"	"MYBBP1A"	0.353
"NPM1"	"PRAM1"	0.226
"NPM1"	"NPM3"	1
"NPM1"	"IDH2"	0.139
"NPM1"	"RPL37A"	0.347
"NPM1"	"RPL14"	0.505
"NPM1"	"TNF"	0.549
"NPM1"	"SURF4"	0.355
"NPM1"	"PADI4"	0.469
"NPM1"	"SP1"	0.45
"NPM1"	"MYBBP1A"	0.463
"NPM1"	"HRAS"	0.616
"NPM1"	"RPL11"	0.574
"NPM1"	"STAT5A"	0.366
"NPM1"	"RPL4"	0.347
"NPM1"	"CD7"	0.237
"NPM1"	"HIST1H2AC"	0.387
"NPM1"	"FOXM1"	0.538
"NPM1"	"CEBPA"	0.478
"NPM1"	"ADRBK1"	NA
"NPM1"	"AQP7"	0.153
"NPM1"	"RPL13A"	0.403
"NPM1"	"PLK1"	0.604
"NPM1"	"NUMA1"	0.381
"HIST1H2AA"	"FOXK1"	0.219
"HIST1H2AA"	"HDAC3"	1
"HIST1H2AA"	"HCFC1"	0.68
"HIST1H2AA"	"SUDS3"	0.775
"HIST1H2AA"	"HIST1H2AC"	1
"HIST1H2AA"	"PRMT5"	0.64
"HIST1H2AA"	"MTA1"	0.775
"ADCY1"	"GNB2"	0.435
"ADCY1"	"CXCR4"	0.443
"ADCY1"	"GPR20"	0.478
"ADCY1"	"GNB1"	0.609
"ADCY1"	"HRAS"	0.402
"ADCY1"	"NPW"	0.423
"ADCY1"	"GNAI2"	0.565
"ADCY1"	"CORT"	0.533
"ADCY1"	"P2RY11"	0.515
"ADCY1"	"GRM4"	0.517
"ADCY1"	"HTR4"	0.526
"ADCY1"	"FSHR"	0.443
"ADCY1"	"ADM2"	0.466
"RAPSN"	"ACHE"	0.26
"RAPSN"	"CHRNG"	0.57
"RAPSN"	"ACTA1"	0.088
"SCN3B"	"WNT11"	0.258
"PPIB"	"FKBP10"	NA
"PPIB"	"RANGAP1"	0.015
"PPIB"	"HINT1"	0.246
"PPIB"	"PCBP2"	0.316
"PPIB"	"STAT5A"	0.134
"PPIB"	"CRTAP"	0.4
"PPIB"	"OS9"	0.113
"PPIB"	"ECHS1"	0
"PPIB"	"ISYNA1"	0
"PPIB"	"COL9A3"	0.104
"PPIB"	"ADAMTS13"	0.156
"PPIB"	"IRF3"	0.19
"PPIB"	"FKBP1C"	NA
"KIAA0101"	"FOXM1"	NA
"KIAA0101"	"WDTC1"	NA
"KIAA0101"	"PLK1"	NA
"KIAA0101"	"SPHK1"	NA
"KIAA0101"	"CSNK2B"	NA
"KIAA0101"	"NUMA1"	NA
"KIAA0101"	"TNF"	NA
"KIAA0101"	"RRM2"	NA
"KIAA0101"	"CKS1B"	NA
"PLK1"	"BRSK1"	0.534
"PLK1"	"FOXM1"	0.612
"PLK1"	"CDC25A"	0.618
"PLK1"	"CSNK1E"	0.685
"PLK1"	"PPP2R4"	NA
"PLK1"	"NUDC"	0.304
"PLK1"	"MUS81"	0.381
"PLK1"	"TBC1D2B"	0.203
"PLK1"	"DYRK2"	0.347
"PLK1"	"AZI1"	NA
"PLK1"	"PCNT"	0.546
"PLK1"	"RRM2"	0.319
"PLK1"	"SCNN1D"	0.561
"PLK1"	"KIFC1"	0.449
"PLK1"	"EIF4EBP1"	0.418
"PLK1"	"DUSP23"	0.756
"PLK1"	"HIST1H2AC"	0.332
"PLK1"	"ANAPC2"	0.162
"PLK1"	"PSME4"	0.354
"PLK1"	"DYRK1B"	0.365
"PLK1"	"MYT1"	0.839
"PLK1"	"ACTA1"	0.295
"PLK1"	"CALML5"	0.4
"PLK1"	"CNTROB"	0.296
"PLK1"	"INCENP"	0.372
"PLK1"	"CKS1B"	0.486
"PLK1"	"HRAS"	0.599
"PLK1"	"RANGAP1"	0.12
"PLK1"	"PSMA7"	0.282
"PLK1"	"TUBB"	0.654
"PLK1"	"MIB2"	0.284
"PLK1"	"TACC3"	0.496
"PLK1"	"KIF25"	0.51
"PLK1"	"DYNC1H1"	0.51
"MYO1A"	"CALML5"	0.199
"MYO1A"	"ACTA1"	0.233
"MYO1A"	"ARPC4"	0.096
"MYO1A"	"TPM2"	0.265
"MYO1A"	"HRAS"	0.107
"MYO1A"	"MYL6"	0.335
"MYO1A"	"RAB5B"	0.269
"MYO1A"	"ARPC5"	0.222
"MYO1A"	"CALB2"	0.016
"MRPL16"	"MRPL52"	0.962
"MRPL16"	"MRPS24"	1
"MRPL16"	"RPL14"	0.526
"MRPL16"	"RPL32"	0.615
"MRPL16"	"PSTPIP1"	0.387
"MRPL16"	"MRPL21"	0.983
"MRPL16"	"EIF5A"	0.286
"MRPL16"	"RPL7"	0.481
"MRPL16"	"RPS9"	0.505
"MRPL16"	"RPS2"	0.53
"MRPL16"	"RPL4"	0.609
"MRPL16"	"RPL36AL"	NA
"MRPL16"	"RPL18"	0.615
"MRPL16"	"EEF2"	0.649
"MRPL16"	"RPLP0"	0.523
"MRPL16"	"EEF1G"	0.634
"MRPL16"	"FAU"	NA
"MRPL16"	"RPL27A"	0.609
"MRPL16"	"RPS21"	0.495
"MRPL16"	"RPL11"	0.318
"MRPL16"	"RPLP2"	0.609
"MRPL16"	"RPL15"	0.615
"MRPL16"	"RPL13A"	0.522
"MRPL16"	"MRPS12"	0.98
"MRPL16"	"MARCKSL1"	NA
"MRPL16"	"RPL37A"	0.609
"CRK"	"SOCS1"	0.515
"CRK"	"KCTD17"	0.214
"CRK"	"LPXN"	0.586
"CRK"	"STAT5A"	0.446
"CRK"	"PIK3R5"	0.536
"CRK"	"FYB"	NA
"CRK"	"HCK"	0.646
"CRK"	"EPHB3"	0.606
"CRK"	"VAV1"	0.687
"CRK"	"DNM2"	0.577
"CRK"	"SOS1"	0.669
"TBC1D2B"	"DUSP23"	0.171
"PCSK4"	"DDOST"	0.194
"PCSK4"	"CNDP2"	0.118
"PCSK4"	"MGAM"	0.043
"WNT10B"	"TCF7"	0.471
"WNT10B"	"PORCN"	0.344
"WNT10B"	"WNT11"	0.591
"WNT10B"	"FGF8"	0.524
"WNT10B"	"CEBPA"	0.483
"KRT16"	"MIB2"	0.182
"VPS37C"	"VPS28"	0.79
"LTBP3"	"MSX1"	0.032
"KCNK9"	"KCNK3"	0.716
"GBX2"	"FGF8"	0.796
"GBX2"	"PAX8"	0.9
"GBX2"	"LHX2"	0.378
"LRG1"	"GNB1"	0.653
"LRG1"	"HRAS"	0.571
"LRG1"	"LRRC20"	NA
"LRG1"	"DIRAS3"	0.307
"LRG1"	"DIRAS2"	NA
"LRG1"	"EEF1G"	0.262
"LRG1"	"GNB2"	0.402
"LRG1"	"GNAI2"	0.571
"RPS9"	"RPL7"	0.879
"RPS9"	"RPS21"	0.82
"RPS9"	"RPL27A"	0.838
"RPS9"	"RPL11"	0.696
"RPS9"	"RPLP2"	0.838
"RPS9"	"RPS2"	0.85
"RPS9"	"LENG8"	NA
"RPS9"	"DDOST"	0.404
"RPS9"	"RPL4"	0.838
"RPS9"	"RPL36AL"	NA
"RPS9"	"RPL18"	0.835
