"symbol1"	"symbol2"	"BP"
"FOXM1"	"TACC3"	0.41
"FLII"	"GNAI2"	NA
"FLII"	"HSPB1"	NA
"FLII"	"RPL7"	NA
"FLII"	"RPLP2"	NA
"FLII"	"RPS9"	NA
"FLII"	"HDAC3"	NA
"FLII"	"ARPC1B"	NA
"FLII"	"MYBBP1A"	NA
"FLII"	"NUDC"	NA
"FRG1"	"GTF2F1"	1
"FRG1"	"MSN"	0.502
"FRG1"	"NPM1"	0.572
"FRG1"	"PCBP1"	1
"FRG1"	"PSMA4"	0.283
"FRG1"	"PSMA7"	0.283
"FRG1"	"PSMB4"	0.283
"FRG1"	"RPL4"	0.729
"FRG1"	"RPL11"	0.729
"FRG1"	"RPL18"	0.729
"FRG1"	"RPL32"	0.729
"FRG1"	"RPL36AL"	NA
"FRG1"	"RPL37"	0.729
"FRG1"	"RPL37A"	0.729
"FRG1"	"RPS9"	0.729
"FRG1"	"RPS23"	0.729
"FRG1"	"RRM2"	0.366
"FRG1"	"SET"	0.731
"FRG1"	"SF3A2"	1
"FRG1"	"PIAS1"	0.538
"FRG1"	"HDAC3"	0.521
"FRG1"	"RPL14"	0.729
"FRG1"	"MTA2"	0.492
"FRG1"	"MPHOSPH6"	0.709
"FRG1"	"NUDC"	0.072
"FRG1"	"RPL35"	0.729
"FRG1"	"PSME4"	0.463
"FRG1"	"CPSF1"	1
"FRG1"	"EXOSC3"	0.731
"FRG1"	"LSM7"	1
"FRG1"	"PAF1"	0.733
"FRG1"	"CTNNBL1"	1
"FRG1"	"XAB2"	1
"FRG1"	"LSM2"	1
"FRG1"	"FTSJ3"	0.59
"FSHR"	"HTR4"	0.385
"FSHR"	"SCTR"	0.463
"FSHR"	"ADM2"	0.475
"FTL"	"MYOG"	0.122
"FTL"	"RPLP0"	0.179
"FTL"	"MPHOSPH6"	0.051
"NR5A1"	"PITX1"	0.263
"NR5A1"	"SMARCD3"	0.521
"NR5A1"	"SP1"	0.605
"NR5A1"	"THRA"	0.676
"NR5A1"	"PIAS1"	0.419
"NR5A1"	"THOC2"	0.34
"GATA2"	"SPI1"	0.649
"GATA2"	"STAT3"	0.53
"GATA2"	"TAL1"	0.618
"GATA2"	"HDAC3"	0.504
"GATA2"	"ZBTB32"	0.429
"GATA2"	"ZFPM1"	0.599
"GGT1"	"GCLM"	0.572
"GGT1"	"GSS"	0.578
"GGT1"	"GSTM1"	0.481
"GGT1"	"CSAD"	NA
"GJA8"	"LIM2"	0
"GCLM"	"GSS"	0.655
"GCLM"	"CNDP2"	1
"GLUD2"	"GNB2"	0.052
"GLUD2"	"GYS1"	0.763
"GLUD2"	"IDH2"	0.63
"GLUD2"	"MDH2"	0.676
"GLUD2"	"PGK1"	0.326
"GLUD2"	"PSMA4"	0.399
"GLUD2"	"PSMA7"	0.399
"GLUD2"	"PSMB4"	0.399
"GLUD2"	"PSMC4"	0.307
"GLUD2"	"RRM2"	0.294
"GLUD2"	"SDHC"	0.624
"GLUD2"	"ATP6V1F"	0.026
"GLUD2"	"COX5A"	0.679
"GNAI2"	"GNB1"	0.633
"GNAI2"	"GNB2"	0.633
"GNAI2"	"HCK"	0.351
"GNAI2"	"HRAS"	0.509
"GNAI2"	"KIFC1"	0.068
"GNAI2"	"MYL6"	0.044
"GNAI2"	"NPM1"	0.331
"GNAI2"	"PCBP1"	0.087
"GNAI2"	"PCBP2"	0.169
"GNAI2"	"PGK1"	0.22
"GNAI2"	"PLK1"	0.299
"GNAI2"	"PPIB"	0.233
"GNAI2"	"RPL7"	0.106
"GNAI2"	"RPLP0"	0.21
"GNAI2"	"RPS9"	0.245
"GNAI2"	"SP1"	0.296
"GNAI2"	"ZBED1"	0.492
"GNAI2"	"PTPRU"	0.307
"GNAI2"	"ARPC5"	0.276
"GNAI2"	"ARPC1B"	0.3
"GNAI2"	"RGS14"	0.443
"GNAI2"	"ARHGAP17"	0.263
"GNAI2"	"PDCL3"	0.257
"GNAI2"	"SLC44A4"	0.17
"GNAI2"	"TUBB"	0.275
"GNB1"	"GNB2"	0.631
"GNB1"	"MARS"	0.383
"GNB1"	"MSN"	0.318
"GNB1"	"NONO"	0.298
"GNB1"	"PCBP2"	0.182
"GNB1"	"PEPD"	0.111
"GNB1"	"PGK1"	0.3
"GNB1"	"PLK1"	0.201
"GNB1"	"PPIB"	0.252
"GNB1"	"PPP3CC"	0.313
"GNB1"	"PSMA7"	0.079
"GNB1"	"PSMB4"	0.079
"GNB1"	"PSMC4"	0.113
"GNB1"	"RAB5C"	0.363
"GNB1"	"RPL4"	0.117
"GNB1"	"RPL7"	0.107
"GNB1"	"RPL8"	0.115
"GNB1"	"RPL10"	0.178
"GNB1"	"RPL11"	0.224
"GNB1"	"RPL18"	0.115
"GNB1"	"RPL30"	0.192
"GNB1"	"RPL27A"	0.117
"GNB1"	"RPLP0"	0.247
"GNB1"	"RPLP2"	0.117
"GNB1"	"RPN1"	0.096
"GNB1"	"RPS2"	0.127
"GNB1"	"RPS9"	0.177
"GNB1"	"SH3GL1"	0.476
"GNB1"	"SURF4"	0.255
"GNB1"	"UGP2"	0.064
"GNB1"	"RPL14"	0.109
"GNB1"	"ATP6V1F"	0.342
"GNB1"	"ARPC5"	0.331
"GNB1"	"ARPC1B"	0.33
"GNB1"	"AGPAT1"	0.307
"GNB1"	"CAMKK2"	0.44
"GNB1"	"USP22"	0.191
"GNB1"	"HARS2"	0.077
"GNB1"	"RPL13A"	0.269
"GNB1"	"PYCR2"	0.299
"GNB1"	"SEC61A1"	0.058
"GNB1"	"VPS28"	0.116
"GNB1"	"CAB39"	0.449
"GNB1"	"PPAN"	0.078
"GNB1"	"THOC2"	0.101
"GNB1"	"UBL5"	0.138
"GNB1"	"SMAP1"	0.204
"GNB1"	"YIF1B"	0
"GNB1"	"TRAPPC5"	0.055
"GNB1"	"TUBB"	0.238
"GNB2"	"GNL1"	0.425
"GNB2"	"GTF2H4"	0.212
"GNB2"	"MARS"	0.208
"GNB2"	"MYL6"	0.038
"GNB2"	"NONO"	0.198
"GNB2"	"PCBP1"	0.086
"GNB2"	"PGK1"	0.145
"GNB2"	"PLK1"	0.141
"GNB2"	"POR"	0.174
"GNB2"	"PPIB"	0.287
"GNB2"	"PSMA4"	0.079
"GNB2"	"PSMA7"	0.079
"GNB2"	"PSMB4"	0.079
"GNB2"	"PSMC4"	0.094
"GNB2"	"RAB5C"	0.185
"GNB2"	"RPL4"	0.098
"GNB2"	"RPL7"	0.081
"GNB2"	"RPL11"	0.131
"GNB2"	"RPLP0"	0.14
"GNB2"	"RPLP2"	0.098
"GNB2"	"RPN1"	0.099
"GNB2"	"RPS2"	0.108
"GNB2"	"RPS9"	0.129
"GNB2"	"SH3GL1"	0.364
"GNB2"	"STAT3"	0.249
"GNB2"	"STAT5A"	0.199
"GNB2"	"SURF4"	0.158
"GNB2"	"RAB11B"	0.127
"GNB2"	"ATP6V1F"	0.14
"GNB2"	"ARPC5"	0.219
"GNB2"	"ARPC1B"	0.277
"GNB2"	"PRMT5"	0.158
"GNB2"	"CAMKK2"	0.27
"GNB2"	"GABARAP"	0.195
"GNB2"	"HARS2"	0.078
"GNB2"	"RPL13A"	0.16
"GNB2"	"TIMM13"	0.045
"GNB2"	"ANAPC2"	0.155
"GNB2"	"SEC61A1"	0.022
"GNB2"	"FIS1"	0.157
"GNB2"	"VPS28"	0.088
"GNB2"	"PPAN"	0.066
"GNB2"	"LSM2"	0.116
"GNB2"	"UBL5"	0.132
"GNB2"	"SMAP1"	0.173
"GNB2"	"PDCL3"	0.179
"GNB2"	"FTSJ3"	0.062
"GNB2"	"TRAPPC5"	0.05
"GNB2"	"TUBB"	0.146
"GNB2"	"POLR2J2"	NA
"GNB2"	"TUBB2B"	0.118
"GNL1"	"P2RY11"	0.482
"GNL1"	"RANGAP1"	0.111
"GNL1"	"RPL4"	0.104
"GNL1"	"RPL7"	0.09
"GNL1"	"RPL10"	0.156
"GNL1"	"RPL11"	0.173
"GNL1"	"RPL15"	0.102
"GNL1"	"RPL30"	0.193
"GNL1"	"RPL27A"	0.104
"GNL1"	"RPL32"	0.102
"GNL1"	"RPLP0"	0.191
"GNL1"	"RPLP2"	0.104
"GNL1"	"RPS2"	0.117
"GNL1"	"RPS9"	0.146
"GNL1"	"RPS23"	0.095
"GNL1"	"EIF4G3"	0.243
"GNL1"	"RPL14"	0.092
"GNL1"	"MYBBP1A"	0.324
"GNL1"	"RPL13A"	0.276
"GNL1"	"KPNA6"	0
"GNL1"	"GSPT2"	0.115
"GNL1"	"CPSF1"	0.07
"GNL1"	"PRMT8"	0.154
"GNL1"	"PPAN"	0.078
"GNL1"	"SH3GLB2"	NA
"GNL1"	"ZNF598"	0.111
"GNL1"	"FTSJ3"	0.061
"GP9"	"ITGA2B"	0.185
"GP9"	"VWF"	0.626
"UTS2R"	"FFAR2"	0.395
"UTS2R"	"PLCB2"	0.464
"UTS2R"	"PLCB3"	0.697
"UTS2R"	"RGS2"	0.58
"UTS2R"	"PROK2"	0.458
"FFAR2"	"PLCB2"	0.304
"FFAR2"	"PLCB3"	0.367
"FFAR2"	"RGS2"	0.354
"FFAR2"	"PROK2"	0.477
"GRN"	"HK3"	0.449
"GRN"	"NPM1"	0.292
"GRN"	"IFI30"	0.465
"GRN"	"SEC61A1"	0.258
"GRM4"	"NPY"	0.508
"GRM4"	"CXCR4"	0.454
"GRM4"	"RGS14"	0.474
"GRM4"	"NPW"	0.5
"GSS"	"GSTM1"	0.436
"GSS"	"IRF3"	0.356
"GSS"	"MSN"	0.181
"GSS"	"CNDP2"	1
"GTF2F1"	"GTF2H4"	0.667
"GTF2F1"	"IRF2"	0.673
"GTF2F1"	"IRF3"	0.545
"GTF2F1"	"IRF7"	0.519
"GTF2F1"	"PCBP1"	0.639
"GTF2F1"	"PCBP2"	0.64
"GTF2F1"	"POLR2L"	0.822
"GTF2F1"	"PSMA7"	0.275
"GTF2F1"	"PSMB4"	0.275
"GTF2F1"	"SRF"	0.473
"GTF2F1"	"SF3A2"	0.585
"GTF2F1"	"HDAC3"	0.443
"GTF2F1"	"MTA2"	0.43
"GTF2F1"	"PRMT5"	0.362
"GTF2F1"	"NUDC"	0.049
"GTF2F1"	"CPSF1"	0.536
"GTF2F1"	"PAF1"	0.604
"GTF2F1"	"XAB2"	0.64
"GTF2F1"	"MUS81"	0.437
"GTF2F1"	"TUBB"	0.158
"GTF2F1"	"POLR2J2"	NA
"GTF2H4"	"MARS"	0.487
"GTF2H4"	"NONO"	0.437
"GTF2H4"	"NPM1"	0.512
"GTF2H4"	"P2RY11"	0.312
"GTF2H4"	"POLR2L"	0.834
"GTF2H4"	"PPIB"	0.213
"GTF2H4"	"PSMA4"	0.307
"GTF2H4"	"PSMB4"	0.307
"GTF2H4"	"PSMC4"	0.443
"GTF2H4"	"RPL4"	0.412
"GTF2H4"	"RPLP2"	0.412
"GTF2H4"	"RPN1"	0.382
"GTF2H4"	"RPS2"	0.427
"GTF2H4"	"SH3GL1"	0.255
"GTF2H4"	"USP5"	0.291
"GTF2H4"	"SF3A2"	0.498
"GTF2H4"	"CLPP"	0.304
"GTF2H4"	"HDAC3"	0.448
"GTF2H4"	"ZBED1"	0.86
"GTF2H4"	"PRMT5"	0.394
"GTF2H4"	"ZNHIT1"	0.309
"GTF2H4"	"MYBBP1A"	0.485
"GTF2H4"	"POLD3"	0.707
"GTF2H4"	"RPL35"	0.421
"GTF2H4"	"USP22"	0.426
"GTF2H4"	"HARS2"	0.407
"GTF2H4"	"GSPT2"	0.436
"GTF2H4"	"TIMM13"	0.098
"GTF2H4"	"ANAPC2"	0.264
"GTF2H4"	"CPSF1"	0.546
"GTF2H4"	"PYCR2"	0.447
"GTF2H4"	"PAF1"	0.543
"GTF2H4"	"PPAN"	0.527
"GTF2H4"	"XAB2"	0.736
"GTF2H4"	"MUS81"	0.615
"GTF2H4"	"FTSJ3"	0.358
"GTF2H4"	"TRAPPC5"	0.129
"GTF2H4"	"TUBB"	0.225
"GTF2H4"	"POLR2J2"	NA
"GYS1"	"MDH2"	0.836
"GYS1"	"UGP2"	1
"GYS1"	"GABARAP"	0.201
"GYS1"	"DNAJC9"	0
"GYS1"	"SLC44A4"	0.299
"HBD"	"HBE1"	1
"HBD"	"HBQ1"	0.8
"HBD"	"HBZ"	0.8
"HBD"	"CYGB"	0.242
"HBE1"	"HBQ1"	0.8
"HBE1"	"HBZ"	0.8
"HBZ"	"SP1"	0.186
"HCFC1"	"IRF2"	0.571
"HCFC1"	"NONO"	0.404
"HCFC1"	"SP1"	0.587
"HCFC1"	"SAP30"	1
"HCFC1"	"MTA1"	0.514
"HCFC1"	"MTA2"	0.57
"HCFC1"	"SIN3B"	0.561
"HCFC1"	"ANAPC2"	0.357
"HCFC1"	"SUDS3"	0.568
"HCK"	"HRAS"	0.627
"HCK"	"IL6R"	0.621
"HCK"	"IRF2"	0.517
"HCK"	"MSN"	0.555
"HCK"	"PLAUR"	0.594
"HCK"	"RPL10"	0.382
"HCK"	"SOS1"	0.608
"HCK"	"STAT3"	0.588
"HCK"	"VAV1"	0.558
"HCK"	"ADAM15"	0.483
"HCK"	"PSTPIP1"	0.355
"HCK"	"ARPC1B"	0.462
"HCK"	"TNK2"	0.621
"HCK"	"SH3BP1"	0.472
"HCK"	"ILKAP"	NA
"HINT1"	"MDH2"	0.364
"HINT1"	"NDUFB7"	0.324
"HINT1"	"NDUFB10"	0.324
"HINT1"	"NDUFV1"	0.382
"HINT1"	"P2RY11"	0.411
"HINT1"	"PGK1"	0.437
"HINT1"	"POLR2L"	0.568
"HINT1"	"PPIB"	0.178
"HINT1"	"PSMA4"	0.416
"HINT1"	"PSMA7"	0.416
"HINT1"	"PSMB4"	0.416
"HINT1"	"PSMC4"	0.359
"HINT1"	"RPL11"	0.433
"HINT1"	"RPL32"	0.454
"HINT1"	"RPL36AL"	NA
"HINT1"	"RPS2"	0.455
"HINT1"	"RPS9"	0.459
"HINT1"	"RPS23"	0.411
"HINT1"	"SP1"	0.57
"HINT1"	"TBCA"	0.098
"HINT1"	"UQCRC2"	0.373
"HINT1"	"CLPP"	0.406
"HINT1"	"SAP30"	1
"HINT1"	"HDAC3"	0.436
"HINT1"	"RPL14"	0.412
"HINT1"	"MTA2"	0.372
"HINT1"	"ATP6V1F"	0.192
"HINT1"	"NUDC"	0.05
"HINT1"	"RPL35"	0.443
"HINT1"	"DNAJC9"	0.098
"HINT1"	"RPL13A"	0.483
"HINT1"	"TXN2"	0.487
"HINT1"	"TIMM13"	0.055
"HINT1"	"UQCRQ"	0.608
"HINT1"	"CHCHD2"	0.435
"HINT1"	"LSM7"	0.456
"HINT1"	"MRPL16"	0.373
"HINT1"	"PPAN"	0.078
"HINT1"	"UBL5"	0.395
"HINT1"	"MRPL17"	0.327
"HINT1"	"MRPL21"	0.327
"HK3"	"UGP2"	0.518
"HLA-DMA"	"HLA-DQA2"	0.684
"HLA-DMA"	"HLA-DRA"	0.721
"HLA-DMA"	"HLA-DRB1"	0.77
"HLA-DMA"	"HLA-G"	0.475
"HLA-DMA"	"VAMP8"	0.354
"HLA-DMA"	"IFI30"	0.815
"HLA-DQA2"	"HLA-DRB1"	0.931
"HLA-DQA2"	"HLA-G"	0.713
"HLA-DRA"	"HLA-DRB1"	0.882
"HLA-DRB1"	"HLA-G"	0.675
"HLA-DRB1"	"IRF2"	0.513
"HLA-DRB1"	"IRF3"	0.421
"HLA-DRB1"	"IRF7"	0.439
"HLA-DRB1"	"MSN"	0.304
"HLA-DRB1"	"CXCR4"	0.376
"HLA-DRB1"	"IFI30"	0.879
"HLA-DRB1"	"OSBPL1A"	0.452
"HLA-G"	"KIR2DL1"	0.643
"HLA-G"	"SEC61A1"	0.067
"HMGN2"	"RPL4"	0
"HMGN2"	"RPL7"	0
"HMGN2"	"RPL8"	0
"HMGN2"	"RPLP0"	0
"HMGN2"	"RPLP2"	0
"HMGN2"	"RPS2"	0
"TLX1"	"PPP2R5A"	NA
"HOXC4"	"NCK2"	0.312
"HRAS"	"ITGB4"	0.386
"HRAS"	"NPM1"	0.652
"HRAS"	"PRKCG"	0.51
"HRAS"	"RAB5B"	0.364
"HRAS"	"SOS1"	0.628
"HRAS"	"STK11"	0.622
"HRAS"	"TP73"	0.597
"HRAS"	"TSC2"	0.604
"HRAS"	"VAV1"	0.571
"HRAS"	"SOCS1"	0.515
"HRAS"	"SLC9A3R2"	0.515
"HRAS"	"RASGRP2"	0.518
"HRAS"	"RABAC1"	NA
"HRAS"	"RGS14"	0.518
"HRAS"	"FRS3"	0.493
"DNAJB2"	"FIS1"	0.398
"HSPB1"	"NPM1"	0.433
"HSPB1"	"PSMA4"	0.261
"HSPB1"	"PSMA7"	0.261
"HSPB1"	"PSMB4"	0.261
"HSPB1"	"PSMC4"	0.271
"HSPB1"	"STAT3"	0.55
"HSPB1"	"TNF"	0.597
"HSPB1"	"UNG"	0.314
"HSPB1"	"SQSTM1"	0.56
"HSPB1"	"PSME4"	0.389
"HTR3A"	"HTR4"	0.509
"HTR4"	"SCTR"	0.657
"HTR4"	"ADM2"	0.475
"IDH2"	"MDH2"	0.764
"IDH2"	"NDUFB10"	0.467
"IDH2"	"NDUFV1"	0.524
"IDH2"	"PEPD"	0.625
"IDH2"	"PPIB"	0.105
"IDH2"	"PSMA4"	0.262
"IDH2"	"PSMA7"	0.262
"IDH2"	"PSMC4"	0.277
"IDH2"	"RPL4"	0.237
"IDH2"	"RPL11"	0.178
"IDH2"	"RPLP0"	0.209
"IDH2"	"RPLP2"	0.237
"IDH2"	"MRPS12"	0.264
"IDH2"	"RPS2"	0.245
"IDH2"	"RPS9"	0.227
"IDH2"	"SDHC"	0.651
"IDH2"	"UGP2"	0.62
"IDH2"	"UQCRC2"	0.571
"IDH2"	"CLPP"	0.254
"IDH2"	"RPL14"	0.222
"IDH2"	"COX5A"	0.84
"IDH2"	"CCS"	0.174
"IDH2"	"RPL35"	0.239
"IDH2"	"GABARAP"	0.149
"IDH2"	"TIMM13"	0.035
"IDH2"	"FIS1"	0.098
"IDH2"	"MRPL17"	0.219
"IDH2"	"TRAPPC5"	0.036
"IDH2"	"TUBB"	0.059
"IFIT2"	"IRF2"	0.599
"IFIT2"	"IRF3"	0.587
"IFIT2"	"IRF7"	0.525
"IGF2R"	"LAMP1"	0.567
"IGF2R"	"MSN"	0.366
"IGF2R"	"PLAUR"	0.586
"IGF2R"	"RPL8"	0.213
"IGF2R"	"RPN1"	0.073
"IGF2R"	"SLC1A5"	0.288
"IGF2R"	"VAMP8"	0.538
"IGF2R"	"RPL14"	0.268
"IGF2R"	"TGOLN2"	0.243
"IGF2R"	"SEC61A1"	0.272
"IL6R"	"SOS1"	0.564
"IL6R"	"STAT3"	0.586
"IL6R"	"PIAS1"	0.561
"IL7R"	"ITGA2B"	0.391
"IL7R"	"MSN"	0.379
"IL7R"	"SPI1"	0.409
"IL7R"	"STAT3"	0.465
"IL7R"	"STAT5A"	0.481
"IL13"	"STAT4"	0.476
"INCENP"	"KIFC1"	0.679
"INCENP"	"PLK1"	0.381
"INCENP"	"RANGAP1"	0.038
"INCENP"	"TACC3"	0.462
"INCENP"	"POLD3"	0.137
"INCENP"	"NUDC"	0.033
"INCENP"	"CENPH"	0.058
"INCENP"	"TUBB"	0.36
"IRF2"	"IRF3"	0.674
"IRF2"	"IRF7"	0.686
"IRF2"	"SPI1"	0.623
"IRF2"	"CXCR4"	0.528
"IRF2"	"IFI30"	0.504
"IRF2"	"FOXK1"	0.4
"IRF2"	"IRF2BP2"	0.35
"IRF3"	"IRF7"	0.91
"IRF3"	"PITX1"	0.106
"IRF3"	"PPIB"	0.293
"IRF3"	"STAT3"	0.541
"IRF3"	"KHSRP"	0.468
"IRF3"	"SOCS1"	0.497
"IRF3"	"RIPK1"	0.619
"IRF3"	"HDAC3"	0.469
"IRF3"	"IFI30"	0.368
"IRF7"	"UBE2V1"	0.565
"IRF7"	"RIPK1"	0.575
"IRF7"	"IFI30"	0.375
"ITGA2B"	"ITGB4"	0.41
"ITGA2B"	"PF4"	0.438
"ITGA2B"	"SOS1"	0.41
"ITGA2B"	"STAT5A"	0.234
"ITGA2B"	"VWF"	0.422
"ITGA2B"	"GIT1"	0.231
"ITGB4"	"LAMA5"	0.646
"KIFC1"	"P2RY11"	0.056
"KIFC1"	"PCBP1"	0.075
"KIFC1"	"PCNT"	0.768
"KIFC1"	"PLK1"	0.477
"KIFC1"	"POLR2L"	0.068
"KIFC1"	"PPIB"	0.031
"KIFC1"	"PSMA4"	0.068
"KIFC1"	"PSMC4"	0.191
"KIFC1"	"RANGAP1"	0.159
"KIFC1"	"RPL4"	0.175
"KIFC1"	"RPL18"	0.163
"KIFC1"	"RPLP0"	0.268
"KIFC1"	"RPLP2"	0.175
"KIFC1"	"RPN1"	0.083
"KIFC1"	"RPS9"	0.244
"KIFC1"	"RRM2"	0.44
"KIFC1"	"SH3GL1"	0.078
"KIFC1"	"TBCA"	0.068
"KIFC1"	"HDAC3"	0.326
"KIFC1"	"PKMYT1"	0.6
"KIFC1"	"NUBP2"	0.416
"KIFC1"	"TACC3"	0.709
"KIFC1"	"POLD3"	0.247
"KIFC1"	"NUDC"	0.04
"KIFC1"	"TUBGCP2"	0.72
"KIFC1"	"DNAJC9"	0
"KIFC1"	"TIMM13"	0.318
"KIFC1"	"PPAN"	0.59
"KIFC1"	"CHTF18"	0.052
"KIFC1"	"MUS81"	0.347
"KIFC1"	"TRAPPC5"	0.469
"KIFC1"	"TUBB"	0.593
"KIFC1"	"TUBB2B"	0.758
"LAMA5"	"RAPSN"	0.153
"LAMA5"	"SPARC"	0.59
"LAMA5"	"CRTAP"	0.075
"LAMP1"	"PPIB"	0.234
"LAMP1"	"RAB5B"	0.588
"LAMP1"	"RAB5C"	0.597
"LAMP1"	"RPN1"	0.044
"LAMP1"	"SLC3A2"	0.347
"LAMP1"	"STAT3"	0.308
"LAMP1"	"VAMP8"	0.524
"LAMP1"	"GABARAP"	0.352
"LAMP1"	"SEC61A1"	0.424
"LAMP1"	"VPS37C"	0.259
"LIMK2"	"POR"	0.188
"LIMK2"	"ILKAP"	NA
"FADS3"	"FADS2"	0.798
"LSS"	"POR"	0.176
"LSS"	"FADS2"	0.395
"LSS"	"AGPAT1"	0.448
"MARS"	"MDH2"	0.297
"MARS"	"NFKB2"	0.387
"MARS"	"NONO"	0.353
"MARS"	"P2RY11"	0.361
"MARS"	"PCBP1"	0.275
"MARS"	"PCBP2"	0.313
"MARS"	"PLK1"	0.212
"MARS"	"POLR2L"	0.603
"MARS"	"PSMA4"	0.249
"MARS"	"PSMA7"	0.249
"MARS"	"PSMB4"	0.249
"MARS"	"PSMC4"	0.276
"MARS"	"RANGAP1"	0.061
"MARS"	"RPL4"	0.355
"MARS"	"RPL7"	0.438
"MARS"	"RPL8"	0.378
"MARS"	"RPL10"	0.338
"MARS"	"RPL11"	0.37
"MARS"	"RPL15"	0.378
"MARS"	"RPL18"	0.378
"MARS"	"RPL30"	0.412
"MARS"	"RPL27A"	0.355
"MARS"	"RPL32"	0.378
"MARS"	"RPL36AL"	NA
"MARS"	"RPL37"	0.355
"MARS"	"RPLP0"	0.448
"MARS"	"RPLP2"	0.355
"MARS"	"RPN1"	0.276
"MARS"	"RPS2"	0.447
"MARS"	"RPS9"	0.448
"MARS"	"RPS23"	0.365
"MARS"	"UQCRC2"	0.237
"MARS"	"CLPP"	0.219
"MARS"	"EIF4G3"	0.645
"MARS"	"RPL14"	0.421
"MARS"	"ZBED1"	0.591
"MARS"	"ATP6V1F"	0.301
"MARS"	"NUBP2"	0.173
"MARS"	"PRMT5"	0.255
"MARS"	"MYBBP1A"	0.41
"MARS"	"AGPAT1"	0.359
"MARS"	"NUDC"	0.044
"MARS"	"TUBGCP2"	0.066
"MARS"	"WDR6"	0.147
"MARS"	"RPL35"	0.422
"MARS"	"PDAP1"	0.242
"MARS"	"PSME4"	0.376
"MARS"	"SIN3B"	0.27
"MARS"	"HARS2"	0.536
"MARS"	"RPL13A"	0.5
"MARS"	"KPNA6"	0
"MARS"	"HSPBP1"	0.208
"MARS"	"GSPT2"	0.371
"MARS"	"TIMM13"	0.046
"MARS"	"CPSF1"	0.268
"MARS"	"PYCR2"	0.524
"MARS"	"SEC61A1"	0.032
"MARS"	"EXOSC3"	0.477
"MARS"	"PCBP3"	0.431
"MARS"	"PAF1"	0.39
"MARS"	"MRPL16"	0.373
"MARS"	"PRMT8"	0.281
"MARS"	"PPAN"	0.056
"MARS"	"EXOSC5"	0.491
"MARS"	"XAB2"	0.398
"MARS"	"THOC2"	0.178
"MARS"	"LSM2"	0.242
"MARS"	"SMAP1"	0.123
"MARS"	"CHTF18"	0.399
"MARS"	"PDCL3"	0.22
"MARS"	"MUS81"	0.426
"MARS"	"ZNF598"	0.282
"MARS"	"FTSJ3"	0.438
"MARS"	"TRAPPC5"	0.048
"MARS"	"TUBB"	0.148
"MARS"	"POLR2J2"	NA
"MCL1"	"STAT3"	0.536
"MCL1"	"STAT5A"	0.395
"MCL1"	"HRK"	0.487
"MCL1"	"BBC3"	0.598
"MDH2"	"NDUFA3"	0.526
"MDH2"	"NDUFB7"	0.526
"MDH2"	"NDUFB10"	0.526
"MDH2"	"NDUFV1"	0.584
"MDH2"	"PCBP1"	0.251
"MDH2"	"PEPD"	0.625
"MDH2"	"PGK1"	0.393
"MDH2"	"PPIB"	0.126
"MDH2"	"PSMA4"	0.336
"MDH2"	"PSMB4"	0.336
"MDH2"	"PSMC4"	0.337
"MDH2"	"RPL4"	0.287
"MDH2"	"RPLP0"	0.256
"MDH2"	"RPLP2"	0.287
"MDH2"	"MRPS12"	0.336
"MDH2"	"RPS2"	0.291
"MDH2"	"RPS9"	0.265
"MDH2"	"SDHC"	0.668
"MDH2"	"SET"	0.348
"MDH2"	"UGP2"	0.634
"MDH2"	"UQCRC2"	0.653
"MDH2"	"CLPP"	0.295
"MDH2"	"NIPSNAP1"	0
"MDH2"	"RPL14"	0.257
"MDH2"	"COX7A2L"	0.443
"MDH2"	"RAB11B"	0.11
"MDH2"	"COX5A"	0.882
"MDH2"	"PRMT5"	0.206
"MDH2"	"NUDC"	0.034
"MDH2"	"RPL35"	0.278
"MDH2"	"PDAP1"	0.063
"MDH2"	"TXN2"	0.482
"MDH2"	"TIMM13"	0.038
"MDH2"	"UQCRQ"	0.778
"MDH2"	"CPSF1"	0.236
"MDH2"	"PYCR2"	0.442
"MDH2"	"FIS1"	0.11
"MDH2"	"CHCHD2"	0.237
"MDH2"	"VPS28"	0.193
"MDH2"	"ISYNA1"	0.446
"MDH2"	"NDUFB11"	0.061
"MDH2"	"MRPL17"	0.273
"MDH2"	"MRPS24"	0.299
"MDH2"	"PDCL3"	0.231
"MDH2"	"CHCHD4"	0.291
"MDH2"	"TUBB"	0.069
"MEF2D"	"MYOG"	0.574
"MEF2D"	"PPP3CC"	0.169
"MEF2D"	"SP1"	0.592
"MEF2D"	"HDAC3"	0.356
"MEF2D"	"PRMT5"	0.318
"MFNG"	"LHX2"	0.384
"MSI1"	"PRMT8"	0
"MSN"	"MYL6"	0.211
"MSN"	"NPM1"	0.476
"MSN"	"PGK1"	0.333
"MSN"	"PPIB"	0.215
"MSN"	"RAB5C"	0.356
"MSN"	"RPL4"	0.256
"MSN"	"RPL7"	0.309
"MSN"	"RPL8"	0.263
"MSN"	"RPL11"	0.418
"MSN"	"RPL27A"	0.256
"MSN"	"RPLP2"	0.256
"MSN"	"RPN1"	0.131
"MSN"	"RPS2"	0.308
"MSN"	"RPS9"	0.345
"MSN"	"RPS23"	0.306
"MSN"	"SELL"	0.468
"MSN"	"SET"	0.259
"MSN"	"SPN"	0.577
"MSN"	"STAT3"	0.499
"MSN"	"STAT5A"	0.385
