"symbol1" "symbol2" "CC"
"PNMT" "TCAP" 0.534
"PNMT" "SP1" 0.085
"SH3GL1" "ARPC4" 0.315
"SH3GL1" "IGF2R" 0.166
"SH3GL1" "RAB5C" 0.172
"SH3GL1" "TNIP1" 0.44
"SH3GL1" "SYT8" 0.399
"SH3GL1" "MICAL1" 0.545
"SH3GL1" "PTMS" 0.156
"SH3GL1" "ARPC5" 0.283
"SH3GL1" "AKT1" 0.327
"SH3GL1" "MTA2" 0.071
"SH3GL1" "NDP" 0.014
"SH3GL1" "DNM2" 0.458
"SH3GL1" "HINT1" 0.291
"SH3GL1" "AP2A1" 0.283
"SH3GL1" "PCNT" 0.312
"SH3GL1" "LPXN" 0.319
"SH3GL1" "TNFRSF10C" 0.026
"SH3GL1" "ARR3" 0.547
"SH3GL1" "NES" 0.314
"SH3GL1" "RAB5B" 0.175
"SH3GL1" "CYGB" 0.467
"SH3GL1" "ECE1" 0.123
"SH3GL1" "TGOLN2" 0.206
"SH3GL1" "CTNNBL1" 0.076
"SH3GL1" "MCL1" 0.393
"DNMT3L" "HIST1H2AC" 0.487
"DNMT3L" "IGF2R" 0.191
"AKT1" "ARF1" 0.562
"AKT1" "TPM2" 0.43
"AKT1" "MGAM" 0.428
"AKT1" "IRF3" 0.598
"AKT1" "SOS1" 0.483
"AKT1" "FKBP1C" NA
"AKT1" "GNB1" 0.551
"AKT1" "SQSTM1" 0.509
"AKT1" "STAT5A" 0.512
"AKT1" "STK11" 0.657
"AKT1" "MSN" 0.491
"AKT1" "EIF4A2" 0.314
"AKT1" "ACTA1" 0.389
"AKT1" "SOCS1" 0.605
"AKT1" "HRAS" 0.511
"AKT1" "TAL1" 0.494
"AKT1" "NFKB2" 0.597
"AKT1" "IL13" 0
"AKT1" "GATA2" 0.521
"AKT1" "TUBB" 0.548
"AKT1" "IL32" 0.364
"AKT1" "FOXM1" 0.938
"AKT1" "SYTL1" 0.436
"AKT1" "GNAI2" 0.704
"AKT1" "CDC25A" 0.598
"AKT1" "WDTC1" 0.938
"AKT1" "CREB3L1" 0.469
"AKT1" "EEF2" 0.626
"AKT1" "CRK" 0.685
"AKT1" "NQO2" 0.583
"AKT1" "BAD" 0.364
"AKT1" "FSHR" 0.333
"AKT1" "GNB2" 0.491
"AKT1" "EIF4EBP1" 0.358
"AKT1" "STAT4" 0.512
"AKT1" "CDKN1C" 0.446
"AKT1" "PIK3R5" 0.552
"AKT1" "ANXA5" 0.439
"AKT1" "CRTC2" 0.58
"AKT1" "SDHC" 0.311
"AKT1" "RHOG" 0.504
"AKT1" "CXCR4" 0.542
"AKT1" "SPHK1" 0.483
"AKT1" "TH" 0.492
"AKT1" "FHIT" 0.563
"AKT1" "NES" 0.377
"AKT1" "TNK2" 0.58
"AKT1" "ZFP36L1" 0.605
"AKT1" "GYS1" 0.364
"AKT1" "MCL1" 0.549
"AKT1" "IL6R" 0.305
"AKT1" "NFKBIB" 0.925
"AKT1" "NPM1" 0.692
"AKT1" "CTF1" 0
"AKT1" "TNF" 0.321
"AKT1" "PPP2R4" NA
"AKT1" "VAV1" 0.427
"AKT1" "BBC3" 0.221
"AKT1" "HDAC3" 0.694
"AKT1" "SLC3A2" 0.595
"AKT1" "KHSRP" 0.586
"AKT1" "MEF2D" 0.477
"AKT1" "PLAUR" 0.352
"AKT1" "PCBP1" 0.689
"AKT1" "DNM2" 0.446
"AKT1" "SP1" 0.496
"GEMIN7" "KHSRP" 0.55
"GEMIN7" "GEMIN4" 0.763
"GEMIN7" "PRMT5" 0.643
"GEMIN7" "LSM2" 0.549
"GEMIN7" "TPST2" 0.248
"TM4SF5" "TSPAN1" 0.976
"CD53" "VAV1" 0.379
"CD53" "ALOX5AP" 0.354
"CD53" "FYB" NA
"MEF2D" "CAMK2A" 0.401
"MEF2D" "HDAC3" 0.475
"MEF2D" "NFATC4" 0.5
"MEF2D" "SP1" 0.672
"ARF1" "HLA-DRA" 0.559
"ARF1" "DNM2" 0.559
"ARF1" "ADRBK1" NA
"ARF1" "KIF1A" 0.116
"ARF1" "TUBB" 0.398
"ARF1" "RAB5B" 0.495
"ARF1" "TGOLN2" 0.524
"ARF1" "SURF4" 0.516
"ARF1" "ACTA1" 0.425
"ARF1" "IGF2R" 0.596
"ARF1" "HLA-DRB1" 0.568
"ARF1" "RAB5C" 0.491
"ARF1" "KLC2" 0.498
"ARF1" "HLA-DQA2" 0.548
"ARF1" "RAB11B" 0.504
"ARF1" "DYNC1H1" 0.493
"ARF1" "KIF25" 0.149
"ARF1" "WDTC1" 0.276
"ARF1" "BET1L" 0.552
"RQCD1" "PSME4" NA
"RQCD1" "EIF4A2" NA
"RQCD1" "HLA-DRB1" NA
"DYNC1LI1" "RANGAP1" 0.467
"DYNC1LI1" "TUBB" 0.42
"DYNC1LI1" "PCNT" 0.699
"DYNC1LI1" "DYNC1H1" 0.723
"DYNC1LI1" "DNAH11" 0.933
"RPL37" "RPL36AL" 0.615
"RPL37" "RPL7" 0.501
"RPL37" "RPS21" 0.768
"RPL37" "RPL27A" 0.694
"RPL37" "RPL11" 0.551
"RPL37" "MRPL16" 0.535
"RPL37" "RPLP2" 0.561
"RPL37" "RPS9" 0.491
"RPL37" "RPS2" 0.448
"RPL37" "LSM2" 0.493
"RPL37" "RPL4" 0.477
"RPL37" "DDOST" 0.237
"RPL37" "RPL18" 0.537
"RPL37" "RPL10" 0.543
"RPL37" "RPL15" 0.805
"RPL37" "RPL13A" 0.577
"RPL37" "GSPT2" 0.649
"RPL37" "RPN1" 0.427
"RPL37" "EEF2" 0.332
"RPL37" "EXOSC3" 0.415
"RPL37" "RPL37A" 0.577
"RPL37" "MRPS12" 0.573
"RPL37" "RPL41" 0.908
"RPL37" "RPLP0" 0.435
"RPL37" "RPL30" 0.48
"RPL37" "RPL14" 0.57
"RPL37" "RPL32" 0.757
"RPL37" "EEF1G" 0.411
"RPL37" "RPS23" 0.635
"RPL37" "EIF4A2" 0.574
"RPL37" "FAU" NA
"KCNMB1" "CYP4A11" 0.305
"SLC22A3" "IGF2R" 0.268
"NDUFB11" "NDUFV1" 0.889
"NDUFB11" "NDUFA3" 0.984
"NDUFB11" "COX5A" 0.885
"NDUFB11" "SURF4" 0.374
"NDUFB11" "ACAD9" 0.752
"NDUFB11" "SDHC" 0.837
"NONO" "CRTC2" 0.519
"NONO" "COX5A" 0.253
"NONO" "RRM2" 0.102
"NONO" "TPM2" 0.142
"PPRC1" "HCFC1" 0.475
"SCGB1A1" "SLC3A2" 0.386
"SCGB1A1" "IL13" 0.713
"SCGB1A1" "FAU" NA
"TNNT3" "MYL6" 0.422
"TNNT3" "TCAP" 0.828
"TNNT3" "MYL3" 0.798
"TNNT3" "TNNI1" 0.962
"TNNT3" "TNNT2" 0.889
"TNNT3" "ACTA1" 0.473
"TNNT3" "TPM2" 0.809
"MTA2" "TCF20" 0.555
"MTA2" "TAF1C" 0.518
"MTA2" "FADS2" 0.309
"MTA2" "PRMT5" 0.5
"MTA2" "MTA1" 0.595
"MTA2" "NES" 0.2
"MTA2" "HIST1H2AA" 0.535
"MTA2" "SIN3B" 0.717
"MTA2" "SAP30" 0.666
"MTA2" "HDAC3" 0.625
"MTA2" "CES2" 0.231
"MTA2" "ZFPM1" 0.741
"MTA2" "HINT1" 0.594
"MTA2" "HIST1H2AC" 0.588
"MTA2" "PCNT" 0.325
"MTA2" "SUDS3" 0.661
"FADS2" "PLA2G2F" 0.115
"PLCB3" "GNB1" 0.332
"PLCB3" "PLCD1" 0.375
"PLCB3" "GNB2" 0.251
"PLCB3" "PIK3R5" 0.433
"PLCB3" "PROK2" 0
"PLCB3" "GNAI2" 0.426
"PLCB3" "P2RY11" 0.018
"PLCB3" "SLC9A3R2" 0.066
"PLCB3" "CAMK2A" 0.456
"PLCB3" "PIP5K1C" 0.5
"PLCB3" "UTS2R" 0.015
"PLCB3" "CALML5" 0.347
"PLCB3" "FAU" NA
"PLCB3" "SMYD3" 0.722
"CTF1" "SOCS1" 0
"CTF1" "CSF3R" 0
"CTF1" "IL7R" 0
"CTF1" "IL6R" 0.913
"CTF1" "TLX1" NA
"CTF1" "SOS1" 0
"CATSPER3" "CACNA2D4" 0.895
"CATSPER3" "PPP2R4" NA
"CATSPER3" "CACNA1H" 0.775
"CENPH" "RANGAP1" 0.57
"CENPH" "INCENP" 0.757
"CENPH" "KIAA0101" NA
"CENPH" "HIST1H2AC" 0.649
"CENPH" "NUDC" 0.701
"CENPH" "NPM1" 0.597
"CENPH" "PLK1" 0.666
"TMSB4Y" "TMSB4X" 0.67
"BATF" "CEBPA" 0.671
"RPL30" "HINT1" 0.594
"RPL30" "RPL7" 0.788
"RPL30" "RPS21" 0.611
"RPL30" "RPL27A" 0.575
"RPL30" "RPL11" 0.699
"RPL30" "UQCRQ" 0.235
"RPL30" "MRPL16" 0.393
"RPL30" "RPLP2" 0.789
"RPL30" "RPS9" 0.767
"RPL30" "RPS2" 0.804
"RPL30" "RPL4" 0.747
"RPL30" "DDOST" 0.413
"RPL30" "RPL36AL" 0.61
"RPL30" "RPL18" 0.753
"RPL30" "RPL15" 0.619
"RPL30" "RPN1" 0.412
"RPL30" "RPL13A" 0.718
"RPL30" "RPL32" 0.632
"RPL30" "GSPT2" 0.292
"RPL30" "EEF2" 0.615
"RPL30" "EXOSC3" 0.425
"RPL30" "RPL10" 0.592
"RPL30" "RPL37A" 0.786
"RPL30" "MRPS12" 0.402
"RPL30" "RPL41" 0.555
"RPL30" "RPLP0" 0.822
"RPL30" "RPL14" 0.782
"RPL30" "EEF1G" 0.602
"RPL30" "RPS23" 0.651
"RPL30" "EIF4A2" 0.291
"RPL30" "FAU" NA
"NTAN1" "NUMA1" NA
"MRPL17" "MRPL16" 0.984
"MRPL17" "RPS9" 0.433
"MRPL17" "RPS2" 0.376
"MRPL17" "RPL4" 0.396
"MRPL17" "RPL13A" 0.488
"MRPL17" "MRPL52" 0.984
"MRPL17" "EEF2" 0.313
"MRPL17" "RPL10" 0.426
"MRPL17" "MRPS12" 0.923
"MRPL17" "RPLP0" 0.368
"MRPL17" "MRPS24" 0.902
"MRPL17" "RPS23" 0.513
"MRPL17" "PSTPIP1" 0.341
"MRPL17" "MRPL21" 0.984
"MRPL17" "RPL11" 0.456
"MRPL17" "RPL7" 0.407
"MRPL17" "RPL27A" 0.479
"RHPN1" "RGS14" 0.403
"RHPN1" "ZFYVE1" 0.315
"F11R" "KCNE1" 0.278
"F11R" "S100A8" 0.445
"ARHGAP17" "RHOBTB1" 0.486
"ARHGAP17" "RHOG" 0.366
"ARHGAP17" "TNK2" 0.35
"ARHGAP17" "RHOT2" 0.363
"PSMB4" "ANAPC2" 0.615
"PSMB4" "PSME4" 0.811
"PSMB4" "OAZ2" 0.526
"PSMB4" "TNF" 0.224
"PSMB4" "NFKBIB" 0.925
"PSMB4" "FAU" NA
"PSMB4" "NFKB2" 0.596
"PSMB4" "PSMA7" 0.85
"PSMB4" "CDC25A" 0.588
"PSMB4" "RPN1" 0.406
"PSMB4" "PLK1" 0.44
"TEPP" "DPH5" NA
"FTCD" "GLUD2" 0.341
"MCM3AP" "KPNA6" 0.706
"FCN2" "FCN1" 0.574
"LILRA4" "HLA-G" 0.337
"HIPK4" "PLK1" NA
"SHKBP1" "GNB2" NA
"MYL3" "TCAP" 0.917
"MYL3" "MYO18B" 0.795
"MYL3" "TNNT2" 0.864
"MYL3" "ACTA1" 0.554
"MYL3" "TPM2" 0.75
"MYL3" "MIB2" 0.435
"MYL3" "CAMK2A" 0.281
"MYL3" "TNNI1" 0.798
"AZGP1" "SARDH" 0.155
"HK3" "MRPL52" 0.258
"HK3" "MGAM" 0.597
"HK3" "MDH2" 0.448
"HK3" "FCN1" 0.757
"HK3" "WDTC1" 0.463
"HK3" "PGK1" 0.577
"HK3" "UGP2" 0.603
"HK3" "HCK" 0.308
"HK3" "IDH2" 0.489
"HK3" "SLC3A2" 0.406
"HK3" "ACTA1" 0.41
"LY6E" "LY6H" 0.732
"HBE1" "TH" 0.252
"HBE1" "PAH" 0.925
"HBE1" "HBD" 0.981
"HBE1" "DCXR" 0.217
"HBE1" "ECHS1" 0.175
"CYGB" "ECHS1" 0.347
"CYGB" "TH" 0.313
"CYGB" "PAH" 0.925
"CABP2" "CACNA1A" 0.393
"CABP2" "ACTA1" 0.107
"CABP2" "OBSCN" 0.39
"CABP2" "TUBB" 0.194
"CABP2" "POR" 0.465
"CABP2" "MYO18B" 0.076
"CABP2" "CAMK2A" 0.318
"CABP2" "TNNI1" 0.197
"CABP2" "EEF1G" 0.417
"CABP2" "FAU" NA
"CABP2" "MYO1A" 0.274
"TAL1" "GATA2" 0.55
"TAL1" "TLX1" NA
"TAL1" "ZFPM1" 0.711
"PROK2" "GNB1" 0.728
"PROK2" "FGF8" 0.913
"PROK2" "S100A12" 0.913
"PROK2" "UTS2R" 0
"PROK2" "GNB2" 0.826
"PROK2" "ADRBK1" NA
"PROK2" "P2RY11" 0
"CHCHD4" "TIMM8A" 0.98
"CHCHD4" "RAB5B" 0.193
"CHCHD4" "RHOT2" 0.492
"CHCHD4" "CHCHD2" 0.849
"PF4" "GNB1" 0.383
"PF4" "NPW" 0.913
"PF4" "VEGFB" 0.698
"PF4" "GNB2" 0.423
"PF4" "GP9" 0.013
"PF4" "TNF" 0.352
"PF4" "TMSB4X" 0.595
"PF4" "FLII" 0.211
"PF4" "ADCY1" 0.473
"PF4" "WDTC1" 0.386
"PF4" "GNAI2" 0.407
"PF4" "CXCR4" 0.388
"PF4" "CORT" 0.513
"PF4" "GRM4" 0.172
"DTX3L" "ANAPC2" 0.597
"DTX3L" "SOCS1" 0.626
"DTX3L" "H2AFY" 0.461
"DTX3L" "RNF130" 0.67
"DTX3L" "MIB2" 0.44
"DTX3L" "IRF7" 0.708
"DTX3L" "ASB2" 0.437
"DTX3L" "HECTD3" 0.253
"DTX3L" "UBE2V1" 0.68
"RPN1" "RPS9" 0.416
"RPN1" "RPL15" 0.404
"RPN1" "RPL41" 0.406
"RPN1" "RPS2" 0.441
"RPN1" "RPL36AL" 0.71
"RPN1" "DDOST" 0.712
"RPN1" "OS9" 0.724
"RPN1" "RPL4" 0.559
"RPN1" "RPL18" 0.617
"RPN1" "PPIB" 0.55
"RPN1" "RPL13A" 0.417
"RPN1" "RPL10" 0.699
"RPN1" "RPL37A" 0.354
"RPN1" "RAB5B" 0.421
"RPN1" "RPLP0" 0.523
"RPN1" "RPL14" 0.475
"RPN1" "RPL32" 0.52
"RPN1" "RPS23" 0.664
"RPN1" "RAB5C" 0.377
"RPN1" "PSMA7" 0.381
"RPN1" "RPL7" 0.428
"RPN1" "RPL27A" 0.784
"RPN1" "RPS21" 0.383
"RPN1" "RPL11" 0.453
"RPN1" "RPLP2" 0.467
"SAP30" "HINT1" 0.457
"SAP30" "SUDS3" 0.748
"SAP30" "FOXK1" 0.756
"SAP30" "HIST1H2AC" 0.624
"SAP30" "HIST1H2AA" 0.463
"SAP30" "SIN3B" 0.757
"SAP30" "HDAC3" 0.494
"ANXA5" "STAT5A" 0.304
"ANXA5" "EIF4EBP1" 0.383
"ANXA5" "SDHC" 0.247
"ANXA5" "CXCR4" 0.452
"ANXA5" "MCL1" 0.425
"ANXA5" "SPN" 0.413
"ANXA5" "NPM1" 0.411
"ANXA5" "HRAS" 0.459
"ANXA5" "IL13" 0.39
"ANXA5" "TUBB" 0.41
"ANXA5" "IL7R" 0.28
"ANXA5" "WDTC1" 0.176
"ANXA5" "LAMP1" 0.517
"ANXA5" "BBC3" 0.171
"ANXA5" "TNF" 0.426
"ANXA5" "HDAC3" 0.355
"RPS23" "RPL7" 0.636
"RPS23" "RPS21" 0.824
"RPS23" "RPL27A" 0.804
"RPS23" "RPS9" 0.717
"RPS23" "RPL11" 0.744
"RPS23" "MRPL16" 0.513
"RPS23" "RPLP2" 0.614
"RPS23" "RPL4" 0.658
"RPS23" "RPS2" 0.703
"RPS23" "DDOST" 0.581
"RPS23" "RPL36AL" 0.789
"RPS23" "RPL18" 0.785
"RPS23" "RPL15" 0.719
"RPS23" "RPL13A" 0.691
"RPS23" "GSPT2" 0.384
"RPS23" "EEF2" 0.551
"RPS23" "RPL10" 0.779
"RPS23" "RPL37A" 0.574
"RPS23" "RPL41" 0.702
"RPS23" "RPLP0" 0.628
"RPS23" "MRPS24" 0.527
"RPS23" "CSNK1E" 0.546
"RPS23" "RPL14" 0.622
"RPS23" "EEF1G" 0.614
"RPS23" "RPL32" 0.772
"RPS23" "EIF4A2" 0.377
"RPS23" "EIF5A" 0.55
"RPS23" "FAU" NA
"RPS23" "MYBBP1A" 0.541
"NPM1" "PRAM1" 0.299
"NPM1" "NPM3" 0.547
"NPM1" "IDH2" 0.222
"NPM1" "RPL37A" 0.583
"NPM1" "RPL14" 0.448
"NPM1" "TNF" 0.167
"NPM1" "SURF4" 0.237
"NPM1" "PADI4" 0.627
"NPM1" "SP1" 0.526
"NPM1" "MYBBP1A" 0.582
"NPM1" "HRAS" 0.349
"NPM1" "RPL11" 0.682
"NPM1" "STAT5A" 0.415
"NPM1" "RPL4" 0.717
"NPM1" "CD7" 0.179
"NPM1" "HIST1H2AC" 0.366
"NPM1" "FOXM1" 0.938
"NPM1" "CEBPA" 0.444
"NPM1" "ADRBK1" NA
"NPM1" "AQP7" 0.328
"NPM1" "RPL13A" 0.748
"NPM1" "PLK1" 0.621
"NPM1" "NUMA1" 0.622
"HIST1H2AA" "FOXK1" 0.579
"HIST1H2AA" "HDAC3" 0.367
"HIST1H2AA" "HCFC1" 0.356
"HIST1H2AA" "SUDS3" 0.589
"HIST1H2AA" "HIST1H2AC" 0.872
"HIST1H2AA" "PRMT5" 0.404
"HIST1H2AA" "MTA1" 0.521
"ADCY1" "GNB2" 0.603
"ADCY1" "CXCR4" 0.555
"ADCY1" "GPR20" 0.536
"ADCY1" "GNB1" 0.659
"ADCY1" "HRAS" 0.578
"ADCY1" "NPW" 0.724
"ADCY1" "GNAI2" 0.6
"ADCY1" "CORT" 0.401
"ADCY1" "P2RY11" 0.625
"ADCY1" "GRM4" 0.7
"ADCY1" "HTR4" 0.627
"ADCY1" "FSHR" 0.565
"ADCY1" "ADM2" 0.724
"RAPSN" "ACHE" 0.3
"RAPSN" "CHRNG" 0.354
"RAPSN" "ACTA1" 0.348
"SCN3B" "WNT11" 0.063
"PPIB" "FKBP10" NA
"PPIB" "RANGAP1" 0.424
"PPIB" "HINT1" 0.459
"PPIB" "PCBP2" 0.57
"PPIB" "STAT5A" 0.257
"PPIB" "CRTAP" 0.644
"PPIB" "OS9" 0.56
"PPIB" "ECHS1" 0.198
"PPIB" "ISYNA1" 0.163
"PPIB" "COL9A3" 0.519
"PPIB" "ADAMTS13" 0.413
"PPIB" "IRF3" 0.32
"PPIB" "FKBP1C" NA
"KIAA0101" "FOXM1" NA
"KIAA0101" "WDTC1" NA
"KIAA0101" "PLK1" NA
"KIAA0101" "SPHK1" NA
"KIAA0101" "CSNK2B" NA
"KIAA0101" "NUMA1" NA
"KIAA0101" "TNF" NA
"KIAA0101" "RRM2" NA
"KIAA0101" "CKS1B" NA
"PLK1" "BRSK1" 0.554
"PLK1" "FOXM1" 0.938
"PLK1" "CDC25A" 0.479
"PLK1" "CSNK1E" 0.479
"PLK1" "PPP2R4" NA
"PLK1" "NUDC" 0.441
"PLK1" "MUS81" 0.384
"PLK1" "TBC1D2B" 0.925
"PLK1" "DYRK2" 0.476
"PLK1" "AZI1" NA
"PLK1" "PCNT" 0.606
"PLK1" "RRM2" 0.925
"PLK1" "SCNN1D" 0.343
"PLK1" "KIFC1" 0.594
"PLK1" "EIF4EBP1" 0.216
"PLK1" "DUSP23" 0.369
"PLK1" "HIST1H2AC" 0.508
"PLK1" "ANAPC2" 0.44
"PLK1" "PSME4" 0.461
"PLK1" "DYRK1B" 0.811
"PLK1" "MYT1" 0.484
"PLK1" "ACTA1" 0.414
"PLK1" "CALML5" 0.302
"PLK1" "CNTROB" 0.597
"PLK1" "INCENP" 0.864
"PLK1" "CKS1B" 0.338
"PLK1" "HRAS" 0.25
"PLK1" "RANGAP1" 0.498
"PLK1" "PSMA7" 0.42
"PLK1" "TUBB" 0.513
"PLK1" "MIB2" 0.216
"PLK1" "TACC3" 0.637
"PLK1" "KIF25" 0.541
"PLK1" "DYNC1H1" 0.541
"MYO1A" "CALML5" 0.188
"MYO1A" "ACTA1" 0.447
"MYO1A" "ARPC4" 0.267
"MYO1A" "TPM2" 0.442
"MYO1A" "HRAS" 0.354
"MYO1A" "MYL6" 0.454
"MYO1A" "RAB5B" 0.245
"MYO1A" "ARPC5" 0.318
"MYO1A" "CALB2" 0.244
"MRPL16" "MRPL52" 0.984
"MRPL16" "MRPS24" 0.902
"MRPL16" "RPL14" 0.415
"MRPL16" "RPL32" 0.535
"MRPL16" "PSTPIP1" 0.341
"MRPL16" "MRPL21" 0.984
"MRPL16" "EIF5A" 0.378
"MRPL16" "RPL7" 0.407
"MRPL16" "RPS9" 0.433
"MRPL16" "RPS2" 0.376
"MRPL16" "RPL4" 0.396
"MRPL16" "RPL36AL" 0.45
"MRPL16" "RPL18" 0.43
"MRPL16" "EEF2" 0.313
"MRPL16" "RPLP0" 0.368
"MRPL16" "EEF1G" 0.291
"MRPL16" "FAU" NA
"MRPL16" "RPL27A" 0.479
"MRPL16" "RPS21" 0.553
"MRPL16" "RPL11" 0.456
"MRPL16" "RPLP2" 0.404
"MRPL16" "RPL15" 0.549
"MRPL16" "RPL13A" 0.488
"MRPL16" "MRPS12" 0.923
"MRPL16" "MARCKSL1" 0.202
"MRPL16" "RPL37A" 0.395
"CRK" "SOCS1" 0.592
"CRK" "KCTD17" 0.38
"CRK" "LPXN" 0.476
"CRK" "STAT5A" 0.52
"CRK" "PIK3R5" 0.426
"CRK" "FYB" NA
"CRK" "HCK" 0.317
"CRK" "EPHB3" 0.494
"CRK" "VAV1" 0.341
"CRK" "DNM2" 0.304
"CRK" "SOS1" 0.423
"TBC1D2B" "DUSP23" 0.403
"PCSK4" "DDOST" 0.354
"PCSK4" "CNDP2" 0.342
"PCSK4" "MGAM" 0.555
"WNT10B" "TCF7" 0
"WNT10B" "PORCN" 0
"WNT10B" "WNT11" 0.745
"WNT10B" "FGF8" 0.913
"WNT10B" "CEBPA" 0
"KRT16" "MIB2" 0.367
"VPS37C" "VPS28" 0.761
"LTBP3" "MSX1" 0.12
"KCNK9" "KCNK3" 0.929
"GBX2" "FGF8" NA
"GBX2" "PAX8" NA
"GBX2" "LHX2" NA
"LRG1" "GNB1" 0.563
"LRG1" "HRAS" 0.293
"LRG1" "LRRC20" NA
"LRG1" "DIRAS3" NA
"LRG1" "DIRAS2" 0.566
"LRG1" "EEF1G" 0.587
"LRG1" "GNB2" 0.583
"LRG1" "GNAI2" 0.526
"RPS9" "RPL7" 0.789
"RPS9" "RPS21" 0.68
"RPS9" "RPL27A" 0.567
"RPS9" "RPL11" 0.791
"RPS9" "RPLP2" 0.739
"RPS9" "RPS2" 0.852
"RPS9" "LENG8" NA
"RPS9" "DDOST" 0.455
"RPS9" "RPL4" 0.839
"RPS9" "RPL36AL" 0.623
"RPS9" "RPL18" 0.767
"RPS9" "RPL15" 0.649
"RPS9" "RPL13A" 0.817
"RPS9" "GSPT2" 0.292
"RPS9" "EEF2" 0.684
"RPS9" "RPL10" 0.619
"RPS9" "EXOSC3" 0.578
"RPS9" "MRPS12" 0.473
"RPS9" "RPL37A" 0.764
"RPS9" "RPL41" 0.511
"RPS9" "RPLP0" 0.743
"RPS9" "RPL14" 0.621
"RPS9" "CSNK1E" 0.553
"RPS9" "EEF1G" 0.612
"RPS9" "RPL32" 0.575
"RPS9" "EIF4A2" 0.295
"RPS9" "FAU" NA
"RPS9" "EIF5A" 0.552
"HDAC3" "TPM2" 0.386
"HDAC3" "GATA2" 0.529
"HDAC3" "TCF7" 0.486
"HDAC3" "PRAM1" 0.287
"HDAC3" "SIN3B" 0.527
"HDAC3" "H2AFY" 0.405
"HDAC3" "BAZ1B" 0.422
"HDAC3" "FAU" NA
"HDAC3" "SP1" 0.559
"HDAC3" "POLR2L" 0.572
"HDAC3" "IRF3" 0.6
"HDAC3" "HIST1H2AC" 0.441
"HDAC3" "CEBPA" 0.479
"HDAC3" "ZNF148" 0.571
"HDAC3" "PRMT5" 0.674
"HDAC3" "KLF6" 0.524
"HDAC3" "MTA1" 0.716
"HDAC3" "ISYNA1" 0.356
"HDAC3" "ACTA1" 0.297
"HDAC3" "HINT1" 0.684
"HDAC3" "SUDS3" 0.669
"ACHE" "MGAM" 0.541
"ACHE" "CALB2" 0.243
"ACHE" "HTR3A" 0.404
"ACHE" "CNGA2" 0.303
"ACHE" "TH" 0.196
"DCXR" "SPHK1" 0.355
"DCXR" "NES" 0.332
"CDC25A" "PRMT5" 0.703
"CDC25A" "CAMKK2" 0.471
"CDC25A" "PSME4" 0.649
"CDC25A" "CKS1B" 0.397
"CDC25A" "RRM2" 0.925
"CDC25A" "HRAS" 0.511
"CDC25A" "PSMA7" 0.544
"CDC25A" "BRSK1" 0.522
"CDC25A" "FOXM1" 0.938
"OR5A2" "GNB1" 0.882
"OR5A2" "ADRBK1" NA
"GP9" "GNB2" 0.298
"GP9" "PIK3R5" 0.271
"GP9" "DIRAS2" 0.882
"GP9" "EEF1G" 0.204
"GP9" "GNB1" 0.42
"GP9" "HRAS" 0.414
"GP9" "WDTC1" 0.023
"GP9" "DIRAS3" NA
"GP9" "GNAI2" 0.297
"HINT1" "FAU" NA
"HINT1" "UBE2V1" 0.605
"HINT1" "TBCA" 0.468
"HINT1" "SIN3B" 0.542
"HINT1" "RPLP0" 0.532
"HINT1" "RPS21" 0.507
"HINT1" "RPL11" 0.638
"HINT1" "SUDS3" 0.674
"HINT1" "UQCRQ" 0.306
"HINT1" "RPL15" 0.557
"HINT1" "PFDN2" 0.472
"HINT1" "FHIT" 0.564
"RAB24" "RBM10" 0.166
"ZNHIT1" "ANP32E" 0.746
"ZNHIT1" "CSNK2B" 0.417
"ZNHIT1" "ACTA1" 0.165
"ORMDL3" "IL13" 0
"ORMDL3" "DDOST" 0.718
"IL13" "SOCS1" 0
"IL13" "GATA2" 0
"IL13" "CSF3R" 0
"IL13" "STAT5A" 0
"IL13" "IL7R" 0
"IL13" "STAT4" 0
"IL13" "CXCR4" 0.185
"IL13" "SERPINB5" 0.681
"IL13" "IL6R" 0.321
"IL13" "TNF" 0.338
"IL13" "HBD" 0.283
"RFXANK" "HLA-DRA" 0.216
"RFXANK" "POU3F4" 0.811
"TRIM56" "TRIM22" 0.481
"TRIM56" "LSM2" 0.265
"GNB2" "GNB1" 0.746
"GNB2" "FSHR" 0.29
"GNB2" "WNT11" 0.407
"GNB2" "CACNA1A" 0.329
"GNB2" "HRAS" 0.442
"GNB2" "ADM2" 0.826
"GNB2" "OPTC" 0.278
"GNB2" "NPW" 0.826
"GNB2" "DIRAS3" NA
"GNB2" "PIK3R5" 0.377
"GNB2" "RTN4RL2" 0.508
"GNB2" "ADRBK1" NA
"GNB2" "GNAI2" 0.6
"GNB2" "CXCR4" 0.57
"GNB2" "RHOG" 0.693
"GNB2" "CACNA1H" 0.321
"GNB2" "CORT" 0.324
"GNB2" "P2RY11" 0.298
"GNB2" "GRM4" 0.486
"GNB2" "HTR4" 0.375
"GNB2" "IGFALS" 0.48
"GNB2" "UTS2R" 0.351
"GNB2" "DIRAS2" 0.882
"GNB2" "GPR20" 0.273
"SOX14" "GATA2" 0.568
"PCBP1" "GTF2F1" 0.437
"PCBP1" "POLR2L" 0.552
"PCBP1" "XAB2" 0.531
"PCBP1" "CTNNBL1" 0.546
"PCBP1" "FTL" 0.608
"PCBP1" "PCBP2" 0.711
"PCBP1" "LSM2" 0.608
